,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
102,A12127005,,,,,880,6692130,4921471,56906590,,
103,A12127003,,,,,-5667200,5667200,8119260,33556310,301870,12554970
104,A12127001,,,,,,,2436410,34980070,371420,9409960
105,A12127006,,,,,0,11145600,,,,
106,A12179508,4408110,0,,,0,8898000,8393120,53344320,,
107,A12179504,13546400,0,0,0,-9884590,9838770,,,,
108,A12179503,7352420,0,,,-5607080,5589330,,,,
109,A12127002,,,,,,,,,,
110,A12179502,1257360,0,,,0,2175580,4522262,16628248,0,4309320
111,A12127008,9915790,399900,,,-6124920,6117180,5959313,33198910,-287520,12979700
112,A12179501,536576,1160,0,0,0,1422900,,,,
113,A12179505,,,0,0,0,3423090,,,,
