,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,,,2986830,2912190
1,A11052201,,,3260,0,0,0,544278,16866260,2270,8586140
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,,,0,0,0,0,3439620,15707690,241950,0
5,A11054101,,,0,0,0,0,,,-1100,9202730
6,A11077101,,,0,0,0,0,5959628,28098060,591520,0
7,A11055002,0,0,0,326120,0,0,,,1259170,5080320
8,A11087601,,,0,0,0,0,,,0,4099080
9,A11087602,0,0,0,0,0,0,,,0,6755620
10,A10026946,,,0,0,0,0,,,890670,5230200
11,A11001203,,,0,0,0,0,2097500,6350730,0,0
12,A11084601,0,0,0,0,0,0,,,0,2893010
13,A11081503,,,102770,0,0,0,6477060,33247100,0,0
14,A11008001,,,0,0,0,0,,,0,0
15,A11081302,,,0,0,0,0,10654344,36560310,-153370,16501480
16,A10027708,,,0,0,0,0,,,0,0
17,A10025710,0,0,0,0,0,0,,,475410,2996120
