,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,17555377,0,2642810,0
1,A11052201,0,0,488800,0,0,0,1612870,20114710,306150,8375320
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,0,0,0,0,0,0,4395860,17433810,412300,0
5,A11054101,0,0,0,0,0,0,5584260,17861640,0,8383880
6,A11077101,0,0,0,0,0,0,5404630,25418350,0,0
7,A11055002,0,0,0,327150,0,0,5079393,14110430,1184280,5360880
8,A11087601,0,0,0,0,0,0,5362708,12378080,0,4049730
9,A11087602,0,0,0,0,0,0,4990351,0,50,0
10,A10026946,0,0,0,0,0,0,2285130,8148660,1127010,5481990
11,A11001203,0,0,0,0,0,0,2773010,6812830,0,0
12,A11084601,0,0,0,0,0,0,2851020,8964070,0,2951300
13,A11081503,0,0,916690,0,0,0,10308022,36396740,0,0
14,A11008001,0,0,0,0,0,0,4189317,10115000,0,0
15,A11081302,0,0,0,0,0,0,9606280,31754670,0,15293880
16,A10027708,0,0,0,0,0,0,5956640,6653880,0,0
17,A10025710,0,0,0,0,0,0,6254360,9713320,455190,2732790
