,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,,,38740,2932380
1,A11052201,,,,,0,0,2678285,18865200,202040,8009730
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,0,0,0,0,0,0,,,0,0
5,A11054101,,,,,0,0,5253500,17997180,-690,8922780
6,A11077101,,,,,0,0,8603833,32190970,18930,0
7,A11055002,,,,,0,0,5969520,14364570,1002340,5079170
8,A11087601,,,0,0,0,0,,,0,4031990
9,A11087602,,,,,0,0,,,-360,7203000
10,A10026946,0,0,0,0,0,0,8251090,10753540,841920,4940000
11,A11001203,0,0,,,0,0,,,0,0
12,A11084601,,,0,0,0,0,,,0,2942070
13,A11081503,0,0,606380,0,0,0,11337292,36604110,0,0
14,A11008001,,,,,0,0,3901966,10187760,0,0
15,A11081302,0,0,0,0,0,0,17054306,41548660,232490,16311420
16,A10027708,0,0,0,0,0,0,6785920,8767950,0,0
17,A10025710,0,0,,,0,0,,,450550,2904890
