,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,24521498,0,3170300,0
1,A11052201,0,0,2220,0,0,0,913347,24379460,384680,8565430
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,0,0,0,0,0,0,2853620,22225950,242770,0
5,A11054101,0,0,0,0,0,0,2885590,21937180,-40,9409990
6,A11077101,0,0,0,0,0,0,922565,43149180,106860,0
7,A11055002,0,0,0,450620,0,0,5021020,18863550,1626400,5278000
8,A11087601,0,0,0,0,0,0,24610220,23849400,4524590,4524590
9,A11087602,0,0,0,0,0,0,3096994,0,180,0
10,A10026946,0,0,0,0,0,0,319470,16405020,0,5427270
11,A11001203,0,0,0,0,0,0,2686270,8030580,0,0
12,A11084601,0,0,0,0,0,0,2497598,10465560,0,3017970
13,A11081503,0,0,144870,0,0,0,7225070,45589080,86430,38478960
14,A11008001,0,0,0,0,0,0,1818682,10615610,1057010,10196280
15,A11081302,0,0,0,0,0,0,17876656,57406890,192000,17808560
16,A10027708,0,0,0,0,0,0,3465820,12028680,1540650,7488640
17,A10025710,0,0,0,0,0,0,5966020,16581530,380900,3131400
