,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,21668988,0,2981600,0
1,A11052201,0,0,1510,0,0,0,204000,20597160,262760,8578630
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,0,0,0,0,0,0,,,241940,0
5,A11054101,0,0,0,0,0,0,,,-1200,9078130
6,A11077101,0,0,0,0,0,0,4896378,27292940,591540,0
7,A11055002,0,0,0,360850,0,0,3883580,13852230,1003700,5314820
8,A11087601,0,0,0,0,0,0,,,0,4551820
9,A11087602,0,0,0,0,0,0,1447975,0,90,0
10,A10026946,0,0,0,0,0,0,,,10,5641580
11,A11001203,0,0,0,0,0,0,2114590,6673100,0,0
12,A11084601,0,0,0,0,0,0,,,0,3175610
13,A11081503,0,0,13720,0,0,0,4424855,38926170,18290,38324200
14,A11008001,0,0,0,0,0,0,,,120520,11500190
15,A11081302,,,0,0,0,0,,,387600,17394170
16,A10027708,0,0,0,0,0,0,2344530,7182570,86940,7016920
17,A10025710,0,0,0,0,0,0,4440130,13196350,376660,2891200
