,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A11007001,0,0,0,0,0,0,10275064,20052560,125920,2918580
1,A11052201,0,0,1290,0,0,0,247400,31035200,370660,8384710
2,A11076701,,,,,,,,,,
3,A10023741,,,,,,,,,,
4,A11054301,0,0,0,0,0,0,1780410,27533740,241950,0
5,A11054101,0,0,0,0,0,0,2087950,25647840,-470,9299410
6,A11077101,0,0,0,0,0,0,5732153,37972420,106850,0
7,A11055002,0,0,0,395710,0,0,5345177,22215040,1247390,5447230
8,A11087601,0,0,0,0,0,0,22700960,22661500,4605760,4605760
9,A11087602,0,0,0,0,0,0,3086783,0,80,0
10,A10026946,0,0,0,0,0,0,370600,15465980,0,5598340
11,A11001203,0,0,0,0,0,0,2650970,9264830,0,0
12,A11084601,0,0,0,0,0,0,2451191,11909286,0,3040210
13,A11081503,0,0,51550,0,0,0,7439343,56719600,0,0
14,A11008001,0,0,0,0,0,0,1774303,12280020,0,0
15,A11081302,0,0,0,0,0,0,18932400,49730820,163390,17438620
16,A10027708,0,0,0,0,0,0,3475820,11097760,0,0
17,A10025710,0,0,0,0,0,0,5571760,19227670,359520,3071330
