Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
80,A13087401,1123010900,160,19851203,개별난방,아파트,단일계약,2,157,0
81,A13078301,1123010900,297,20110929,개별난방,아파트,단일계약,8,0,379
82,A13009002,1123010900,1224,20011115,개별난방,아파트,단일계약,58,70,1716
83,A13077702,1123010900,345,19990831,개별난방,아파트,종합계약,7,68,333
84,A13087407,1123010900,800,20011115,개별난방,아파트,단일계약,14,23,691
85,A13009003,1123010900,451,20131025,개별난방,아파트,단일계약,15,5,492
86,A10025410,1123010900,900,20190618,개별난방,아파트,종합계약,27,0,1099
87,A10027101,1123010900,146,19921215,개별난방,아파트,종합계약,6,62,68
88,A10024244,1123010900,200,20210614,개별난방,아파트,종합계약,3,25,0
89,A10023368,1123010900,582,20230120,중앙난방,아파트,단일계약,12,0,328
90,A10024082,1123010900,313,20210827,개별난방,아파트,종합계약,7,4,270
91,A10025015,1123010900,299,20210315,개별난방,아파트,단일계약,9,0,299
92,A13082702,1123011000,490,20011220,개별난방,아파트,단일계약,12,142,469
93,A13082703,1123011000,601,20000503,개별난방,아파트,단일계약,12,192,430
94,A13076801,1123011000,379,20011107,개별난방,아파트,단일계약,12,167,440
95,A13082502,1123011000,302,20020523,개별난방,아파트,단일계약,8,47,340
96,A13083102,1123011000,648,20040413,개별난방,아파트,종합계약,17,115,662
97,A13079401,1123011000,181,20030709,개별난방,아파트,단일계약,2,16,114
98,A13082704,1123011000,1318,20001129,개별난방,아파트,단일계약,30,231,1255
99,A13008001,1123011000,166,20081010,개별난방,아파트,종합계약,8,43,143
100,A13079402,1123011000,188,20000503,개별난방,아파트,단일계약,2,16,114
101,A13079403,1123011000,245,20001129,개별난방,아파트,단일계약,3,4,97
102,A13082805,1123011000,1378,20030709,개별난방,아파트,단일계약,33,159,1457
103,A13082501,1123011000,353,19971230,개별난방,아파트,단일계약,7,304,44
104,A10026322,1123011000,107,20080901,개별난방,주상복합,종합계약,4,0,172
105,A10024594,1123011000,96,20070620,개별난방,,종합계약,3,7,104
