,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
84,서강GS,A12114001,1144011700,538,19990701,개별난방,아파트
85,메세나폴리스,A12174601,1144012000,617,20120629,개별난방,아파트
86,서교동대우미래사랑,A12184201,1144012000,366,20050830,개별난방,주상복합
87,서교푸르지오아파트,A10024784,1144012000,136,20041126,개별난방,아파트
88,서교동 효성해링턴타워 ,A10024891,1144012000,913,20200423,개별난방,아파트
89,마포한강푸르지오,A10027902,1144012200,198,20150331,개별난방,주상복합
90,마포한강2차푸르지오,A10027301,1144012200,198,20160714,개별난방,주상복합
91,망원휴먼빌아파트,A12123001,1144012300,210,20040730,개별난방,아파트
92,망원1차대림,A12182101,1144012300,181,20021002,개별난방,아파트
93,망원2차대림,A12182401,1144012300,240,20021218,개별난방,아파트
94,마포한강 아이파크,A10026053,1144012300,385,20190805,개별난방,아파트
95,마포영화블렌하임,A10027572,1144012300,130,20090918,개별난방,주상복합
96,마포한강 J-SKY아파트,A10023755,1144012300,149,20190910,개별난방,도시형 생활주택(아파트)
97,망원성원2차아파트,A10024150,1144012300,134,19991229,개별난방,아파트
98,우림 루미아트,A10023665,1144012300,119,20030321,개별난방,아파트
99,코오롱하늘채,A12186901,1144012400,466,20030628,개별난방,아파트
100,대명비발디아파트,A10024587,1144012400,128,19951115,개별난방,아파트
101,성사1차 풍림아파트,A12185001,1144012500,172,20000401,개별난방,아파트
102,성산2차e-편한세상,A12125001,1144012500,189,20050726,지역난방,아파트
103,SH성산아파트,A12185003,1144012500,1807,19910720,지역난방,아파트
104,성산시영아파트,A12185004,1144012500,3710,19860607,중앙난방,아파트
105,월드컵아이파크1단지,A12171101,1144012500,320,20090305,개별난방,아파트
106,성산월드타운대림,A12125202,1144012500,795,20040824,지역난방,아파트
107,서울가좌행복주택 ,A10027157,1144012500,362,20161221,개별난방,아파트
108,중동계룡,A12187901,1144012600,180,20000930,개별난방,아파트
109,월드컵참누리,A12187906,1144012600,499,20060504,개별난방,아파트
110,DMC마포청구아파트,A12187904,1144012600,420,19940929,지역난방,아파트
111,성산2차현대,A12187703,1144012600,282,20001216,개별난방,아파트
112,마포중동현대,A12187905,1144012600,477,20010727,개별난방,아파트
113,건영월드컵,A12187902,1144012600,206,20021101,개별난방,아파트
114,상암월드컵1단지,A12127007,1144012700,820,20030929,지역난방,아파트
115,상암월드컵파크2단지,A12127004,1144012700,657,20031112,지역난방,아파트
116,상암월드컵파크7단지,A12127005,1144012700,733,20050602,지역난방,아파트
117,상암월드컵파크3단지,A12127003,1144012700,540,20030930,지역난방,아파트
