,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
87,송파파인타운3단지,A13876110,1171010900,625,20080718,개별난방,아파트
88,송파파인타운9단지,A13821007,1171010900,796,20071224,개별난방,아파트
89,송파더센트레아파트,A13876113,1171010900,1139,20131101,지역난방,아파트
90,송파파인타운2단지,A13876109,1171010900,374,20080925,개별난방,아파트
91,송파파인타운5단지,A13821003,1171010900,455,20080822,개별난방,아파트
92,송파파인타운1단지,A13876111,1171010900,221,20100119,개별난방,아파트
93,송파꿈에그린아파트,A13876114,1171010900,1810,20131108,지역난방,아파트
94,송파파인타운6단지,A13876108,1171010900,564,20080825,개별난방,아파트
95,송파파인타운8단지,A13821006,1171010900,700,20081020,개별난방,아파트
96,송파파인타운10단지,A13821005,1171010900,545,20070820,개별난방,아파트
97,위례 송파푸르지오,A10028086,1171010900,549,20150123,지역난방,아파트
98,위례포레샤인아파트,A10026682,1171010900,2200,20170928,지역난방,아파트
99,송파 와이즈더샵,A10027632,1171010900,390,20160226,지역난방,아파트
100,위례아이파크아파트,A10027744,1171010900,400,20151130,지역난방,주상복합
101,위례2차아이파크아파트,A10027553,1171010900,495,20160526,지역난방,아파트
102,힐스테이트 송파위례아파트,A10027461,1171010900,490,20160719,지역난방,아파트
103,위례중앙푸르지오아파트,A10023897,1171010900,311,20161223,지역난방,아파트
104,송파파인타운12단지,A10023296,1171010900,149,20110127,개별난방,
105,방이대림가락,A13805001,1171011100,480,19850223,지역난방,아파트
106,잠실한양3차,A13883601,1171011100,252,19850221,중앙난방,아파트
107,올림픽선수기자촌아파트,A13805002,1171011100,5540,19880614,지역난방,아파트
108,방이코오롱,A13883602,1171011100,758,19911018,지역난방,아파트
109,신구블레스밸리,A13805003,1171011100,104,20040520,개별난방,아파트
110,올림픽베어스타운,A10026209,1171011100,140,19960425,개별난방,아파트
111,오금대림,A13813008,1171011200,749,19881210,지역난방,아파트
112,오금삼성,A13813003,1171011200,215,19890515,개별난방,아파트
113,오금우방,A13813002,1171011200,196,20010312,개별난방,아파트
114,오금현대아파트,A13813010,1171011200,1316,19841226,지역난방,아파트
115,가락우창,A13813005,1171011200,264,19851007,지역난방,아파트
116,오금현대백조,A13813006,1171011200,285,19970124,기타,아파트
117,상아2차아파트,A13886009,1171011200,750,19881102,지역난방,아파트
118,가락상아1차,A13813004,1171011200,226,19841212,지역난방,아파트
119,오금현대백조(임대),A13873701,1171011200,153,19970124,개별난방,아파트
120,송파레미니스아파트,A10026734,1171011200,575,20171102,개별난방,아파트
121,송파 두산위브아파트,A10025657,1171011200,269,20190227,개별난방,아파트
122,송파레미니스2단지,A10026249,1171011200,818,20180605,개별난방,아파트
123,송파호반베르디움더퍼스트,A10026362,1171011200,220,20180223,개별난방,아파트
124,오금쌍용스윗닷홈2.3.4,A10023333,1171011200,73,20050913,개별난방,아파트
125,거여현대2차,A13881401,1171011300,280,19920420,개별난방,아파트
126,거여4단지,A13811203,1171011300,546,19970703,지역난방,아파트
127,거여우방,A13881601,1171011300,257,19990909,개별난방,아파트
128,거여5단지,A13811205,1171011300,605,19970703,지역난방,아파트
129,거여현대3차,A13881302,1171011300,303,19930719,개별난방,아파트
130,거여3단지,A13811204,1171011300,598,20001009,지역난방,아파트
131,동아효성아파트(거여2단지),A13811202,1171011300,478,19971215,지역난방,아파트
132,거여1단지,A13811206,1171011300,1004,19971125,지역난방,아파트
133,거여6단지,A13811001,1171011300,660,19970410,지역난방,아파트
134,거여현대1차,A13881603,1171011300,497,19920326,지역난방,아파트
135,쌍용스윗닷홈거여역1차아파트,A10024655,1171011300,95,20060418,개별난방,아파트
136,송파 시그니처 롯데캐슬아파트,A10023887,1171011300,1945,20211231,지역난방,아파트
137,송파위례리슈빌,A10024085,1171011300,494,20211012,지역난방,아파트
138,거여리본타운 아파트,A10025284,1171011300,128,20180510,개별난방,아파트
139,위례포레샤인13단지아파트,A10024492,1171011300,560,20201222,지역난방,아파트
140,송파레이크파크 호반 써밋2,A10023922,1171011300,700,20220128,지역난방,아파트
141,송파레이크파크호반써밋1차,A10023927,1171011300,689,20220128,지역난방,아파트
142,포레나송파,A10024152,1171011300,1282,20210806,지역난방,아파트
143,이편한세상 송파파크센트럴,A10024787,1171011300,1199,20210517,지역난방,아파트
144,위례포레샤인15단지,A10024197,1171011300,394,20210810,지역난방,아파트
145,위례포레샤인18단지,A10024577,1171011300,685,20201028,지역난방,아파트
146,마천우방,A13812004,1171011400,247,20021129,개별난방,아파트
147,송파파크데일1단지,A13881701,1171011400,812,20110127,개별난방,아파트
148,금호어울림1차,A13812003,1171011400,215,20020326,개별난방,아파트
149,마천금호어울림2차,A13812001,1171011400,173,20060424,개별난방,아파트
150,마천금호,A13812002,1171011400,199,19980529,개별난방+기타,아파트
151,송파파크데일2단지,A13812005,1171011400,889,20110127,개별난방,아파트
152,송파파크데일3단지아파트,A10026961,1171011400,148,20170327,개별난방,아파트
153,마천동신동아아파트,A10026717,1171011400,134,20010529,개별난방,아파트
