,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
39,신도림쌍용플래티넘노블,A15283801,1153010200,155,20061130,개별난방,아파트
40,구로신성미소지움,A15205301,1153010200,240,20031204,개별난방,아파트
41,우리유앤미,A15205001,1153010200,216,20041112,개별난방,아파트
42,구로한신1차,A15286805,1153010200,488,19881217,개별난방,아파트
43,구로럭키,A15284603,1153010200,427,19920625,개별난방,아파트
44,신도림태영타운,A15205513,1153010200,1252,20001222,중앙난방,아파트
45,구로금호어울림,A15283803,1153010200,166,19970602,개별난방,아파트
46,구로성호주상복합,A15284204,1153010200,206,20020506,개별난방,주상복합
47,구로중앙하이츠아파트,A15285804,1153010200,597,20010920,개별난방,아파트
48,구로월드,A15286602,1153010200,189,19981224,개별난방,아파트
49,구로우방,A15286801,1153010200,256,19930922,중앙난방,아파트
50,구로두산,A15205405,1153010200,1285,19981130,개별난방,아파트
51,구로대성스카이렉스,A15284302,1153010200,160,20060425,개별난방,주상복합
52,구로일신건영,A15270501,1153010200,124,19980728,개별난방,아파트
53,덕영드림아파트 ,A10027493,1153010200,125,20061228,개별난방,아파트
54,대림아르빌아파트,A10026989,1153010200,83,20030924,개별난방,아파트
55,희훈타워빌,A10025743,1153010200,73,19980418,개별난방,주상복합
56,신도림롯데,A15205511,1153010200,718,19991127,개별난방,아파트
57,한국현대아파트,A10027507,1153010200,105,19940513,개별난방,아파트
58,구로오네뜨시티,A10023471,1153010200,208,20220128,개별난방,
59,신안타워아파트,A10023681,1153010200,98,19981010,개별난방,주상복합
60,고척한일유앤아이,A15208204,1153010600,390,20051229,개별난방,아파트
61,고척한효,A15282403,1153010600,290,19851216,개별난방,아파트
62,고척양우,A15208201,1153010600,165,20000627,개별난방,아파트
63,고척동센츄리,A15283707,1153010600,391,19940314,지역난방,아파트
64,고척벽산베스트블루밍,A15208006,1153010600,339,20101201,개별난방,아파트
65,고척경남2차,A15283603,1153010600,273,19990130,개별난방,아파트
66,고척동아한신,A15283706,1153010600,355,20000419,개별난방,아파트
67,고척파크푸르지오,A15279403,1153010600,662,20090526,개별난방,아파트
68,고척청솔우성,A15279401,1153010600,118,20001226,개별난방,주상복합
69,고척우성꿈동산,A15283702,1153010600,204,19960217,개별난방,아파트
70,고척청구아파트,A15283709,1153010600,448,19990607,지역난방,아파트
71,고척경남1차,A15283701,1153010600,163,19980126,개별난방,아파트
72,고척서울가든,A15282810,1153010600,715,19890725,개별난방,아파트
73,고척마젤란,A15208005,1153010600,175,20080501,개별난방,아파트
74,고척삼익1단지,A15208202,1153010600,245,20010925,개별난방,아파트
75,고척월드메르디앙,A15208007,1153010600,180,20110727,개별난방,아파트
76,고척우성현대,A15282608,1153010600,440,19871119,중앙난방,아파트
77,삼익아파트2단지,A15283704,1153010600,298,20011117,개별난방,아파트
78,고척LIG리가아파트,A15279402,1153010600,421,20090730,지역난방,아파트
79,고척삼환로즈빌,A15208003,1153010600,600,20041210,개별난방,아파트
80,고척대우,A15279404,1153010600,987,19990224,지역난방,아파트
81,고척벽산블루밍,A15283711,1153010600,886,20030320,개별난방,아파트
82,산업인,A15282405,1153010600,342,19760709,개별난방,아파트
83,고척성원,A10024846,1153010600,74,19961227,개별난방,
84,고척아이파크MD,A10023604,1153010600,1459,20220831,개별난방,
85,고척아이파크RD,A10023598,1153010600,746,20220831,개별난방,
86,개봉영화,A15282105,1153010700,372,19980901,개별난방,아파트
87,개봉거성푸르뫼1차,A15280304,1153010700,249,19931124,개별난방,아파트
