,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
83,롯데캐슬클라시아,A10023926,1129013400,2029,20220127,개별난방,아파트
84,길음뉴타운11단지 롯데캐슬골든힐스아파트,A10025753,1129013400,399,20190507,개별난방,아파트
85,종암2차아이파크,A13671204,1129013500,782,20050930,개별난방,아파트
86,종암우림카이저팰리스,A13609001,1129013500,161,20080501,개별난방,주상복합
87,종암SK제2,A13671210,1129013500,465,19990407,개별난방,아파트
88,래미안라센트,A13671209,1129013500,837,20110131,개별난방,아파트
89,래미안종암2차,A13671212,1129013500,206,20091029,개별난방,아파트
90,종암선경아파트,A13671203,1129013500,238,19960919,개별난방,아파트
91,종암극동아파트,A13671207,1129013500,297,20001207,개별난방,아파트
92,래미안세레니티,A13671208,1129013500,955,20091029,개별난방,아파트
93,종암SK,A13671205,1129013500,1318,19990407,개별난방,아파트
94,종암2차SK뷰,A13671213,1129013500,393,20101029,개별난방,아파트
95,종암아이파크1차,A13671206,1129013500,513,20040924,개별난방,아파트
96,종암삼성래미안,A13686302,1129013500,1168,20040924,개별난방,아파트
97,래미안종암3차,A13671211,1129013500,188,20110131,개별난방,아파트
98,종암sh빌아파트,A10024603,1129013500,104,20070420,개별난방,아파트
99,동일하이빌뉴시티,A13613011,1129013600,440,20111130,개별난방,주상복합
100,하월곡동신,A13613005,1129013600,746,19980701,개별난방,아파트
101,성북힐스테이트,A13613004,1129013600,285,20070830,개별난방,주상복합
102,하월곡아남,A13613001,1129013600,198,19961203,개별난방,아파트
103,하월곡샹그레빌,A13613201,1129013600,352,20040707,개별난방,아파트
104,월곡3SH-vill,A13613003,1129013600,288,20080625,개별난방,아파트
105,길음서희스타힐스,A13613012,1129013600,198,20110624,개별난방,주상복합
106,월곡두산제2아파트임대,A13613010,1129013600,458,20030430,개별난방,아파트
107,꿈의숲푸르지오,A13613009,1129013600,714,20100429,개별난방,아파트
108,월곡두산위브아파트,A13613008,1129013600,2197,20030430,개별난방,아파트
109,래미안월곡,A13613007,1129013600,1372,20060719,개별난방,아파트
110,월곡2SHville임대,A13613002,1129013600,209,20081016,개별난방,아파트
111,월곡래미안루나밸리,A13613006,1129013600,787,20071023,개별난방,아파트
112,삼전솔하임3차,A10023322,1129013600,190,20131111,개별난방,도시형 생활주택(아파트)
113,월곡갑을명가주상복합아파트,A10024661,1129013600,145,20070730,개별난방,
114,상월곡우남,A13612001,1129013700,225,19941224,개별난방,아파트
115,성북동아에코빌,A13612002,1129013700,1253,20030627,개별난방,아파트
116,동아에코빌,A13678401,1129013700,278,20030627,개별난방,아파트
117,꿈의숲대명루첸,A13614001,1129013800,611,20081226,개별난방,아파트
118,장월SH-VILLE1단지,A13614301,1129013800,254,20060418,개별난방,아파트
119,장위참누리,A13614302,1129013800,373,20060418,개별난방,아파트
120,꿈의숲코오롱하늘채아파트,A10026571,1129013800,513,20171030,개별난방,아파트
121,래미안장위포레카운티아파트,A10025461,1129013800,939,20210531,개별난방,아파트
122,래미안퍼스트하이,A10025245,1129013800,1562,20201103,개별난방,아파트
123,장위우방아파트,A10024702,1129013800,147,20011227,개별난방,아파트
124,장위지웰에스테이트,A10023569,1129013800,173,20220831,개별난방,도시형 생활주택(아파트)
125,꿈의숲아이파크아파트,A10024488,1129013800,1711,20220713,개별난방,아파트
126,석계역 한일노벨리아시티,A10025259,1129013800,299,20190903,개별난방,도시형 생활주택(주상복합)
127,석관두산,A13615003,1129013900,1998,19980418,개별난방,아파트
128,신동아파밀리에,A13676103,1129013900,199,20110128,개별난방,아파트
129,석관중앙하이츠,A13681701,1129013900,315,19940624,개별난방,아파트
130,래미안석관,A13676101,1129013900,580,20090626,개별난방,아파트
131,석관래미안제2임대,A13676102,1129013900,80,20090626,개별난방,아파트
132,석관코오롱,A13615002,1129013900,453,19990612,개별난방,아파트
133,래미안아트리치 ,A10025283,1129013900,1091,20190228,개별난방,아파트
