Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
78,A12289402,1138010900,180,19961219.0,개별난방,아파트,종합계약,5,53,122
79,A12208101,1138010900,150,20000411.0,개별난방,아파트,단일계약,3,35,129
80,A12208105,1138010900,380,19940423.0,개별난방,아파트,단일계약,10,153,119
81,A10025659,1138010900,380,20180730.0,개별난방,아파트,단일계약,18,0,418
82,A12294102,1138011000,429,20000320.0,개별난방,아파트,종합계약,9,71,422
83,A10025969,1138011000,119,20020702.0,개별난방,,,,,
84,A12275801,1138011000,119,,,,,,,
85,A10023737,1138011000,115,20090924.0,개별난방,,종합계약,5,222,222
86,A10024581,1138011000,119,20040625.0,개별난방,아파트,단일계약,4,14,130
87,A10024769,1138011000,84,19971215.0,개별난방,아파트,,,,
88,A10023875,1138011000,1256,20230112.0,개별난방,아파트,종합계약,40,0,1541
89,A41279902,1138011400,318,20080514.0,지역난방,아파트,종합계약,18,19,486
90,A12220002,1138011400,298,20080614.0,지역난방,아파트,종합계약,15,12,557
91,A41279917,1138011400,353,20091223.0,지역난방,아파트,종합계약,18,130,389
92,A41279927,1138011400,334,20101130.0,지역난방,아파트,단일계약,20,49,497
93,A41279924,1138011400,571,20100614.0,지역난방,아파트,종합계약,17,130,989
94,A41279915,1138011400,448,20091223.0,지역난방,아파트,단일계약,23,138,524
95,A41279925,1138011400,189,20100908.0,지역난방,아파트,종합계약,13,20,249
96,A41279922,1138011400,175,20100908.0,지역난방,아파트,종합계약,22,6,278
97,A12220005,1138011400,707,20080514.0,지역난방,아파트,종합계약,24,53,825
98,A41279910,1138011400,947,20090112.0,지역난방,아파트,단일계약,36,158,937
99,A12220003,1138011400,335,20080514.0,지역난방,아파트,단일계약,20,80,434
100,A41279926,1138011400,126,20100614.0,지역난방,아파트,종합계약,4,20,213
101,A41279913,1138011400,469,20091126.0,지역난방,아파트,종합계약,14,68,548
102,A41279905,1138011400,241,20080514.0,지역난방,아파트,종합계약,15,31,319
103,A41279916,1138011400,387,20091223.0,지역난방,아파트,단일계약,26,10,455
104,A41279923,1138011400,330,20100908.0,지역난방,아파트,종합계약,19,12,496
105,A41279912,1138011400,659,20091113.0,지역난방,아파트,단일계약,33,126,803
106,A41279920,1138011400,486,20100709.0,지역난방,아파트,단일계약,23,81,730
107,A12220004,1138011400,551,20080514.0,지역난방,아파트,단일계약,21,73,585
108,A41279908,1138011400,255,20080514.0,지역난방,아파트,단일계약,16,34,316
109,A41279931,1138011400,712,20120223.0,지역난방,아파트,단일계약,23,55,753
110,A41279918,1138011400,472,20100115.0,지역난방,아파트,종합계약,29,189,666
111,A41279904,1138011400,379,20080514.0,지역난방,아파트,단일계약,13,61,393
112,A41279929,1138011400,412,20100908.0,지역난방,아파트,종합계약,21,37,493
113,A41279914,1138011400,434,20091126.0,지역난방,아파트,단일계약,20,132,463
114,A41279906,1138011400,230,20080514.0,지역난방,아파트,종합계약,13,46,291
115,A41279911,1138011400,660,20090112.0,지역난방,아파트,종합계약,24,90,674
116,A41279909,1138011400,162,20081212.0,지역난방,아파트,종합계약,6,22,230
117,A41279930,1138011400,297,20100614.0,지역난방,아파트,단일계약,10,10,339
118,A41279903,1138011400,378,20080514.0,지역난방,아파트,단일계약,18,56,432
119,A41279907,1138011400,187,20080514.0,지역난방,아파트,단일계약,8,38,197
120,A12220001,1138011400,208,20080514.0,지역난방,아파트,단일계약,11,41,211
121,A41279928,1138011400,423,20101130.0,지역난방,아파트,단일계약,14,24,474
122,A41279901,1138011400,300,20080614.0,지역난방,아파트,단일계약,17,12,584
123,A41279932,1138011400,426,20150123.0,지역난방,아파트,종합계약,28,0,495
124,A41279919,1138011400,143,20091223.0,지역난방,아파트,종합계약,9,0,166
125,A41279921,1138011400,1022,20100709.0,지역난방,아파트,단일계약,27,113,1703
126,A10025677,1138011400,350,20190208.0,지역난방,아파트,종합계약,7,61,199
127,A10026842,1138011400,220,20170731.0,지역난방,연립주택,종합계약,30,0,252
128,A10026414,1138011400,260,20170928.0,지역난방,주상복합,종합계약,7,0,257
129,A10025765,1138011400,361,20190130.0,지역난방,아파트,종합계약,13,0,454
130,A10026376,1138011400,142,20180322.0,지역난방,아파트,종합계약,4,0,142
131,A10024123,1138011400,125,20100614.0,지역난방,,단일계약,4,19,217
132,A10024320,1138011400,146,20170214.0,지역난방,,기타,,0,274
