,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
87,하계학여울청구B,A13987301,1135010400,378,20020314,중앙난방,아파트
88,하계시영5단지,A13987302,1135010400,640,19891030,지역난방,아파트
89,하계극동건영벽산,A13987306,1135010400,1980,19880613,지역난방,아파트
90,하계한신,A13993503,1135010400,1200,19881029,지역난방,아파트
91,하계삼익선경,A13993501,1135010400,396,19930610,개별난방,아파트
92,하계청구,A13923103,1135010400,660,19881029,지역난방,아파트
93,노원에너지제로주택,A10026660,1135010400,117,20171024,중앙난방,아파트
94,상계수락파크빌,A13983810,1135010500,468,20010529,지역난방,아파트
95,비콘드림힐,A13973202,1135010500,114,20050530,개별난방,아파트
96,상계은빛3단지,A13974103,1135010500,900,19980912,지역난방,아파트
97,상계3차현대아파트 ,A13983712,1135010500,494,19990424,지역난방,아파트
98,상계주공10단지 ,A13920804,1135010500,2654,19880907,지역난방,아파트
99,상계극동늘푸른,A13920106,1135010500,299,20000422,개별난방,아파트
100,상계동양메이저,A13981608,1135010500,448,20030830,개별난방,아파트
101,상계주공6단지,A13920707,1135010500,2646,19880513,지역난방,아파트
102,상계중앙하이츠2차,A13920209,1135010500,795,19980905,개별난방,아파트
103,상계청암1단지,A13981402,1135010500,234,20010607,개별난방,아파트
104,상계임광아파트관리사무소,A13982701,1135010500,420,19890501,지역난방,아파트
105,상계한일유엔아이,A13920205,1135010500,305,20050203,개별난방,아파트
106,상계우방,A13920001,1135010500,274,20000630,개별난방,아파트
107,상계주공11단지,A13982301,1135010500,1944,19880907,지역난방,아파트
108,상계은빛2단지,A13983815,1135010500,1313,19981026,지역난방,아파트
109,노원현대아파트,A13981604,1135010500,259,19970120,개별난방,아파트
110,상계조합대림,A13981407,1135010500,675,19890814,개별난방,아파트
111,상계주공9단지,A13921005,1135010500,2830,19881024,지역난방,아파트
112,상계현대1차,A13983707,1135010500,331,19930408,개별난방,아파트
113,청암2단지,A13981405,1135010500,602,20010607,개별난방+기타,아파트
114,상계한신,A13983608,1135010500,397,19951017,개별난방,아파트
115,상계한신3차,A13982002,1135010500,348,19900528,개별난방,아파트
116,상계보람,A13982604,1135010500,3315,19880629,지역난방,아파트
117,상계양우아파트,A13982103,1135010500,251,20020716,개별난방,아파트
118,상계주공4단지,A13920706,1135010500,2136,19880513,지역난방,아파트
119,상계주공13단지,A13981901,1135010500,939,19890421,지역난방,아파트
120,상계신동아,A13982003,1135010500,385,19950602,지역난방,아파트
121,상계수락한신,A13920105,1135010500,290,19970417,개별난방,아파트
122,상계미도,A13971501,1135010500,600,19880412,지역난방,아파트
123,상계수락현대,A13920102,1135010500,216,19950928,개별난방,아파트
124,상계동아불암,A13989701,1135010500,673,19991125,개별난방,아파트
125,상계주공16단지,A13920803,1135010500,2392,19880923,지역난방,아파트
126,상계한양,A13994302,1135010500,492,19880530,지역난방,아파트
127,두산아파트,A13983713,1135010500,763,19941015,지역난방,아파트
128,상계현대2차,A13983709,1135010500,465,19931230,개별난방,아파트
129,상계대동아파트,A13981606,1135010500,358,20010522,개별난방,아파트
130,상계한신1차,A13981304,1135010500,420,19870326,지역난방,아파트
131,상계대림e-편한세상,A13983803,1135010500,230,20020719,개별난방,아파트
132,수락리버시티3단지,A13974102,1135010500,696,20091120,지역난방,주상복합
133,상계성림(미라보),A13980903,1135010500,240,20060608,개별난방,아파트
134,상계마들대림,A13982702,1135010500,538,19880615,지역난방,아파트
135,상계은빛1단지,A13983816,1135010500,1391,19981116,지역난방,아파트
136,상계불암대림제2,A13981001,1135010500,206,20000328,개별난방,아파트
137,상계한신2차,A13982005,1135010500,471,19880514,지역난방,아파트
138,수락리버시티 4단지,A13974101,1135010500,548,20091120,지역난방,아파트
139,상계주공7단지,A13982704,1135010500,2634,19880727,지역난방,아파트
140,상계주공12단지,A13982202,1135010500,1739,19881019,지역난방,아파트
141,상계성원,A13982101,1135010500,174,19990819,개별난방,아파트
142,상계1차중앙하이츠,A13920207,1135010500,437,19971016,개별난방,아파트
143,상계주공14단지,A13981903,1135010500,2265,19890421,지역난방,아파트
144,상계마들,A13983101,1135010500,170,19881130,지역난방,아파트
145,상계벽산,A13920506,1135010500,1590,19890513,중앙난방,아파트
146,상계주공5단지,A13920703,1135010500,840,19871117,개별난방,아파트
147,상계코오롱,A13920202,1135010500,215,19971229,개별난방,아파트
148,상계불암대림,A13981006,1135010500,634,20000328,개별난방,아파트
149,수락산벨리체아파트,A13983811,1135010500,492,20000614,지역난방,아파트
150,상계주공3단지,A13971502,1135010500,2213,19871121,지역난방,아파트
151,상계동아불암임대,A13989702,1135010500,434,19991125,개별난방,아파트
152,우림루미아트1.2단지,A13920104,1135010500,275,20041117,개별난방,아파트
153,대망드림힐,A13983801,1135010500,165,20030627,개별난방,아파트
154,노원우성,A13973201,1135010500,137,19920716,개별난방,아파트
155,상계불암현대(임대),A13981204,1135010500,472,19991210,개별난방,아파트
156,상계주공2단지,A13983004,1135010500,2029,19871121,지역난방,아파트
157,상계금호타운,A13920501,1135010500,230,19950519,개별난방,아파트
158,상계주공15단지,A13920802,1135010500,2100,19880727,지역난방,아파트
159,상계불암현대,A13981208,1135010500,826,19991210,개별난방,아파트
160,상계주공1단지,A13983105,1135010500,2064,19880513,지역난방,아파트
161,중계센트럴파크아파트,A10027601,1135010500,457,20160317,지역난방,아파트
162,노원 센트럴푸르지오,A10025133,1135010500,810,20210222,개별난방,아파트
163,비콘드림힐아파트,A10027533,1135010500,57,20041210,개별난방,아파트
164,포레나노원 아파트,A10024547,1135010500,1062,20201125,개별난방,아파트
165,상계 대창센시티,A10024770,1135010500,117,20020730,개별난방,아파트
166,상록수아파트,A10024434,1135010500,115,20020528,개별난방,아파트
167,상계중앙하이츠아파트,A10024778,1135010500,142,19961012,개별난방,
168,중계현대그린,A13985402,1135010600,268,19981224,개별난방,아파트
169,중계염광아름빌,A13985907,1135010600,791,19960618,개별난방,아파트
170,중계중앙하이츠,A13985605,1135010600,499,19980616,개별난방,아파트
171,중계양지대림1-2임대,A13986207,1135010600,468,19990204,지역난방,아파트
172,중계현대2차(4동),A13985904,1135010600,313,19910202,지역난방,아파트
173,중계주공4단지,A13922406,1135010600,690,19910914,지역난방,아파트
174,중계양지대림2-2임대,A13922105,1135010600,331,19990318,지역난방,아파트
175,중계청암3단지,A13922001,1135010600,180,20030915,개별난방,아파트
176,중계성원1차,A13986606,1135010600,402,19960118,개별난방,아파트
177,중계신안,A13922102,1135010600,250,19990615,개별난방,아파트
178,중계주공10단지,A13986004,1135010600,330,19950429,지역난방,아파트
179,중계건영3차,A13986013,1135010600,948,19951230,중앙난방,아파트
180,중계주공2단지,A13985909,1135010600,1800,19920626,개별난방,아파트
181,동진신안,A13922907,1135010600,468,19930515,개별난방,아파트
182,중계대림벽산,A13922903,1135010600,400,19930630,중앙난방,아파트
183,중계3벽산,A13922103,1135010600,259,19990921,개별난방,아파트
184,중계주공1단지,A13986509,1135010600,882,19901214,지역난방,아파트
185,중계주공7단지,A13922910,1135010600,630,19930331,개별난방,아파트
186,중계건영2차,A13972601,1135010600,742,19910110,지역난방,아파트
187,중계경남롯데상아,A13986302,1135010600,1890,19890629,지역난방,아파트
188,중계주공3단지,A13985908,1135010600,1455,19910914,지역난방,아파트
189,중계주공6단지,A13922909,1135010600,600,19930331,중앙난방,아파트
190,중계주공5단지,A13922114,1135010600,2328,19920429,지역난방,아파트
191,중계라이프신동아청구아파트,A13986111,1135010600,960,19930810,중앙난방,아파트
192,중계성원2차,A13986701,1135010600,167,19950706,개별난방,아파트
193,중계주공8단지,A13922111,1135010600,696,19930331,지역난방,아파트
194,중계삼성,A13922908,1135010600,478,19991030,개별난방,아파트
195,중계현대3차,A13993001,1135010600,130,19921031,개별난방,아파트
196,중계4단지목화,A13972603,1135010600,1979,19911115,지역난방,아파트
197,중계그린,A13986306,1135010600,3481,19900903,지역난방,아파트
