Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
78,A13882402,1171010800,233,19991020.0,개별난방,아파트,종합계약,7,35,207
79,A13882401,1171010800,165,20010523.0,개별난방,아파트,단일계약,5,10,178
80,A13820005,1171010800,545,19961010.0,지역난방,아파트,단일계약,18,218,235
81,A10027346,1171010800,999,20160929.0,지역난방,아파트,종합계약,20,0,1401
82,A10024172,1171010800,120,19930928.0,개별난방,,단일계약,2,7,78
83,A13821001,1171010900,181,20080403.0,개별난방,아파트,종합계약,10,139,61
84,A13821004,1171010900,537,20071224.0,개별난방,아파트,단일계약,14,70,509
85,A13821002,1171010900,333,20070731.0,개별난방,아파트,단일계약,14,82,281
86,A13876112,1171010900,197,20110127.0,개별난방,아파트,단일계약,6,17,208
87,A13876110,1171010900,625,20080718.0,개별난방,아파트,단일계약,19,68,652
88,A13821007,1171010900,796,20071224.0,개별난방,아파트,단일계약,18,59,763
89,A13876113,1171010900,1139,20131101.0,지역난방,아파트,단일계약,66,26,1206
90,A13876109,1171010900,374,20080925.0,개별난방,아파트,단일계약,13,59,333
91,A13821003,1171010900,455,20080822.0,개별난방,아파트,단일계약,12,46,446
92,A13876111,1171010900,221,20100119.0,개별난방,아파트,단일계약,12,58,203
93,A13876114,1171010900,1810,20131108.0,지역난방,아파트,단일계약,106,0,2200
94,A13876108,1171010900,564,20080825.0,개별난방,아파트,단일계약,15,86,533
95,A13821006,1171010900,700,20081020.0,개별난방,아파트,단일계약,15,34,671
96,A13821005,1171010900,545,20070820.0,개별난방,아파트,단일계약,14,130,419
97,A10028086,1171010900,549,20150123.0,지역난방,아파트,종합계약,14,0,1100
98,A10026682,1171010900,2200,20170928.0,지역난방,아파트,종합계약,57,173,2267
99,A10027632,1171010900,390,20160226.0,지역난방,아파트,단일계약,11,0,631
100,A10027744,1171010900,400,20151130.0,지역난방,주상복합,종합계약,13,0,663
101,A10027553,1171010900,495,20160526.0,지역난방,아파트,단일계약,12,0,873
102,A10027461,1171010900,490,20160719.0,지역난방,아파트,단일계약,14,0,855
103,A10023897,1171010900,311,20161223.0,지역난방,아파트,종합계약,12,0,453
104,A10023296,1171010900,149,20110127.0,개별난방,,단일계약,6,25,144
105,A13805001,1171011100,480,19850223.0,지역난방,아파트,단일계약,16,650,0
106,A13883601,1171011100,252,19850221.0,중앙난방,아파트,종합계약,9,202,0
107,A13805002,1171011100,5540,19880614.0,지역난방,아파트,단일계약,207,4500,3400
108,A13883602,1171011100,758,19911018.0,지역난방,아파트,단일계약,27,427,166
109,A13805003,1171011100,104,20040520.0,개별난방,아파트,,,,
110,A10026209,1171011100,140,19960425.0,개별난방,아파트,기타,,10,150
111,A13813008,1171011200,749,19881210.0,지역난방,아파트,단일계약,25,755,0
112,A13813003,1171011200,215,19890515.0,개별난방,아파트,단일계약,9,200,0
113,A13813002,1171011200,196,20010312.0,개별난방,아파트,단일계약,6,17,218
114,A13813010,1171011200,1316,19841226.0,지역난방,아파트,단일계약,47,1153,0
115,A13813005,1171011200,264,19851007.0,지역난방,아파트,단일계약,11,274,0
116,A13813006,1171011200,285,19970124.0,기타,아파트,단일계약,7,96,99
