,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
85,DMC자이2단지아파트,A10023737,1138011000,115,20090924,개별난방,
86,DMC문영퀸즈파크,A10024581,1138011000,119,20040625,개별난방,아파트
87,DMC 덕원아파트,A10024769,1138011000,84,19971215,개별난방,아파트
88,DMC센트럴자이,A10023875,1138011000,1256,20230112,개별난방,아파트
89,은평뉴타운상림마을5단지,A41279902,1138011400,318,20080514,지역난방,아파트
90,은평뉴타운상림마을13단지,A12220002,1138011400,298,20080614,지역난방,아파트
91,은평뉴타운우물골6단지,A41279917,1138011400,353,20091223,지역난방,아파트
92,은평뉴타운구파발10단지1관리,A41279927,1138011400,334,20101130,지역난방,아파트
93,은평뉴타운폭포동4단지제2,A41279924,1138011400,571,20100614,지역난방,아파트
94,은평뉴타운우물골8단지,A41279915,1138011400,448,20091223,지역난방,아파트
95,은평뉴타운제각말5단지제3관리사무소,A41279925,1138011400,189,20100908,지역난방,아파트
96,은평뉴타운제각말5단지제2,A41279922,1138011400,175,20100908,지역난방,아파트
97,은평뉴타운상림마을1단지,A12220005,1138011400,707,20080514,지역난방,아파트
98,은평뉴타운박석고개1단지,A41279910,1138011400,947,20090112,지역난방,아파트
99,은평뉴타운상림마을2단지,A12220003,1138011400,335,20080514,지역난방,아파트
100,은평뉴타운폭포동4단지제3,A41279926,1138011400,126,20100614,지역난방,아파트
101,은평뉴타운마고정11단지,A41279913,1138011400,469,20091126,지역난방,아파트
102,은평뉴타운상림마을4단지,A41279905,1138011400,241,20080514,지역난방,아파트
103,은평뉴타운우물골5단지,A41279916,1138011400,387,20091223,지역난방,아파트
104,은평뉴타운제각말5단지제1,A41279923,1138011400,330,20100908,지역난방,아파트
105,은평뉴타운마고정3단지,A41279912,1138011400,659,20091113,지역난방,아파트
106,은평뉴타운구파발9-2단지,A41279920,1138011400,486,20100709,지역난방,아파트
107,은평뉴타운상림마을12단지,A12220004,1138011400,551,20080514,지역난방,아파트
108,은평뉴타운상림마을제3단지,A41279908,1138011400,255,20080514,지역난방,아파트
109,은평뉴타운구파발10단지3관리,A41279931,1138011400,712,20120223,지역난방,아파트
110,은평뉴타운우물골7단지,A41279918,1138011400,472,20100115,지역난방,아파트
111,은평뉴타운상림마을6단지,A41279904,1138011400,379,20080514,지역난방,아파트
112,은평뉴타운제각말5단지제4,A41279929,1138011400,412,20100908,지역난방,아파트
113,은평뉴타운마고정2단지,A41279914,1138011400,434,20091126,지역난방,아파트
114,은평뉴타운상림마을10단지,A41279906,1138011400,230,20080514,지역난방,아파트
115,은평뉴타운박석고개제12단지아파트,A41279911,1138011400,660,20090112,지역난방,아파트
116,은평뉴타운박석고개13단지아파트,A41279909,1138011400,162,20081212,지역난방,아파트
117,은평뉴타운폭포동4단지제1,A41279930,1138011400,297,20100614,지역난방,아파트
118,은평뉴타운상림마을7단지,A41279903,1138011400,378,20080514,지역난방,아파트
119,은평뉴타운상림마을11단지,A41279907,1138011400,187,20080514,지역난방,아파트
120,은평뉴타운상림마을6단지 제1아파트(8단지 푸르지오),A12220001,1138011400,208,20080514,지역난방,아파트
121,은평뉴타운구파발10단지2관리,A41279928,1138011400,423,20101130,지역난방,아파트
