Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
79,A10023816,1126010500,1216,20220124.0,지역난방,아파트,종합계약,20,206,486
80,A10024008,1126010500,218,20211008.0,지역난방,아파트,종합계약,6,7,287
81,A10024018,1126010500,331,20211130.0,지역난방,아파트,종합계약,9,2,397
82,A10024214,1126010500,490,20210729.0,지역난방,아파트,종합계약,12,0,609
83,A10023952,1126010500,403,20220107.0,지역난방,아파트,종합계약,11,2,412
84,A13186801,1126010600,152,19990129.0,개별난방,아파트,단일계약,3,24,137
85,A13186503,1126010600,242,19970131.0,개별난방,아파트,종합계약,6,48,147
86,A13176902,1126010600,335,19960621.0,지역난방,아파트,기타,4,172,0
87,A13113002,1126010600,284,20000628.0,개별난방,아파트,단일계약,5,293,38
88,A13113006,1126010600,214,20070216.0,개별난방+기타,아파트,단일계약,9,53,183
89,A13186905,1126010600,277,19920424.0,개별난방,아파트,기타,8,182,33
90,A13113001,1126010600,235,19990427.0,개별난방,아파트,단일계약,6,2,277
91,A13186502,1126010600,153,20050404.0,개별난방,아파트,종합계약,4,8,178
92,A13178101,1126010600,1326,20100108.0,지역난방,아파트,단일계약,32,346,1179
93,A13176901,1126010600,1609,19960313.0,지역난방,아파트,단일계약,21,393,515
94,A13113003,1126010600,478,19970725.0,지역난방,아파트,단일계약,9,143,305
95,A13187306,1126010600,1432,19960311.0,지역난방,아파트,단일계약,17,320,82
96,A13186504,1126010600,260,20040213.0,개별난방,아파트,,6,83,213
97,A13187406,1126010600,532,19981127.0,개별난방,아파트,단일계약,10,106,488
98,A13113004,1126010600,800,19970507.0,지역난방,아파트,단일계약,18,560,222
99,A13187302,1126010600,804,19960313.0,지역난방,아파트,기타,12,355,33
100,A13187305,1126010600,1315,19960621.0,지역난방,아파트,단일계약,32,479,260
101,A13186907,1126010600,704,19960328.0,개별난방,아파트,단일계약,25,295,145
102,A13187004,1126010600,876,19940929.0,개별난방,아파트,단일계약,22,237,348
103,A13186708,1126010600,1047,19930205.0,지역난방,아파트,단일계약,22,838,0
104,A13187201,1126010600,763,19951222.0,지역난방,아파트,단일계약,18,358,328
105,A13187203,1126010600,818,19951206.0,지역난방,아파트,단일계약,36,378,875
106,A13113008,1126010600,1402,20140618.0,개별난방,아파트,단일계약,39,12,1562
107,A13113007,1126010600,1896,20131211.0,개별난방,아파트,단일계약,63,13,2189
108,A10025397,1126010600,289,20180914.0,개별난방,아파트,종합계약,4,15,117
109,A10027297,1126010600,133,20050526.0,개별난방,아파트,종합계약,4,46,100
110,A10027775,1126010600,222,20151029.0,개별난방,아파트,단일계약,5,25,90
111,A13178102,1126010600,80,,,,,,,
112,A10025137,1126010600,229,20191001.0,지역난방,아파트,종합계약,3,161,0
