,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
85,사당진흥아파트,A10024642,1159010700,140,20041229,개별난방,아파트
86,남해오네뜨아파트,A10024811,1159010700,131,20021230,개별난방,아파트
87,사당롯데캐슬골든포레,A10025013,1159010700,959,20210702,개별난방,아파트
88,이수푸르지오더프레티움,A10024245,1159010700,514,20210629,개별난방,아파트
89,대방우정,A15681103,1159010800,206,19990122,개별난방,아파트
90,대방현대1차,A15681106,1159010800,514,19940820,개별난방,아파트
91,대방2차현대,A15681104,1159010800,278,19991209,개별난방,아파트
92,대방1차e편한세상,A15602007,1159010800,609,20030628,개별난방,아파트
93,보라매코오롱하늘채,A15602002,1159010800,200,20050916,개별난방,아파트
94,대방주공1단지,A15676512,1159010800,925,19930418,중앙난방,아파트
95,대방대림,A15681110,1159010800,1628,19931120,중앙난방,아파트
96,대방경남아너스빌,A15602001,1159010800,163,20060327,개별난방,아파트
97,대방주공2단지,A15681108,1159010800,798,19950427,중앙난방,아파트
98,대방성원,A15681105,1159010800,487,19940115,개별난방,아파트
99,신한토탈아파트,A10024752,1159010800,134,19971117,개별난방,
100,대방동신일해피트리 아파트 ,A10023859,1159010800,130,20051125,개별난방,
101,신대방경남교수,A15601102,1159010900,295,20010802,개별난방,아파트
102,보라매우성,A15672001,1159010900,199,19951114,개별난방,아파트
103,동작상떼빌주상복합,A15670001,1159010900,545,20060825,개별난방,아파트
104,신대방신동아,A15601201,1159010900,171,19930113,개별난방,아파트
105,신대방우성2차,A15685201,1159010900,174,19950119,개별난방,아파트
106,보라매롯데낙천대,A15601104,1159010900,734,20030802,개별난방,아파트
107,보라매파크빌,A15685503,1159010900,423,20020227,개별난방,아파트
108,신대방현대,A15601105,1159010900,880,19960213,개별난방,아파트
109,보라매삼성쉐르빌,A15672002,1159010900,246,20030103,개별난방,주상복합
110,신대방우성1차,A15685206,1159010900,1335,19880924,개별난방,아파트
111,보라매e편한세상,A15601003,1159010900,386,20100726,개별난방,아파트
112,보라매아카데미타워아파트,A15601002,1159010900,225,19980817,개별난방,주상복합
113,신대방경남아너스빌,A15601103,1159010900,427,20030228,개별난방,아파트
114,해태보라매타워,A15183001,1159010900,256,19961018,개별난방,아파트
115,숲속마을 신동아파밀리에 아파트 ,A10025504,1159010900,105,20050624,개별난방,아파트
116,신대방,A15601004,1159010900,108,,,아파트
117,신대방한성,A15601202,1159010900,272,19950218,개별난방,아파트
118,현진에버빌아파트,A10024733,1159010900,135,20031024,개별난방,아파트
119,보라매자이 더 포레스트,A10024098,1159010900,959,20211029,개별난방,아파트
120,캐릭터그린빌아파트,A10023324,1159010900,96,20001117,개별난방,주상복합
121,롯데타워아파트,A10024188,1159010900,90,19960628,개별난방+기타,주상복합
122,동작협성휴포레시그니처아파트,A10023551,1159010900,274,20220527,개별난방,
