Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
77,A13204002,1132010700,456,20030915.0,개별난방,아파트,종합계약,11,98,513
78,A13290107,1132010700,1764,19881125.0,지역난방,아파트,단일계약,27,1073,0
79,A13292701,1132010700,194,20010602.0,개별난방,아파트,단일계약,6,0,218
80,A13204201,1132010700,183,19970509.0,개별난방,아파트,단일계약,4,55,138
81,A13204103,1132010700,1668,19920731.0,지역난방,아파트,단일계약,84,727,525
82,A13204104,1132010700,1710,19911112.0,중앙난방,아파트,단일계약,20,513,0
83,A13204301,1132010700,213,20051028.0,개별난방,아파트,단일계약,6,65,160
84,A13204205,1132010700,958,20030714.0,개별난방,아파트,단일계약,24,97,1006
85,A13204203,1132010700,300,20020819.0,개별난방,아파트,단일계약,9,29,361
86,A13204003,1132010700,135,20040625.0,개별난방,아파트,단일계약,5,38,128
87,A13275001,1132010700,111,20040630.0,개별난방,아파트,단일계약,4,6,114
88,A13292501,1132010700,158,19990922.0,개별난방,아파트,단일계약,3,172,3
89,A13204404,1132010700,797,20010614.0,개별난방,아파트,단일계약,19,152,848
90,A13201003,1132010700,50,,,,,,,
91,A10026109,1132010700,160,19920806.0,개별난방,아파트,단일계약,,131,179
92,A10024782,1132010700,121,19990408.0,개별난방,,단일계약,3,28,69
93,A13201207,1132010800,660,19871029.0,중앙난방,아파트,단일계약,8,423,0
94,A13201202,1132010800,200,20021202.0,개별난방,아파트,단일계약,6,0,227
95,A13201206,1132010800,526,20030315.0,개별난방,아파트,단일계약,13,72,645
96,A13201201,1132010800,190,19981201.0,개별난방,아파트,단일계약,4,36,192
97,A13201203,1132010800,205,19911219.0,개별난방,아파트,단일계약,7,96,28
98,A13275302,1132010800,734,19961012.0,지역난방,아파트,단일계약,9,101,59
99,A13293505,1132010800,448,20050218.0,개별난방,아파트,단일계약,14,110,379
100,A13281802,1132010800,630,19920905.0,개별난방,아파트,단일계약,21,438,102
101,A13275303,1132010800,139,20021202.0,개별난방,아파트,단일계약,4,0,158
102,A13281201,1132010800,348,19870718.0,개별난방,아파트,단일계약,4,217,0
103,A13201208,1132010800,1716,19961012.0,지역난방,아파트,단일계약,21,693,100
104,A13275301,1132010800,147,20050629.0,개별난방,아파트,단일계약,6,42,130
105,A13201209,1132010800,2678,19950930.0,개별난방,아파트,단일계약,80,670,1792
106,A13201001,1132010800,159,19990907.0,개별난방,아파트,단일계약,3,16,74
107,A13201002,1132010800,245,20021118.0,개별난방,아파트,단일계약,3,91,108
108,A13280104,1132010800,286,19901105.0,개별난방,아파트,단일계약,12,215,0
109,A10027136,1132010800,172,20160913.0,개별난방,아파트,단일계약,14,13,151
110,A10026714,1132010800,141,20041013.0,개별난방,아파트,단일계약,5,50,111
