,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
86,천호두산위브센티움,A13402001,1174010900,156,20040906,개별난방,주상복합
87,천호삼성아파트,A13402305,1174010900,396,19970526,개별난방,아파트
88,천호롯데,A13402005,1174010900,114,,,
89,강변그대가리버뷰,A13402204,1174010900,225,20070216,개별난방,아파트
90,천호삼익,A13486701,1174010900,150,19971203,개별난방,아파트
91,강동이루미,A13402004,1174010900,74,,,
92,천호삼성임대,A13472201,1174010900,247,19970527,개별난방,아파트
93,강동역신동아파밀리에,A10027948,1174010900,230,20150730,개별난방,주상복합
94,강변그대가갤럭시아파트,A10026195,1174010900,134,20090420,개별난방,아파트
95,래미안강동팰리스,A10026852,1174010900,999,20170731,개별난방,아파트
96,천호역한강청년주택,A10023670,1174010900,223,20210820,중앙난방,아파트
97,힐데스하임천호아파트,A10023695,1174010900,188,20220801,지역난방,아파트
98,어바니엘 천호,A10023979,1174010900,182,20191031,개별난방,도시형 생활주택(아파트)
99,브라운스톤 암사아파트,A10024134,1174010900,125,20051028,개별난방,아파트
100,고덕리엔파크1단지,A13410012,1174011000,605,20110114,지역난방,아파트
101,강일리버파크10단지,A13410005,1174011000,694,20090406,지역난방,아파트
102,강일리버파크8단지,A13410002,1174011000,410,20090311,지역난방,아파트
103,강일리버파크3단지,A13410008,1174011000,987,20090311,지역난방,아파트
104,강일리버파크1단지,A13410001,1174011000,282,20090311,지역난방,아파트
105,고덕리엔파크2단지,A13410011,1174011000,636,20110114,지역난방,아파트
106,강일리버파크2단지,A13410003,1174011000,442,20090311,지역난방,아파트
107,강일리버파크9단지,A13410007,1174011000,841,20090406,지역난방,아파트
108,강일리버파크4단지,A13410006,1174011000,748,20090311,지역난방,아파트
109,강일리버파크6단지,A13410004,1174011000,553,20090311,지역난방,아파트
110,강일리버파크7단지,A13410010,1174011000,731,20090609,지역난방,아파트
111,강일리버파크5단지,A13410009,1174011000,722,20090713,지역난방,아파트
112,강일리버파크11단지,A10027638,1174011000,346,20151229,지역난방,아파트
113,강동리엔파크9단지아파트,A10024410,1174011000,366,20210223,지역난방,아파트
114,강동리버스트6단지,A10024422,1174011000,1244,20210223,지역난방,아파트
115,강일푸르내,A10024487,1174011000,119,20200123,개별난방,아파트
116,강동리버스트4단지,A10024468,1174011000,1239,20200828,지역난방,아파트
117,강동리버스트 8단지,A10024440,1174011000,946,20210210,지역난방,아파트
118,강동 리버스트 7단지 아파트,A10024421,1174011000,1025,20210223,지역난방,아파트
