Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
78,A13790620,1165010600,450,19890617.0,지역난방,아파트,종합계약,16,530,0
79,A13790714,1165010600,360,19870715.0,지역난방,아파트,단일계약,9,280,0
80,A13779432,1165010600,110,,,아파트,,,,
81,A10026004,1165010600,607,20180727.0,지역난방,아파트,종합계약,21,0,981
82,A10026227,1165010600,595,20180604.0,지역난방,아파트,종합계약,11,0,890
83,A10026977,1165010600,107,20020220.0,개별난방,아파트,단일계약,5,43,89
84,A13790721,1165010600,320,19800430.0,지역난방,아파트,단일계약,11,400,0
85,A10025418,1165010600,475,20190621.0,지역난방,아파트,종합계약,20,0,860
86,A10025381,1165010600,126,19981218.0,개별난방,아파트,종합계약,2,12,114
87,A13790726,1165010600,686,19811229.0,지역난방,아파트,단일계약,5,392,0
88,A10023673,1165010600,596,20220830.0,지역난방,아파트,종합계약,24,0,1054
89,A10024913,1165010600,757,20200428.0,지역난방,아파트,종합계약,26,2,1200
90,A10027439,1165010600,843,20160608.0,지역난방,아파트,종합계약,27,0,1308
91,A10023462,1165010600,280,20221228.0,지역난방,아파트,종합계약,11,0,529
92,A10023971,1165010600,112,19831223.0,지역난방,아파트,종합계약,4,162,0
93,A13770105,1165010700,435,19890513.0,지역난방,아파트,단일계약,5,340,0
94,A13704404,1165010700,1260,19870617.0,지역난방,아파트,단일계약,13,1006,100
95,A13780403,1165010700,414,19871231.0,지역난방,아파트,단일계약,12,257,40
96,A13776508,1165010700,237,20001030.0,개별난방,아파트,단일계약,10,0,250
97,A13776301,1165010700,1119,20101029.0,지역난방,아파트,단일계약,17,42,1642
98,A13776510,1165010700,397,20120402.0,지역난방,아파트,단일계약,11,0,699
99,A13780402,1165010700,224,19910720.0,지역난방,아파트,단일계약,4,86,52
100,A13704101,1165010700,168,19860221.0,지역난방,아파트,종합계약,6,215,0
101,A13704104,1165010700,3410,20090313.0,지역난방,아파트,종합계약,81,0,6075
102,A13776509,1165010700,2444,20090714.0,지역난방,아파트,단일계약,60,0,4368
103,A13780201,1165010700,154,19940728.0,개별난방,아파트,단일계약,2,33,113
104,A10027205,1165010700,1612,20160830.0,지역난방,아파트,종합계약,43,0,2983
105,A10026015,1165010700,764,20180921.0,지역난방,아파트,종합계약,25,0,1192
106,A10026342,1165010700,85,19951102.0,개별난방,아파트,,4,4,82
