,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
87,목동트윈빌,A15805502,1147010200,321,20000425,지역난방,주상복합
88,목동부영그린타운2차,A15805501,1147010200,240,20000525,지역난방,주상복합
89,목동현대2차,A15882006,1147010200,209,19960706,지역난방,아파트
90,목동성원,A15805105,1147010200,200,19970125,지역난방,아파트
91,목동한신청구,A15805002,1147010200,1512,19971208,지역난방,아파트
92,동구햇살,A10028007,1147010200,76,20030814,개별난방,아파트
93,목동금호베스트빌,A15880905,1147010200,495,20020327,지역난방,아파트
94,목동센트럴푸르지오아파트,A10027849,1147010200,248,20150630,지역난방,주상복합
95,목동현대파크빌,A10025345,1147010200,69,20031018,지역난방,
96,목동효성아파트,A10027303,1147010200,121,20030110,개별난방,아파트
97,길성그랑프리텔아파트,A10025127,1147010200,99,20021108,개별난방,아파트
98,목동동구햇살아파트,A10025915,1147010200,76,20030814,개별난방,아파트
99,목동롯데캐슬 마에스트로,A10026023,1147010200,410,20190423,지역난방,아파트
100,어바니엘 염창,A10023948,1147010200,184,20180801,개별난방,도시형 생활주택(주상복합)
101,목동금호타운아파트,A10024823,1147010200,103,19951121,개별난방,아파트
102,목동가든스위트아파트,A10024699,1147010200,84,19991224,지역난방,아파트
103,목동세종그랑시아 아파트,A10024355,1147010200,106,20030517,개별난방,아파트
104,신월시영아파트,A15884703,1147010300,2256,19880430,지역난방,아파트
105,신월대림,A15883803,1147010300,215,20011026,개별난방,아파트
106,신정뉴타운두산위브,A15883401,1147010300,357,20121126,개별난방,아파트
107,양천벽산블루밍,A15883201,1147010300,485,20060915,개별난방,아파트
108,신월대주파크빌,A15809601,1147010300,189,20040731,개별난방,아파트
109,신월서울가든,A15883702,1147010300,200,19850529,개별난방,아파트
110,신월신안파크,A15809702,1147010300,485,19871231,개별난방,아파트
111,수명산롯데캐슬,A15809502,1147010300,215,20080627,개별난방,아파트
112,신월삼정그린뷰,A15809402,1147010300,236,20051228,개별난방,아파트
113,신월2차보람쉬움,A15809401,1147010300,169,20050319,개별난방,아파트
114,양천롯데캐슬,A15883202,1147010300,317,20101014,개별난방,아파트
115,신월대성유니드,A15809403,1147010300,283,20041216,개별난방,아파트
116,신월수명산SK-VIEW,A15882201,1147010300,171,20090325,개별난방,아파트
117,신도신월1차,A15809201,1147010300,182,20040625,개별난방,아파트
118,신월대방샤인힐,A15809001,1147010300,150,20030924,개별난방,아파트
119,신월신안약수,A15884202,1147010300,440,19851207,개별난방,아파트
120,신정뉴타운롯데캐슬,A15883402,1147010300,930,20140207,개별난방,아파트
121,신월성원,A15883101,1147010300,170,19961220,개별난방,아파트
122,신월길훈,A15809701,1147010300,290,,,
123,"벽산블루밍1단지,2단지",A15809603,1147010300,444,20031216,개별난방,아파트
124,방원예뜨랑아파트,A10025980,1147010300,121,20040908,개별난방,아파트
125,신월2차미소지움,A15809003,1147010300,99,,개별난방,아파트
126,신도브래뉴신월2차아파트,A10025157,1147010300,126,20040917,개별난방,아파트
127,수명산 동원데쟈뷰아파트,A10025120,1147010300,134,20120217,개별난방,아파트
128,삼익1차플라주아파트,A10025665,1147010300,94,20060407,개별난방,아파트
129,신월 해태아파트,A10024804,1147010300,126,19991207,개별난방,아파트
130,목동 센트럴 아이파크위브 아파트,A10024872,1147010300,3045,20200528,개별난방,아파트
131,금하뜨라네,A15878601,1147010300,155,20161206,개별난방,아파트
