,Complex_Name,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type
86,은마,A13583507,1168010600,4424,19790830,지역난방,아파트
87,대치효성,A13528008,1168010600,83,,,
88,대치우성1차아파트,A13583403,1168010600,476,19840127,지역난방,아파트
89,쌍용대치1차,A13583404,1168010600,630,19830307,지역난방,아파트
90,대치쌍용2차,A13583402,1168010600,364,19831130,지역난방,아파트
91,래미안 대치 팰리스,A10027800,1168010600,1608,20150922,지역난방,아파트
92,대치풍림아이원아파트 1.2단지,A10025646,1168010600,19,20030828,개별난방,아파트
93,대치풍림아이원3.4차아파트 ,A10026526,1168010600,75,20040630,개별난방,아파트
94,대치르엘,A10024102,1168010600,273,20210917,개별난방,아파트
95,롯데캐슬리베아파트,A10024815,1168010600,144,20080222,지역난방,아파트
96,대치SK VIEW,A10026924,1168010600,239,20170620,지역난방,아파트
97,대치롯데캐슬아파트,A10024821,1168010600,142,20020829,지역난방,
98,대치1차현대아파트,A10024799,1168010600,120,19900419,지역난방,아파트
99,압구정하이츠파크,A10028094,1168010700,86,20040420,개별난방,아파트
100,신사삼성래미안아파트,A10024029,1168010700,63,20081006,개별난방,아파트
101,로데오현대아파트,A10024814,1168010700,139,19981116,지역난방,아파트
102,압구정대원칸타빌아파트,A10024805,1168010700,130,20010720,개별난방,아파트
103,논현신동아,A13501004,1168010800,644,19970704,개별난방,아파트
104,동양파라곤,A13501001,1168010800,203,20040602,개별난방,아파트
105,동화히스토리,A13572601,1168010800,236,20120817,개별난방,주상복합
106,논현동현,A13582002,1168010800,548,19850803,지역난방,아파트
107,논현쌍용,A13501007,1168010800,111,19960724,개별난방,아파트
108,거평,A13501008,1168010800,113,,,아파트
109,논현동부센트레빌,A13583301,1168010800,160,20031224,개별난방,아파트
110,아크로힐스논현,A13501006,1168010800,368,20141208,지역난방,아파트
111,마일스디오빌,A13501002,1168010800,260,20041126,개별난방,주상복합
112,논현두산2차아파트,A10024457,1168010800,136,20040630,개별난방,
113,선정릉역 모아엘가퍼스트홈,A10023245,1168010800,283,20230113,개별난방,
114,논현두산위브1단지,A13501005,1168010800,130,20040630,개별난방,아파트
115,논현 기린힐스,A10024501,1168010800,249,20201030,개별난방,아파트
116,강남파라곤,A10024035,1168010800,58,20070130,개별난방,
117,압구정한양아파트제2단지,A13590204,1168011000,825,19781130,지역난방,아파트
118,압구정현대아파트,A13589802,1168011000,3130,19760607,지역난방,아파트
119,압구정현대8차,A13511201,1168011000,515,19800915,지역난방,아파트
120,압구정한양아파트제1단지,A13551103,1168011000,1232,19771226,지역난방,아파트
121,압구정한양3단지,A13590602,1168011000,582,19791113,지역난방,아파트
122,압구정미성1차,A13511001,1168011000,322,19821118,지역난방,아파트
123,압구정신현대,A13511004,1168011000,1924,19820525,지역난방,아파트
124,"압구정 현대(10,13,14차)",A13511101,1168011000,766,19820614,지역난방,아파트
125,압구정미성2차,A13511003,1168011000,911,19871205,지역난방,아파트
126,강남신동아파밀리에2단지,A13519002,1168011100,410,20110223,개별난방,아파트
127,세곡푸르지오,A13519006,1168011100,912,20120831,지역난방,아파트
128,강남엘에이치1단지,A13519007,1168011100,809,20130612,지역난방,아파트
129,세곡리엔파크4단지,A13519004,1168011100,407,20110616,개별난방,아파트
130,강남데시앙파크,A13519005,1168011100,546,20111101,개별난방,아파트
131,세곡리엔파크3단지,A13519003,1168011100,363,20110223,개별난방,아파트
132,강남신동아파밀리에1단지,A13519001,1168011100,395,20110223,개별난방,아파트
133,강남효성해링턴코트,A10027558,1168011100,199,20160428,지역난방,연립주택
134,강남자곡아이파크,A10028172,1168011200,716,20141002,지역난방,아파트
135,LH강남3단지,A13519008,1168011200,1065,20131113,지역난방,아파트
136,래미안강남힐즈,A13520003,1168011200,1020,20140627,지역난방,아파트
137,강남브리즈힐,A13520004,1168011200,402,20141030,지역난방,아파트
138,LH강남힐스테이트아파트,A10027985,1168011200,1339,20150602,지역난방,아파트
139,강남한양수자인,A13520002,1168011200,1304,20140314,개별난방,아파트
140,LH수서1단지(행복주택),A10023314,1168011200,830,20230217,지역난방,아파트
141,래미안포레,A13520001,1168011200,1070,20140313,개별난방,아파트
142,강남한신휴플러스 8단지,A10027909,1168011300,169,20150923,개별난방,아파트
143,강남한신휴플러스 6단지,A10027912,1168011300,378,20150923,개별난방,아파트
144,상록수아파트,A13594702,1168011400,740,19930327,지역난방,아파트
145,일원목련타운,A13523005,1168011400,650,19930925,지역난방,아파트
146,일원샘터마을,A13523004,1168011400,628,19940214,지역난방,아파트
147,한솔마을,A13594701,1168011400,570,19940603,지역난방,아파트
148,수서1-1단지아파트,A13593802,1168011400,2214,19921126,지역난방,아파트
149,수서가람,A13523003,1168011400,496,19930309,지역난방,아파트
150,개포한신,A13594402,1168011400,364,19840310,지역난방,아파트
151,일원동 수서아파트,A13593801,1168011400,720,19921126,지역난방,아파트
152,푸른마을아파트,A13594203,1168011400,930,19940127,지역난방,아파트
153,일원청솔빌리지,A13523001,1168011400,291,19931213,지역난방,연립주택
154,개포7차우성,A13594403,1168011400,802,19871211,지역난방,아파트
155,개포4차현대아파트,A10027571,1168011400,142,19870203,지역난방,아파트
156,래미안개포루체하임,A10025823,1168011400,850,20181121,지역난방,아파트
157,개포상록스타힐스,A10023547,1168011400,1703,20221031,개별난방,
158,디에이치 자이 개포,A10024216,1168011400,1996,20210730,지역난방,아파트
159,디에이치포레센트아파트,A10024258,1168011400,184,20210122,지역난방,
160,수서삼익,A13522003,1168011500,645,19921028,지역난방,아파트
161,수서주공,A13522008,1168011500,2565,19921017,지역난방,아파트
162,수서삼성,A13522004,1168011500,680,19971101,지역난방,아파트
163,수서한아름,A13588402,1168011500,498,19931101,지역난방,아파트
164,수서까치마을,A13522007,1168011500,1403,19930908,지역난방,아파트
165,수서신동아,A13522006,1168011500,1162,19921028,지역난방,아파트
166,서울주택도시공사 수서6단지,A13552001,1168011500,1512,19921214,지역난방,아파트
167,강남데시앙포레,A13552002,1168011500,787,20140805,개별난방,아파트
168,수서동익,A13588601,1168011500,330,19931126,지역난방,아파트
169,수서하니움,A10025204,1168011500,73,20160115,지역난방,아파트
170,강남더샵포레스트,A10027446,1168011500,400,20160727,지역난방,아파트
171,도곡삼성래미안,A13550502,1168011800,732,20011201,지역난방,아파트
172,우성캐릭터199 아파트,A13527003,1168011800,199,19981107,지역난방,주상복합
173,현대비전21,A13527005,1168011800,232,19991130,지역난방,주상복합
174,도곡대림아크로빌,A13527014,1168011800,490,19991126,중앙난방,주상복합
175,도곡삼성,A13527004,1168011800,231,19941230,지역난방,아파트
176,래미안도곡카운티,A13585404,1168011800,397,20160902,지역난방,아파트
177,도곡현대그린,A13527002,1168011800,171,20061019,지역난방,아파트
178,타워팰리스G동,A13585403,1168011800,480,20040419,지역난방,주상복합
179,도곡경남,A13527008,1168011800,348,20050602,개별난방,아파트
180,개포4차우성,A13527013,1168011800,459,19851226,지역난방,아파트
181,도곡렉슬,A13527203,1168011800,3002,20060127,지역난방,아파트
182,양재SK허브프리모,A13527018,1168011800,176,20060118,개별난방,주상복합
183,타워팰리스1차,A13527017,1168011800,1297,20021023,지역난방,주상복합
184,개포우성5차,A13585401,1168011800,180,19861027,지역난방,아파트
185,도곡현대,A13586102,1168011800,211,19941230,지역난방,아파트
186,역삼럭키,A13585804,1168011800,1094,19951228,지역난방,아파트
187,도곡1차아이파크,A13527007,1168011800,321,20070327,지역난방,아파트
188,타워팰리스2차,A13585402,1168011800,813,20030228,지역난방,주상복합
189,아카데미스위트,A13527011,1168011800,414,20041115,지역난방,주상복합
190,도곡개포한신아파트,A13527016,1168011800,620,19851214,지역난방,아파트
191,도곡한신,A13550403,1168011800,421,19880716,지역난방,아파트
192,도곡대림,A13586101,1168011800,197,19921119,개별난방,아파트
193,도곡동양재디오빌,A13527001,1168011800,155,20040423,개별난방,주상복합
194,도곡우성아파트,A13527010,1168011800,390,19861031,지역난방,아파트
195,도곡쌍용예가,A13527019,1168011800,384,19781226,지역난방,아파트
196,역삼삼익,A13527006,1168011800,247,19830611,중앙난방,아파트
197,도곡한라비발디아파트,A10027319,1168011800,110,20160422,지역난방,아파트
198,도곡동 포스코트 아파트,A13550404,1168011800,64,20020131,지역난방,아파트
199,매봉삼성아파트,A10024793,1168011800,132,19990106,개별난방,아파트
