Unnamed: 0,kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
77,A15609501,1159010700,296,19870213.0,개별난방,아파트,단일계약,3,187,0
78,A15609006,1159010700,333,19981120.0,지역난방,아파트,종합계약,8,56,264
79,A15609007,1159010700,452,20130924.0,개별난방,아파트,단일계약,15,0,533
80,A15609306,1159010700,896,20030215.0,개별난방,아파트,단일계약,24,168,1082
81,A10026299,1159010700,668,20181227.0,개별난방,아파트,종합계약,18,3,870
82,A15609008,1159010700,120,19980529.0,개별난방,아파트,종합계약,2,15,105
83,A10027495,1159010700,140,20101215.0,개별난방,주상복합,,6,0,276
84,A10026025,1159010700,63,20060324.0,개별난방,,단일계약,3,18,53
85,A10024642,1159010700,140,20041229.0,개별난방,아파트,,,,
86,A10024811,1159010700,131,20021230.0,개별난방,아파트,단일계약,3,15,122
87,A10025013,1159010700,959,20210702.0,개별난방,아파트,종합계약,36,0,1213
88,A10024245,1159010700,514,20210629.0,개별난방,아파트,종합계약,21,0,657
89,A15681103,1159010800,206,19990122.0,개별난방,아파트,종합계약,5,47,160
90,A15681106,1159010800,514,19940820.0,개별난방,아파트,단일계약,12,126,398
91,A15681104,1159010800,278,19991209.0,개별난방,아파트,단일계약,8,111,220
92,A15602007,1159010800,609,20030628.0,개별난방,아파트,단일계약,16,120,589
93,A15602002,1159010800,200,20050916.0,개별난방,아파트,종합계약,6,73,155
94,A15676512,1159010800,925,19930418.0,중앙난방,아파트,기타,13,213,0
95,A15681110,1159010800,1628,19931120.0,중앙난방,아파트,단일계약,108,923,937
96,A15602001,1159010800,163,20060327.0,개별난방,아파트,단일계약,6,0,188
97,A15681108,1159010800,798,19950427.0,중앙난방,아파트,기타,12,426,0
98,A15681105,1159010800,487,19940115.0,개별난방,아파트,종합계약,11,232,232
99,A10024752,1159010800,134,19971117.0,개별난방,,단일계약,2,17,57
100,A10023859,1159010800,130,20051125.0,개별난방,,단일계약,5,39,72
101,A15601102,1159010900,295,20010802.0,개별난방,아파트,단일계약,7,6,423
102,A15672001,1159010900,199,19951114.0,개별난방,아파트,단일계약,4,7,230
103,A15670001,1159010900,545,20060825.0,개별난방,아파트,종합계약,12,0,991
104,A15601201,1159010900,171,19930113.0,개별난방,아파트,기타,2,33,49
105,A15685201,1159010900,174,19950119.0,개별난방,아파트,기타,2,56,132
106,A15601104,1159010900,734,20030802.0,개별난방,아파트,단일계약,22,10,722
107,A15685503,1159010900,423,20020227.0,개별난방,아파트,단일계약,11,75,415
108,A15601105,1159010900,880,19960213.0,개별난방,아파트,단일계약,22,274,618
109,A15672002,1159010900,246,20030103.0,개별난방,주상복합,종합계약,8,312,337
110,A15685206,1159010900,1335,19880924.0,개별난방,아파트,단일계약,33,678,348
111,A15601003,1159010900,386,20100726.0,개별난방,아파트,종합계약,13,0,546
112,A15601002,1159010900,225,19980817.0,개별난방,주상복합,종합계약,4,0,253
113,A15601103,1159010900,427,20030228.0,개별난방,아파트,단일계약,11,67,429
114,A15183001,1159010900,256,19961018.0,개별난방,아파트,단일계약,4,0,237
115,A10025504,1159010900,105,20050624.0,개별난방,아파트,,4,50,100
116,A15601004,1159010900,108,,,아파트,,,,
117,A15601202,1159010900,272,19950218.0,개별난방,아파트,종합계약,14,181,114
118,A10024733,1159010900,135,20031024.0,개별난방,아파트,단일계약,4,27,108
119,A10024098,1159010900,959,20211029.0,개별난방,아파트,단일계약,42,0,1058
120,A10023324,1159010900,96,20001117.0,개별난방,주상복합,,0,,
121,A10024188,1159010900,90,19960628.0,개별난방+기타,주상복합,,0,,
122,A10023551,1159010900,274,20220527.0,개별난방,,종합계약,11,0,321
