,kaptCode,Date,electC,electComb,Elec_Con,Elev_Num,Park_Below,Begin_Date
53,A13204409,202210.0,8318.303886925794,40795.80010095911,0.0,0.01817264008076729,0.9692074709742554,9096
54,A13204508,202210.0,1907.7506666666663,20540.337333333333,0.0,0.010666666666666666,0.0,11543
55,A13204408,202210.0,2287.814141414141,17893.349494949496,0.0,0.011111111111111112,0.0,11889
56,A13272201,202210.0,11092.868852459016,50699.07103825136,0.0,0.02459016393442623,0.8060109289617486,7749
57,A13204507,202210.0,4038.170028818444,31106.613832853025,0.0,0.01440922190201729,0.0,12501
58,A13204302,202210.0,5878.124794745484,5878.124794745484,1.0,0.014778325123152709,0.2955665024630542,8626
59,A13204001,202210.0,10606.243902439024,55085.12195121951,1.0,0.024390243902439025,0.7463414634146341,6707
60,A13204406,202210.0,4410.875,41643.47115384616,1.0,0.042899408284023666,0.7899408284023669,9120
61,A13204105,202210.0,772.6785714285714,27556.274509803923,0.0,0.012955182072829132,0.0,11487
62,A13290105,202210.0,2626.369230769231,22722.92967032967,0.0,0.00989010989010989,0.0,12167
63,A13290003,202210.0,9937.15,42040.4,0.0,0.03333333333333333,0.0,12103
64,A13290809,202210.0,2736.524752475248,23557.007425742573,0.0,0.012376237623762377,0.0,11487
65,A13204204,202210.0,1092.643907563025,38854.7762605042,0.0,0.029411764705882353,0.7762605042016807,9582
66,A13204002,202210.0,4781.732456140351,50050.13157894737,1.0,0.02412280701754386,1.125,6730
67,A13290107,202210.0,8760.566893424037,35771.643990929704,0.0,0.015306122448979591,0.0,12137
68,A13292701,202210.0,7643.360824742268,45150.010309278354,0.0,0.030927835051546393,1.1237113402061856,7565
69,A13204201,202210.0,11416.338797814207,45453.77049180328,0.0,0.02185792349726776,0.7540983606557377,9050
70,A13204103,202210.0,601.3189448441246,38621.852517985615,0.0,0.050359712230215826,0.3147482014388489,10793
71,A13204104,202210.0,1773.8824561403508,21247.31520467836,0.0,0.011695906432748537,0.0,11055
72,A13204301,202210.0,5919.530516431925,51225.21126760564,0.0,0.028169014084507043,0.7511737089201878,5956
73,A13204205,202210.0,10360.557411273488,49066.30897703549,0.0,0.025052192066805846,1.0501043841336117,6793
74,A13204203,202210.0,6925.416666666667,47630.45,0.0,0.03,1.2033333333333334,7122
75,A13292501,202210.0,11719.493670886077,39191.32911392405,0.0,0.0189873417721519,0.0189873417721519,8184
76,A13204404,202210.0,4769.835633626098,50917.77791718946,0.0,0.02383939774153074,1.0639899623588456,7553
77,A13201207,202210.0,5495.242424242424,35026.07575757576,0.0,0.012121212121212121,0.0,12530
78,A13201202,202210.0,8515.85,48210.75,0.0,0.03,1.135,7017
79,A13201206,202210.0,11913.67680608365,53328.37262357414,0.0,0.024714828897338403,1.226235741444867,6914
80,A13201201,202210.0,45547.57894736842,45547.57894736842,0.0,0.021052631578947368,1.0105263157894737,8479
81,A13201203,202210.0,2700.439024390244,41701.365853658535,0.0,0.03414634146341464,0.13658536585365855,11018
82,A13275302,202210.0,787.1798365122615,11509.863760217984,0.0,0.01226158038147139,0.08038147138964577,9259
83,A13293505,202210.0,12670.5625,47437.41517857143,0.0,0.03125,0.8459821428571429,6208
84,A13281802,202210.0,34735.69841269841,67830.79365079365,0.0,0.03333333333333333,0.1619047619047619,10757
85,A13281201,202210.0,4158.30459770115,33991.98275862069,0.0,0.011494252873563218,0.0,12633
86,A13201208,202210.0,3518.245920745921,27034.726107226103,0.0,0.012237762237762238,0.05827505827505827,9259
87,A13201209,202210.0,7473.215085884989,41346.78117998506,0.0,0.029873039581777446,0.6691560866318148,9637
88,A13201001,202210.0,5440.943396226415,27626.415094339623,0.0,0.018867924528301886,0.46540880503144655,8199
89,A13201002,202210.0,3277.5102040816328,22140.897959183672,0.0,0.012244897959183673,0.44081632653061226,7031
90,A13280104,202210.0,1279.5454545454545,37260.66433566433,0.0,0.04195804195804196,0.0,11427
91,A10027136,202210.0,34910.40697674418,34910.40697674418,0.0,0.08139534883720931,0.877906976744186,1983
92,A13007002,202210.0,1323.5172413793102,30924.850574712644,0.0,0.02528735632183908,0.9793103448275862,4760
93,A13070302,202210.0,9978.857142857143,35301.28571428572,0.0,0.009523809523809525,1.0238095238095237,3948
94,A13007004,202210.0,8396.248704663212,38138.90414507772,0.0,0.019430051813471502,0.23056994818652848,9988
95,A10028080,202210.0,17821.02893890675,61088.58520900321,1.0,0.05144694533762058,1.0836012861736335,2533
96,A13070301,202210.0,15033.270142180094,60333.41232227488,0.0,0.02843601895734597,1.4312796208530805,3948
97,A13007001,202210.0,13943.846153846154,66548.69822485207,1.0,0.029585798816568046,1.168639053254438,4627
98,A13006001,202210.0,5875.61403508772,35642.45614035088,0.0,0.013157894736842105,0.0,16303
99,A13086101,202210.0,1460.703125,49897.390625,0.0,0.0234375,1.228125,6824
100,A13006101,202210.0,11268.555140186916,43791.97570093458,0.0,0.019626168224299065,0.9841121495327103,6491
101,A13006003,202210.0,3358.695652173913,46033.578595317726,0.0,0.030100334448160536,1.1538461538461537,6184
102,A13006002,202210.0,7286.666666666667,43373.2183908046,0.0,0.019157088122605363,0.9578544061302682,8132
103,A13077201,202210.0,15865.584615384616,32295.08461538461,0.0,0.011538461538461539,0.4,6491
104,A13084802,202210.0,2126.007075471698,16219.521226415094,0.0,0.01179245283018868,0.2617924528301887,7934
105,A13084803,202210.0,5419.82982171799,41527.23662884927,0.0,0.024311183144246355,0.20016207455429497,10935
106,A13071302,202210.0,13540.207342511472,64232.02211097205,1.0,0.03295786399666249,1.2102628285356696,2674
107,A13002002,202210.0,10929.23504867872,70240.61196105702,1.0,0.03894297635605007,1.372739916550765,3493
108,A13084804,202210.0,6161.009836065574,43316.660109289616,0.0,0.020218579234972677,0.6852459016393443,7896
109,A13085901,202210.0,7622.361111111111,40919.333333333336,0.0,0.016666666666666666,0.6888888888888889,8823
110,A13071301,202210.0,1338.2272727272727,18588.454545454544,0.0,0.013636363636363636,0.08636363636363636,8823
111,A13085902,202210.0,4096.441558441558,42974.545454545456,0.0,0.02077922077922078,1.0493506493506493,5979
112,A13085301,202210.0,5907.870410367171,45016.03455723542,0.0,0.023758099352051837,0.937365010799136,7950
113,A10026180,202210.0,13974.143835616438,61812.79109589041,0.0,0.0547945205479452,1.1506849315068493,1329
114,A13075402,202210.0,15293.006355932202,54418.06991525424,0.0,0.029661016949152543,1.1652542372881356,3892
115,A13003406,202210.0,13422.708502024292,47815.623481781375,0.0,0.024291497975708502,0.8043184885290149,7391
116,A13003404,202210.0,5165.58870967742,5165.58870967742,0.0,0.046370967741935484,0.3286290322580645,9036
117,A13080801,202210.0,11783.684210526317,47208.991228070176,0.0,0.03070175438596491,0.7587719298245614,6980
118,A13003202,202210.0,7200.257657657658,42685.49189189189,1.0,0.04504504504504504,0.8702702702702703,8006
119,A13003201,202210.0,9723.136671177266,44928.19756427605,0.0,0.023004059539918808,0.7050067658998647,7869
120,A13075404,202210.0,0.0,9974.939024390244,0.0,0.01016260162601626,0.18089430894308944,7391
121,A13080201,202210.0,43841.2539184953,43841.2539184953,0.0,0.0219435736677116,0.8934169278996865,7234
122,A13080702,202210.0,4538.311111111111,40665.77777777778,0.0,0.017777777777777778,0.0,11201
123,A13075405,202210.0,4528.290322580645,19329.16129032258,1.0,0.012903225806451613,0.2645161290322581,7869
124,A13075403,202210.0,17394.791666666668,17394.791666666668,0.0,0.011574074074074073,0.25462962962962965,8006
125,A13003005,202210.0,11766.55724137931,53508.22620689655,0.0,0.02482758620689655,1.2096551724137932,4207
126,A13003002,202210.0,6128.819639278557,36842.6873747495,0.0,0.012024048096192385,0.17034068136272545,11895
127,A13003402,202210.0,7936.190476190476,50783.593073593074,1.0,0.030303030303030304,0.8571428571428571,6140
128,A13003405,202210.0,3510.2833333333333,28899.733333333334,0.0,0.018333333333333333,0.0,11003
129,A13003003,202210.0,4425.891472868217,40377.151162790695,0.0,0.06201550387596899,0.9166666666666666,5411
130,A10026232,202210.0,14757.284440039644,58225.44103072349,0.0,0.027750247770069375,1.1853320118929633,1049
131,A10025754,202210.0,14954.725685785535,50232.01995012469,1.0,0.02743142144638404,1.0947630922693268,1122
132,A13003007,202210.0,19371.09539969834,63982.49811463047,0.0,0.03129713423831071,1.202865761689291,2684
133,A10026104,202210.0,6340.091623036649,57153.87434554974,1.0,0.02356020942408377,1.181937172774869,1175
134,A10027089,202210.0,3764.245353159851,3764.245353159851,1.0,0.007434944237918215,0.31226765799256506,1883
135,A13010006,202210.0,53419.06049495875,53419.06049495875,0.0,0.020623281393217233,1.2768102658111824,6687
136,A13010004,202210.0,10692.472642607683,61596.83818393481,1.0,0.023282887077997673,1.1420256111757858,5311
137,A13084701,202210.0,8638.713333333333,45362.41333333333,1.0,0.03333333333333333,0.6666666666666666,9382
138,A13010003,202210.0,45387.89473684211,45387.89473684211,1.0,0.041666666666666664,0.0,13746
139,A13010005,202210.0,9210.385778275477,58703.80683090705,1.0,0.021836506159014557,1.0375139977603582,5348
140,A13084101,202210.0,11225.933691756272,53177.99462365591,0.0,0.025089605734767026,1.1917562724014337,6868
141,A13010001,202210.0,5144.170984455958,52515.82901554404,0.0,0.046632124352331605,1.1243523316062176,5903
142,A10025227,202210.0,21580.085287846483,63617.33475479744,0.0,0.029850746268656716,1.2132196162046909,849
143,A13086703,202210.0,-650.016393442623,16823.09836065574,0.0,0.011475409836065573,0.21147540983606558,8829
144,A13086704,202210.0,9744.40625,45057.91666666666,0.0,0.023958333333333335,0.9177083333333333,8829
145,A13086705,202210.0,2500.9550045913684,43024.38934802571,0.0,0.018365472910927456,0.0,15849
146,A13086802,202210.0,38098.51482479784,38098.51482479784,0.0,0.04851752021563342,1.1590296495956873,7451
147,A13086701,202210.0,51559.211618257264,51559.211618257264,0.0,0.024896265560165973,0.0,12665
148,A13071201,202210.0,4738.046666666667,19055.246666666662,1.0,0.013333333333333334,0.6066666666666667,7451
149,A13070101,202210.0,13946.973684210529,74730.81578947368,1.0,0.042105263157894736,1.305263157894737,3712
150,A13087201,202210.0,9335.130434782608,38916.9375,0.0,0.03125,0.0,11955
151,A13009001,202210.0,8950.032653061224,43139.25714285715,0.0,0.024489795918367346,0.9918367346938776,7936
152,A13009206,202210.0,7001.91011235955,54669.168539325845,1.0,0.02696629213483146,1.1662921348314608,5389
153,A13009202,202210.0,4802.407407407408,58956.66666666666,0.0,0.037037037037037035,1.3009259259259258,5979
154,A13077703,202210.0,0.0,0.0,0.0,0.022641509433962263,0.8641509433962264,7846
155,A13009101,202210.0,987.3640167364016,49804.43514644352,0.0,0.029288702928870293,1.1338912133891212,6792
156,A13087405,202210.0,8418.521505376344,40813.68279569892,0.0,0.01881720430107527,1.0026881720430108,7948
157,A13087401,202210.0,6029.3125,41776.0625,0.0,0.0125,0.0,13225
158,A13078301,202210.0,4120.538720538721,62977.23905723906,0.0,0.026936026936026935,1.2760942760942762,3794
159,A13009002,202210.0,10827.683006535948,52401.3431372549,0.0,0.04738562091503268,1.4019607843137254,7399
160,A13077702,202210.0,45677.46086956522,45677.46086956522,1.0,0.020289855072463767,0.9652173913043478,8206
161,A13087407,202210.0,2194.9875,29847.8625,0.0,0.0175,0.86375,7399
162,A13009003,202210.0,303.25942350332593,45667.51662971176,0.0,0.03325942350332594,1.0909090909090908,3037
163,A10025410,202210.0,8116.69,53238.65666666667,1.0,0.03,1.221111111111111,975
164,A10025015,202210.0,14419.498327759198,51782.57525083612,0.0,0.030100334448160536,1.0,339
165,A13082702,202210.0,11986.967346938776,51903.90612244898,0.0,0.024489795918367346,0.9571428571428572,7364
166,A13082703,202210.0,10614.430948419302,40717.009983361066,0.0,0.019966722129783693,0.7154742096505824,7960
167,A13076801,202210.0,5142.928759894459,53208.60158311346,0.0,0.0316622691292876,1.1609498680738786,7407
168,A13082502,202210.0,3638.3112582781455,44851.62251655629,0.0,0.026490066225165563,1.1258278145695364,7210
169,A13083102,202210.0,11964.939814814816,47417.85648148148,1.0,0.026234567901234566,1.021604938271605,6519
170,A13079401,202210.0,19596.13259668508,19596.13259668508,0.0,0.011049723756906077,0.6298342541436464,6798
171,A13082704,202210.0,11109.586494688923,43092.27996965098,0.0,0.02276176024279211,0.9522003034901366,7750
172,A13008001,202210.0,8955.602409638554,55903.614457831325,1.0,0.04819277108433735,0.8614457831325302,4878
173,A13079402,202210.0,16195.712765957447,16195.712765957447,0.0,0.010638297872340425,0.6063829787234043,7960
174,A13079403,202210.0,3227.216326530612,16787.257142857143,0.0,0.012244897959183673,0.39591836734693875,7750
175,A13082805,202210.0,11295.239477503628,48364.731494920175,0.0,0.023947750362844702,1.0573294629898404,6798
176,A13082501,202210.0,11864.815864022665,46384.107648725214,0.0,0.019830028328611898,0.12464589235127478,8815
177,A15605103,202210.0,7075.177476415094,46215.4133254717,1.0,0.020047169811320754,1.03125,7672
178,A15676701,202210.0,6811.452972972973,6811.452972972973,0.0,0.015135135135135135,0.23459459459459459,7672
179,A15605002,202210.0,11211.376248612652,45379.34517203108,1.0,0.023307436182019976,0.655937846836848,8829
180,A15605003,202210.0,14217.09364548495,55922.311036789295,0.0,0.033444816053511704,1.1137123745819397,4193
181,A15603205,202210.0,13690.391990291262,53399.421116504855,0.0,0.025485436893203883,0.9077669902912622,8924
182,A15603401,202210.0,4532.994923857868,50079.69543147208,0.0,0.02030456852791878,1.1725888324873097,7065
183,A15603002,202210.0,11480.939759036144,53972.33734939759,0.0,0.03132530120481928,0.9879518072289156,5167
184,A15603008,202210.0,23870.733560090703,91947.13945578232,0.0,0.031746031746031744,1.3435374149659864,3109
185,A15603003,202210.0,0.0,16891.358695652172,0.0,0.014492753623188406,0.20471014492753623,8924
186,A15683601,202210.0,-5197.928315412187,41077.591397849465,0.0,0.017921146953405017,0.8637992831541219,9572
187,A15603004,202210.0,4379.769150052466,18553.17943336831,0.0,0.01049317943336831,0.7229800629590766,5585
188,A15603206,202210.0,8707.157754010695,66327.4696969697,0.0,0.036541889483065956,1.4180035650623886,5256
189,A15603502,202210.0,11662.466357308584,44549.1252900232,0.0,0.03944315545243619,1.0556844547563806,6685
190,A15603006,202210.0,10986.316425120773,52909.384057971016,1.0,0.035024154589371984,1.2047101449275361,6264
191,A15671801,202210.0,15220.0,64634.21052631579,1.0,0.042105263157894736,1.3157894736842106,4357
192,A15683901,202210.0,6557.411311053985,54602.964010282776,0.0,0.038560411311053984,0.8431876606683805,6664
193,A15678101,202210.0,8812.216494845361,40613.71134020619,0.0,0.030927835051546393,1.0051546391752577,6821
194,A15683402,202210.0,8104.207720588235,53355.512867647056,1.0,0.03125,1.0533088235294117,6685
195,A15603204,202210.0,11464.50676982592,47618.72340425532,0.0,0.029013539651837523,1.0889748549323017,6282
196,A15678103,202210.0,22304.11674150096,72329.38293778063,1.0,0.036561898652982684,1.2559332905708787,3432
197,A15603001,202210.0,9881.796296296296,52774.08024691358,0.0,0.037037037037037035,1.0,4857
198,A15603203,202210.0,8351.8125,44918.2125,0.0,0.0275,1.115,6505
199,A15603007,202210.0,6394.939024390244,24519.69512195122,1.0,0.012195121951219513,0.6707317073170732,6282
200,A15678102,202210.0,12672.470674486804,42450.76979472141,0.0,0.02346041055718475,0.4002932551319648,10219
201,A10027472,202210.0,14599.80198019802,52412.32673267327,0.0,0.0297029702970297,1.1435643564356435,2206
202,A10027633,202210.0,5183.848797250859,53470.80756013746,0.0,0.027491408934707903,1.2800687285223367,2213
203,A10025768,202210.0,13750.830907054871,68868.78163493841,1.0,0.023516237402015677,1.2945128779395296,1172
204,A10027424,202210.0,9570.305732484076,59163.06581740977,0.0,0.027600849256900213,1.1656050955414012,2001
205,A15606006,202210.0,911.1940298507462,13928.358208955224,0.0,0.014925373134328358,0.664179104477612,6403
206,A15606002,202210.0,11049.444444444443,39128.39869281046,0.0,0.02287581699346405,0.9248366013071896,7862
207,A15606007,202210.0,18972.08413001912,65950.0,1.0,0.019120458891013385,1.2065009560229445,3758
208,A15606001,202210.0,9221.599264705885,41412.07720588235,0.0,0.04779411764705882,0.7389705882352942,6258
209,A15605102,202210.0,12356.417004048582,48807.10526315789,1.0,0.032388663967611336,1.2550607287449393,6403
210,A15606004,202210.0,6024.313725490196,41418.117647058825,1.0,0.02091503267973856,0.17647058823529413,10463
211,A15676702,202210.0,109.0909090909091,12874.318181818182,0.0,0.011363636363636364,0.6818181818181818,5585
212,A15606003,202210.0,6361.970649895178,50317.96645702306,0.0,0.029350104821802937,1.1886792452830188,6328
213,A15606005,202210.0,16986.956521739132,44465.40372670807,0.0,0.024844720496894408,0.9192546583850931,8329
214,A15679103,202210.0,11034.305825242718,43374.2572815534,0.0,0.02912621359223301,0.8106796116504854,6628
215,A15679109,202210.0,11109.208722741432,68318.11007268951,1.0,0.035306334371754934,1.2866043613707165,3342
216,A15679104,202210.0,1017.349710982659,23212.696531791906,0.0,0.005780346820809248,0.10982658959537572,8892
217,A15679108,202210.0,22205.89107763615,70137.65237543453,1.0,0.038238702201622246,1.3383545770567786,3486
218,A15607001,202210.0,12950.44208037825,47396.63593380615,1.0,0.030732860520094562,0.7659574468085106,6680
219,A15679105,202210.0,13651.166666666666,50153.69696969697,1.0,0.031818181818181815,0.29848484848484846,12225
220,A15685702,202210.0,11234.982291666667,42834.99270833333,0.0,0.027083333333333334,0.13333333333333333,12216
221,A15679107,202210.0,12487.541984732825,68924.6106870229,1.0,0.030534351145038167,1.2320610687022902,3807
222,A10025770,202210.0,5805.284249767008,56323.8863000932,1.0,0.07269338303821063,1.2469711090400746,786
223,A10025867,202210.0,27755.65137614679,69787.55963302753,1.0,0.03669724770642202,1.2844036697247707,1176
224,A15608002,202210.0,41420.32971014493,80712.17753623189,0.0,0.06521739130434782,0.7463768115942029,6685
225,A15608003,202210.0,13927.529411764706,77185.91176470589,1.0,0.039705882352941174,1.3235294117647058,3285
226,A15608001,202210.0,3381.9101123595506,57295.0,0.0,0.0449438202247191,1.3258426966292134,5803
227,A15609305,202210.0,14239.713963963964,56960.36711711712,0.0,0.08108108108108109,1.632882882882883,6698
228,A15609003,202210.0,6608.3125,51125.22916666666,0.0,0.0375,0.8729166666666667,4732
229,A15681802,202210.0,7921.505660377358,37246.52452830189,0.0,0.018867924528301886,0.12075471698113208,11257
230,A15677204,202210.0,11283.486842105263,40905.46052631579,0.0,0.01644736842105263,0.18859649122807018,10285
231,A15609502,202210.0,10377.03337969402,46064.11265646732,0.0,0.02364394993045897,0.8247566063977747,8087
232,A15609303,202210.0,11978.14705882353,43598.294117647056,0.0,0.023529411764705882,0.6558823529411765,9120
233,A15609001,202210.0,16351.258278145697,65472.18543046358,1.0,0.06622516556291391,1.0066225165562914,4762
234,A15681501,202210.0,6385.5321637426905,38776.0350877193,0.0,0.01871345029239766,0.17660818713450294,10285
235,A15609401,202210.0,12266.502732240437,48601.74863387978,0.0,0.03278688524590164,0.04918032786885246,6713
236,A15609002,202210.0,11025.59241706161,43876.96682464455,0.0,0.023696682464454975,0.9004739336492891,8160
237,A15681503,202210.0,15710.012903225806,47544.1935483871,0.0,0.02258064516129032,0.0,10285
238,A15609005,202210.0,7324.539930555556,41086.03298611111,0.0,0.030381944444444444,0.0,11517
239,A15681502,202210.0,3068.3416666666667,40882.29537037037,0.0,0.019444444444444445,0.16111111111111112,10285
240,A15609301,202210.0,9870.986547085202,53889.28251121076,0.0,0.03587443946188341,0.9237668161434978,6357
241,A15677501,202210.0,48213.835920177386,95315.14412416852,1.0,0.019955654101995565,1.328159645232816,3765
242,A15609501,202210.0,6422.702702702703,32178.91891891892,0.0,0.010135135135135136,0.0,12788
243,A15609006,202210.0,9338.70870870871,42781.71171171171,1.0,0.024024024024024024,0.7927927927927928,8490
244,A15609007,202210.0,14700.044247787611,59761.261061946905,0.0,0.033185840707964605,1.1792035398230087,3068
245,A15609306,202210.0,12802.433035714286,51094.564732142855,0.0,0.026785714285714284,1.2075892857142858,6942
246,A10026299,202210.0,14438.471556886228,71900.37275449102,1.0,0.02694610778443114,1.3023952095808384,1148
247,A10025013,202210.0,14906.871741397288,64676.18352450469,1.0,0.03753910323253389,1.264859228362878,230
248,A15681103,202210.0,8287.184466019418,44062.28155339806,1.0,0.024271844660194174,0.7766990291262136,8427
249,A15681106,202210.0,9569.410505836577,42568.57392996109,0.0,0.023346303501945526,0.77431906614786,10043
250,A15681104,202210.0,7747.345323741008,42737.81294964029,0.0,0.02877697841726619,0.7913669064748201,8106
251,A15602007,202210.0,11513.011494252874,49832.63382594417,0.0,0.026272577996715927,0.9671592775041051,6809
252,A15602002,202210.0,9710.3,48850.1,1.0,0.03,0.775,5998
253,A15676512,202210.0,3607.8702702702703,3607.8702702702703,0.0,0.014054054054054054,0.0,10532
254,A15681110,202210.0,-34482.899262899264,-140.8783783783784,0.0,0.06633906633906633,0.5755528255528255,10316
255,A15602001,202210.0,12990.0,51007.60736196319,0.0,0.03680981595092025,1.1533742331288344,5806
256,A15681108,202210.0,855.2882205513785,855.2882205513785,0.0,0.015037593984962405,0.0,9793
257,A15681105,202210.0,13725.422997946613,51900.43326488706,1.0,0.022587268993839837,0.47638603696098564,10260
258,A15601102,202210.0,8637.22372881356,52758.9186440678,0.0,0.023728813559322035,1.4338983050847458,7504
259,A15672001,202210.0,11142.331658291458,45632.88442211056,0.0,0.020100502512562814,1.1557788944723617,9592
260,A15670001,202210.0,21640.422018348625,98129.39449541284,1.0,0.022018348623853212,1.818348623853211,5655
261,A15601201,202210.0,4526.608187134503,4526.608187134503,0.0,0.011695906432748537,0.28654970760233917,10627
262,A15685201,202210.0,9412.758620689656,9718.275862068966,0.0,0.011494252873563218,0.7586206896551724,9891
263,A15601104,202210.0,14062.054495912807,43558.525885558585,0.0,0.02997275204359673,0.9836512261580381,6774
264,A15685503,202210.0,5249.007092198582,48995.4609929078,0.0,0.026004728132387706,0.9810874704491725,7295
265,A15601105,202210.0,6990.102272727273,42245.795454545456,0.0,0.025,0.7022727272727273,9501
266,A15685206,202210.0,3049.2576779026217,43835.45992509363,0.0,0.024719101123595506,0.2606741573033708,12199
267,A15601003,202210.0,12950.344559585492,69361.43264248705,1.0,0.03367875647668394,1.4145077720207253,4224
268,A15601103,202210.0,6187.775175644028,46742.7868852459,0.0,0.02576112412177986,1.0046838407494145,6929
