,kaptCode,Date,electC,electComb
0,A10071301,202212.0,42766.50915750916,120712.11355311355
0,A10071301,202212.0,39411.8717948718,105845.20512820513
0,A10071301,202212.0,37946.23443223443,111611.76556776557
0,A10071301,202212.0,35030.99633699634,102492.35164835164
0,A10071301,202212.0,34557.60073260073,106674.89010989011
0,A10071301,202212.0,29886.604395604394,128023.23443223443
0,A10071301,202212.0,-9547.838827838828,204865.31135531137
0,A10071301,202212.0,-17792.879120879123,196917.67032967033
0,A10071301,202212.0,30566.421245421247,130685.06593406593
0,A10071301,202212.0,37796.04029304029,115231.79120879121
0,A10071301,202212.0,38895.53846153846,111049.89743589744
0,A10071301,202212.0,50897.99633699634,134931.84249084248
5,A10045403,202212.0,12067.209255533198,49412.43058350101
5,A10045403,202212.0,8017.662977867203,42466.74748490946
5,A10045403,202212.0,8369.072434607646,44288.911468812876
5,A10045403,202212.0,8422.866197183099,40464.09356136821
5,A10045403,202212.0,8512.651911468813,39946.83702213279
5,A10045403,202212.0,8486.69416498994,42886.150905432594
5,A10045403,202212.0,6038.483903420523,58805.71730382294
5,A10045403,202212.0,2093.3722334004024,53786.13883299799
5,A10045403,202212.0,6029.827967806841,41142.62474849095
5,A10045403,202212.0,9562.033199195172,45008.78370221328
5,A10045403,202212.0,9379.514084507042,45510.30885311871
5,A10045403,202212.0,12115.158953722334,54309.434607645875
6,A10045401,202212.0,22672.409090909092,22672.409090909092
6,A10045401,202212.0,20941.590909090908,20941.590909090908
6,A10045401,202212.0,15182.431818181818,15182.431818181818
6,A10045401,202212.0,16831.477272727272,16831.477272727272
6,A10045401,202212.0,16090.045454545454,16090.045454545454
6,A10045401,202212.0,17495.522727272728,17495.522727272728
6,A10045401,202212.0,23522.090909090908,23522.090909090908
6,A10045401,202212.0,25505.227272727272,25505.227272727272
6,A10045401,202212.0,19696.56818181818,19696.56818181818
6,A10045401,202212.0,18526.06818181818,18526.06818181818
6,A10045401,202212.0,20197.727272727272,20197.727272727272
6,A10045401,202212.0,24442.18181818182,24442.18181818182
7,A10045601,202212.0,5932.905520169851,49016.92887473461
7,A10045601,202212.0,5886.507430997877,47375.106157112525
7,A10045601,202212.0,4815.116772823779,38357.92993630573
7,A10045601,202212.0,4800.764331210191,41368.82165605095
7,A10045601,202212.0,3895.0955414012737,36822.52653927813
7,A10045601,202212.0,4095.5456475583865,40347.169851380044
7,A10045601,202212.0,2702.787685774947,54891.301486199576
7,A10045601,202212.0,4901.6029723991505,67121.53927813163
7,A10045601,202212.0,3332.6751592356686,42299.36305732484
7,A10045601,202212.0,4147.763269639066,40889.65286624204
7,A10045601,202212.0,5266.867303609341,45155.99681528663
7,A10045601,202212.0,7677.726114649681,51010.22080679405
8,A10045302,202212.0,11900.456996148909,50415.03016688061
8,A10045302,202212.0,11534.203465982027,42780.35237483954
8,A10045302,202212.0,12664.939666238768,44767.26957637997
8,A10045302,202212.0,9026.758985879333,39839.8526957638
8,A10045302,202212.0,8569.725930680359,39863.487163029524
8,A10045302,202212.0,9575.695763799744,43590.30744544288
8,A10045302,202212.0,14321.77759948652,60743.921373555844
8,A10045302,202212.0,6591.945763799743,55678.3703465982
8,A10045302,202212.0,9465.478498074455,43640.34050064185
8,A10045302,202212.0,11566.91270860077,46461.99614890886
8,A10045302,202212.0,13299.131578947368,47154.596919127085
8,A10045302,202212.0,17935.918485237486,58302.709242618745
9,A10045404,202212.0,6305.392365456821,43174.16583229036
9,A10045404,202212.0,6966.49436795995,41720.123904881104
9,A10045404,202212.0,5770.622027534418,34608.682102628285
9,A10045404,202212.0,6305.2371714643305,37326.01314142678
9,A10045404,202212.0,5185.182728410513,33028.93742177722
9,A10045404,202212.0,6193.255319148936,35204.356695869836
9,A10045404,202212.0,2652.3679599499374,47220.47809762203
9,A10045404,202212.0,1699.552565707134,52633.2071339174
9,A10045404,202212.0,3866.2133917396745,40356.85168961201
9,A10045404,202212.0,6011.312265331665,36000.27346683354
9,A10045404,202212.0,6244.227784730913,39643.25782227785
9,A10045404,202212.0,7501.133291614518,42768.46120150188
10,A10045001,202212.0,26001.973969631235,71943.29718004339
10,A10045001,202212.0,25208.416485900216,71824.29501084599
10,A10045001,202212.0,14449.848156182212,53240.69414316703
10,A10045001,202212.0,20743.752711496745,62640.82429501085
10,A10045001,202212.0,16505.90021691974,51931.08459869848
10,A10045001,202212.0,13461.75704989154,54260.04338394794
10,A10045001,202212.0,24721.04121475054,82416.68112798265
10,A10045001,202212.0,32739.45770065076,94967.31019522776
10,A10045001,202212.0,11972.190889370933,66241.71366594361
10,A10045001,202212.0,16241.2147505423,56598.26464208243
10,A10045001,202212.0,17243.318872017353,61086.898047722345
10,A10045001,202212.0,23418.37310195228,68932.99349240781
11,A10045402,202212.0,7810.029239766081,20431.812865497075
11,A10045402,202212.0,3578.216374269006,19407.01754385965
11,A10045402,202212.0,-710.4970760233919,14063.771929824561
11,A10045402,202212.0,2298.1140350877195,15056.008771929824
11,A10045402,202212.0,-320.80409356725147,13834.166666666666
11,A10045402,202212.0,1996.2134502923977,14338.464912280702
11,A10045402,202212.0,8778.11403508772,20324.751461988304
11,A10045402,202212.0,4908.230994152047,21818.75730994152
11,A10045402,202212.0,-2454.4488304093566,16654.21052631579
11,A10045402,202212.0,1847.733918128655,15667.32456140351
11,A10045402,202212.0,3512.309941520468,16871.22807017544
11,A10045402,202212.0,3570.058479532164,19309.824561403508
12,A10078901,202212.0,17497.948979591838,76324.90051020408
12,A10078901,202212.0,21104.20408163265,80835.0969387755
