,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13120701,0,0,0,0,0,0,2282320,8625830,0,3699570
1,A13184401,0,0,0,0,0,0,1365869,8065690,0,0
2,A13183202,0,0,0,0,0,0,505610,0,0,0
3,A13184301,0,0,0,0,0,0,1218870,13831050,217850,9827200
4,A13183504,0,0,0,0,0,0,1311390,30609280,720900,11048310
5,A13183701,0,0,0,0,0,0,1222754,9737110,0,6871810
6,A13181203,0,0,0,0,0,0,4876801,29060769,231000,0
7,A13120403,0,0,0,0,0,0,4002377,19490740,634240,7825660
8,A13184107,0,0,-862730,856120,0,0,8937379,30362120,-813340,12028340
9,A13183405,0,0,0,0,0,0,1427512,15888400,0,0
10,A13120704,1100,0,0,0,0,0,3196881,10375930,0,0
11,A13184502,0,0,0,0,0,0,1936150,8279000,0,0
12,A13183303,0,0,0,0,0,0,1275790,7451060,-110,3583330
13,A13120001,1830000,0,0,0,0,0,542960,15366000,0,8861810
14,A13188406,0,0,5150,0,0,0,7474407,22615360,0,0
15,A13177701,0,0,0,0,0,0,13938250,0,0,0
16,A13183204,0,0,0,0,0,0,2810708,20850372,0,0
17,A13184208,18090,0,0,0,0,0,5075856,21304660,1046880,0
18,A13183502,0,0,26480,0,0,0,3271400,13994280,123360,0
19,A13181201,0,0,13510,0,0,0,0,9471510,360,3024150
20,A13175103,0,0,0,0,0,0,3299349,42446530,0,0
21,A13175102,,,,,,,,,,
22,A10028033,0,0,0,0,0,0,4760470,19423390,0,0
23,A10025159,0,0,0,0,0,0,11617760,30959210,-25200,8413250
24,A13120003,,,,,,,,,,
25,A10024703,0,0,0,0,0,0,9526544,32728890,325750,8047040
26,A10023384,,,,,,,,,,
27,A10024443,0,0,0,0,0,0,5612810,21988870,0,4605560
28,A10024741,0,0,6030,0,0,0,39537090,118894560,110570,27212830
29,A10024366,,,,,,,,,,
30,A10023606,,,,,,,,,,
31,A13185602,0,0,0,0,0,0,3068070,17893560,802100,7504920
32,A13185603,0,0,0,0,0,0,4869910,22912110,0,0
33,A13170401,0,0,0,0,0,0,7251292,29208905,0,10057230
34,A13186306,487600,0,0,0,6337275,0,3415470,0,438375,0
35,A13186401,0,0,0,0,0,0,2667432,17296280,0,7389190
36,A13122104,0,0,0,0,0,0,40577907,0,12489750,0
37,A13186305,3308910,0,0,0,0,4415790,2333860,39054060,2291700,16086890
38,A13185607,0,0,0,0,0,0,664430,57079920,0,0
39,A13122001,0,0,0,0,0,0,1296020,31153960,0,10504170
40,A13187501,0,0,0,0,0,0,453080,7441010,0,0
41,A13187702,0,0,58150,0,0,0,2396050,81698490,2498700,29460370
42,A10026046,,,,,,,,,,
43,A13176801,0,0,0,0,0,0,2387424,9676050,-120,6887720
44,A13114103,0,0,0,0,0,0,5731799,8335730,700170,3203730
45,A13184804,0,0,0,0,0,0,833330,8332600,0,3749800
46,A13184609,2398910,0,0,0,0,5054000,350070,34583370,2321810,13758520
47,A13184610,6430740,0,0,0,-1030,11674750,15238390,84209370,466820,29100140
48,A13114106,0,0,20240,0,0,0,4508474,9637390,0,0
49,A13185508,0,0,0,0,0,0,4580850,31079090,0,13036950
50,A13185501,0,0,0,0,0,0,-4080,8547830,0,0
51,A13185507,0,0,0,0,0,0,2810830,16144840,0,11405020
52,A13185502,0,0,0,0,0,0,2912100,7834510,0,0
53,A13114002,0,0,0,0,0,1148510,1744183,41630400,618260,15118680
54,A13185402,0,0,10120,0,0,0,408484,12072970,8358220,0
55,A13114201,0,0,0,0,0,0,555087,8775790,0,3201350
56,A10025855,0,0,0,0,0,0,14128770,45827090,0,0
57,A10025187,,,,,,,,,,
58,A10026469,0,0,0,0,0,0,0,70796230,0,6078120
59,A13123102,0,0,0,0,0,0,5357320,29861270,-1880,13633030
60,A13176102,0,0,0,0,0,0,2278520,9154630,0,6777860
61,A13123002,0,0,0,0,0,0,5159870,24166550,0,8088040
62,A13123001,0,0,0,0,0,0,12789980,0,0,0
63,A13123101,0,0,0,0,0,0,1161560,8309030,3492070,3492070
64,A13176101,,,,,,,,,,
65,A10027498,,,,,,,,,,
66,A10023816,0,0,0,0,0,5394940,7093080,22734070,302470,7609480
67,A10024008,2752290,57580,-386130,386130,-1780000,1780000,5807030,15526070,99975,3821550
68,A10024018,1344680,0,0,0,2732400,0,18655221,0,4983370,0
69,A10024214,2314410,0,0,0,0,3579990,8966230,40661950,63550,10192570
