,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13120701,,,,,0,0,,,0,3562830
1,A13184401,0,0,,,0,0,,,0,0
2,A13183202,,,,,0,0,705900,6657460,0,0
3,A13184301,,,,,0,0,2170560,9035010,174850,9397350
4,A13183504,,,0,0,,,,,,
5,A13183701,,,0,0,0,0,897970,6641840,0,6241670
6,A13181203,0,0,,,,,3509700,19422230,,
7,A13120403,0,0,0,0,,,,,,
8,A13184107,0,0,,,0,0,8812124,19110750,,
9,A13183405,,,,,,,1469048,11570860,,
10,A13120704,,,0,0,,,,,,
11,A13184502,0,0,0,0,,,,,,
12,A13183303,0,0,0,0,,,1777260,5412810,356860,3541150
13,A13120001,,,,,,,,,-870930,7778450
14,A13188406,,,230910,0,0,0,,,0,0
15,A13177701,0,0,,,0,0,,,,
16,A13183204,,,0,0,,,1912070,13918750,,
17,A13184208,77760,0,,,0,0,5038584,19957820,,
18,A13183502,0,0,,,0,0,,,,
19,A13181201,0,0,111910,0,,,,,-300,2752410
20,A13175103,0,0,,,0,0,4589130,27291870,,
21,A13175102,,,,,,,,,,
22,A10028033,0,0,,,,,3714920,11827570,,
23,A10025159,,,,,0,0,5155430,19916010,-409360,8880760
24,A13120003,,,,,,,,,,
25,A10024703,0,0,0,0,,,,,,
26,A10023384,,,,,,,,,,
27,A10024443,0,0,,,,,3110577,11527520,,
28,A10024741,0,0,129900,0,0,0,29402810,68195520,95560,25062630
29,A10024366,,,,,,,,,,
30,A10023606,,,,,,,,,,
31,A13185602,,,0,0,,,3796560,11788840,,
32,A13185603,,,,,,,2397920,15042690,0,0
33,A13170401,0,0,0,0,0,0,4715439,19957140,0,9466620
34,A13186306,20090830,0,,,,,,,630000,0
35,A13186401,,,,,,,,,0,6841660
36,A13122104,,,0,0,0,0,28574912,0,12206660,0
37,A13186305,6978490,21308050,0,0,0,23520320,6454042,27307400,,
38,A13185607,,,0,0,0,0,2503480,41358610,,
39,A13122001,0,0,,,,,,,0,10405380
40,A13187501,,,0,0,,,1335670,5129310,0,0
41,A13187702,,,1072230,0,,,2353130,56350550,,
42,A10026046,,,,,,,,,,
43,A13176801,,,,,0,0,1487941,6965050,,
44,A13114103,0,0,,,0,0,,,,
45,A13184804,,,,,,,2386470,7272620,,
46,A13184609,5476320,27672830,,,,,1707470,22753850,,
47,A13184610,14899200,78102640,0,0,0,40089500,,,384950,29119350
48,A13114106,0,0,,,0,0,3183965,7629270,0,0
49,A13185508,,,0,0,0,0,,,0,12851930
50,A13185501,0,0,0,0,0,0,916410,6103630,,
51,A13185507,,,,,0,0,,,,
52,A13185502,,,,,,,,,0,0
53,A13114002,0,0,,,0,1037690,1489912,26926470,598010,13335690
54,A13185402,,,171970,0,0,0,,,,
55,A13114201,,,0,0,,,6231040,7599450,,
56,A10025855,,,,,,,9054250,28862710,,
57,A10025187,,,,,,,,,,
58,A10026469,,,0,0,,,6789878,20949390,401240,5439360
59,A13123102,0,0,,,,,3456310,28074770,,
60,A13176102,0,0,,,,,1000110,6829190,0,6637180
61,A13123002,,,,,0,0,,,,
62,A13123001,,,,,,,9580290,0,0,0
63,A13123101,,,0,0,0,0,,,3530200,0
64,A13176101,,,,,,,,,,
65,A10027498,,,,,,,,,,
66,A10023816,,,,,0,13367200,8770650,7874700,,
67,A10024008,,,,,-5236000,5236000,5675030,9007800,,
68,A10024018,1481300,4769320,,,0,8210900,1783879,6572290,,
69,A10024214,,,0,0,,,6425440,19779990,1026750,8803360
70,A10023952,,,,,,,,,,
71,A13186801,0,0,,,,,1808115,4735680,0,2767930
72,A13186503,0,0,,,,,,,0,0
73,A13176902,942180,8479850,0,0,,,1001670,0,,
74,A13113002,,,0,0,,,1274859,10037430,,
75,A13113006,-386990,385840,0,0,,,,,,
76,A13186905,,,247150,0,0,322070,1947020,0,0,0
77,A13113001,,,,,,,,,,
78,A13186502,0,0,0,0,0,0,,,34630,3752140
79,A13178101,2816420,51731690,0,0,0,33082050,7775182,56505220,2919220,18143280
80,A13176901,5680010,39416300,,,0,36341300,3155864,37309340,0,21606200
81,A13113003,18455720,15621520,0,0,,,,,,
82,A13187306,,,0,0,1040,20671920,4310360,0,24120,0
83,A13186504,0,0,0,0,0,0,,,68340,6413520
84,A13187406,0,0,275340,0,0,0,4948829,16915960,,
85,A13113004,6199120,44752230,,,,,,,,
86,A13187302,,,0,0,,,2210550,0,,
87,A13187305,2465680,42302100,,,0,11810000,,,3063900,12896100
88,A13186907,,,,,,,1334110,24438050,627395,0
89,A13187004,,,,,0,0,,,,
90,A13186708,5099480,46986280,,,,,,,2894190,0
91,A13187201,5175533,21999357,0,0,,,8752983,21427390,,
92,A13187203,,,,,,,12392600,38019740,130730,17194710
93,A13113008,0,0,0,0,,,,,,
94,A13113007,0,0,,,,,,,1534730,26481090
95,A10025397,,,,,0,0,2672190,3131900,0,1965630
96,A10027297,,,,,,,,,,
97,A10027775,,,,,,,,,659420,0
98,A10025137,,,0,0,9689520,0,6095760,0,4364870,0
