,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A12101001,0,0,0,0,0,0,1471620,6311430,200480,3644350
1,A12175203,0,0,0,0,0,0,52616390,152610110,1149000,71040880
2,A10027951,0,0,0,0,0,0,1912040,3942680,0,2198420
3,A10027906,1789880,0,0,0,0,18328500,1496206,48512690,666630,17652420
4,A10027090,0,0,0,0,0,0,1801945,30945910,-27340,8169970
5,A10023508,,,,,,,,,,
6,A12170601,0,0,0,0,0,0,7784581,21924288,160,11152780
7,A12102008,0,0,19410,0,0,0,6645328,24135660,710,12780930
8,A12102005,0,0,0,0,0,0,4363745,12779270,0,7843880
9,A12180404,18570,0,0,0,0,0,4007060,0,2205640,0
10,A12180407,23490,0,0,0,0,0,0,27944110,0,12019330
11,A12170603,27660,0,0,0,0,0,8371417,40484150,357630,13542360
12,A12170602,0,0,0,0,0,0,764630,3337970,142250,2411620
13,A12102002,1060,0,0,0,0,0,2998390,7561950,0,3868820
14,A12180401,0,0,0,0,0,0,1338560,4935190,207570,3366350
15,A12180506,0,0,109690,0,0,0,1271570,28855980,0,11474690
16,A10024408,0,0,0,0,0,0,5314052,19140470,121160,5422800
17,A10024626,0,0,0,186980,0,0,3089540,5330310,0,2295650
18,A12185304,0,0,0,0,0,0,2106820,19710540,450800,8716540
19,A12179001,0,0,0,0,0,0,3857760,9851300,0,9662050
20,A12179005,0,0,0,0,0,0,1566710,9525080,264840,3949500
21,A12179004,0,0,2090190,0,0,0,22691595,32644610,3942730,8519220
22,A12185303,180720,0,138780,0,0,15627520,9900940,25593040,0,10580600
23,A12179002,0,0,23000,0,0,0,1676200,5264060,944580,3568120
24,A12179003,,,,,,,,,,
25,A12103002,0,0,0,0,0,0,3916780,10966420,0,6084760
26,A10027504,,,,,,,,,,
27,A12179006,,,,,,,,,,
28,A12181406,0,9362590,0,0,0,16856000,9013937,31781970,2731020,19194650
29,A12170401,0,0,0,0,0,0,1470020,4700970,0,2691780
30,A12104007,0,7813430,0,0,0,20551500,9288980,40049470,2217600,23680460
31,A12181403,0,0,0,0,0,0,1015220,9172250,0,6740190
32,A12104005,-156837,3733640,-1721500,1721500,4035150,15794100,7007737,34085550,3629650,0
33,A12104001,0,0,0,0,0,0,1291430,5737770,0,7111200
34,A12181404,0,3793300,0,0,0,18325000,8438483,34166180,5599840,19027340
35,A12187602,36090,0,0,0,0,0,2175420,19012830,350270,8118130
36,A10028006,8976910,35020,0,0,-5811460,5790540,8135300,31014390,-395360,9878500
37,A12187501,2786370,362700,0,0,0,8122100,5940310,34080900,844230,11567490
38,A12106001,2115250,0,0,0,0,5977420,5616760,12563230,326450,7384060
39,A12105001,0,0,0,0,0,0,3562588,10270840,344510,5961940
40,A10025672,,,,,,,,,,
41,A12181103,6978750,0,0,0,0,17957610,19367310,55984290,-70,29255400
42,A12172401,0,0,0,0,0,0,8625580,31230970,364730,11517070
43,A12181101,0,0,0,0,0,0,2040710,5640330,5480,0
44,A12181102,-660,0,0,0,0,3655080,1003446,8610942,113470,6413550
45,A10025003,0,0,0,0,0,0,12249999,65248030,687470,18274850
46,A12109002,0,0,0,0,0,0,3417748,21315840,37960,12961550
47,A12109001,3364350,153900,0,0,0,8103360,6445628,29221870,-600,11737360
48,A12187403,0,0,0,0,0,0,3049190,0,814700,0
49,A10026036,0,0,0,1481120,0,0,8164150,37753880,189660,16751680
50,A10024347,0,0,0,0,0,0,34532389,83581210,4823350,25904440
51,A12171201,0,0,0,0,0,0,3709520,12613370,-830,6721990
52,A12185602,0,0,0,0,0,0,616431,8378850,72710,3877240
53,A12185605,0,0,0,0,0,0,3669930,11253170,-80,6686170
54,A12185606,0,0,0,0,0,0,3619200,12572740,128610,5216340
55,A12111001,0,0,0,0,0,0,2111846,6668510,339690,3001960
56,A12185504,0,0,63720,0,0,0,1769280,8711870,-1320,4961080
57,A12185603,0,0,82940,0,0,0,2528920,9205880,42000,4458240
58,A10024974,5466400,211770,0,0,553840,12225100,23746755,50915707,3672110,15042300
59,A12112001,0,0,2120,0,0,0,1688380,7389430,0,4274250
60,A12112002,0,0,0,0,0,0,5519350,20227710,0,21251320
61,A10027714,3809940,1496420,0,0,0,10579200,16884983,46040520,0,13800130
62,A12119007,0,0,105100,0,0,0,6197652,21591020,0,0
63,A12188201,0,0,12750,0,0,0,2595100,7428920,0,0
64,A12188205,0,0,18570,0,0,0,3514624,22483050,0,12053730
65,A12188202,0,0,0,0,0,0,1872510,10428780,0,5020730
66,A12119006,0,0,0,0,0,0,8581237,26315030,414810,12464690
67,A12119004,0,0,0,0,0,0,6554170,17350420,85160,8249280
68,A10025633,0,0,0,0,0,0,3837790,13691710,1855560,4431900
69,A12177802,0,0,0,0,0,0,1466450,4127710,0,0
70,A10024425,0,0,0,0,0,0,9206574,17328564,839760,6053560
71,A12182901,0,0,0,0,0,0,3268600,9400370,0,5796000
72,A12170702,2828630,70700,0,0,0,6681350,6017462,31595440,0,11830090
73,A10028177,2177250,71480,0,0,13000,4930630,9050050,15942990,44140,7839970
74,A12115001,4142240,0,0,0,0,7745610,8321169,39220360,0,13466430
75,A12114001,45190,0,0,0,0,0,3522160,22233020,0,9861140
76,A12174601,0,0,1116090,0,0,0,30651586,89989494,1345530,12216270
77,A10024784,,,,,,,,,,
78,A10024891,0,0,0,0,0,0,5136334,16479680,4620,7365160
79,A12123001,0,0,0,0,0,0,74800,8638780,0,8769300
80,A12182101,0,0,0,0,0,0,644910,7916510,0,0
81,A12182401,0,0,0,0,0,0,223720,18747830,0,0
82,A10026053,0,0,0,0,0,0,6774580,20574200,369660,6710520
83,A10024150,,,,,,,,,,
84,A10023665,,,,,,,,,,
85,A12186901,0,0,24890,0,0,0,5749697,19147480,-27260,9881610
86,A10024587,,,,,,,,,,
87,A12185001,0,0,0,0,0,0,2242200,5727450,110700,3299130
88,A12125001,836020,151720,0,0,-37400,2094400,3456660,7212230,7592760,0
89,A12185003,10730,2186800,0,0,436900,17147900,3284720,17987470,-436900,0
90,A12185004,0,0,0,0,1461,52545363,14513051,80395090,22969010,0
91,A12171101,0,0,0,0,0,0,1184410,14832660,-8840,6392100
92,A12125202,3768990,0,0,0,0,12097800,3184863,34315520,490,16646650
93,A10027157,0,0,105420,0,0,0,1385550,3595080,426050,2070170
94,A12187901,0,0,0,0,0,0,1834840,6549760,-190,3906840
95,A12187906,0,0,0,0,0,0,27622957,0,11721840,0
96,A12187904,2054120,0,0,720610,6990,5910080,3896851,13575170,1186280,0
97,A12187703,0,0,0,0,0,0,2088210,11337280,86730,6156120
98,A12187905,0,0,39250,0,0,0,2597710,19172740,1047570,9622820
99,A12187902,0,0,0,0,0,0,3312909,10929569,0,0
100,A12127007,838650,245700,0,0,0,6711750,1378440,16684990,728660,8777310
101,A12127004,10534270,0,0,0,-8486560,8466720,3948241,18760220,286290,12738520
102,A12127005,3807080,610600,0,0,0,8193150,182882,39556410,629120,15588390
103,A12127003,369990,2674540,0,0,0,6502500,6949090,18745500,394190,11613230
104,A12127001,2282400,697620,0,0,0,5630400,5694470,22847270,130130,9210180
105,A12127006,333790,0,0,0,0,13809600,10378230,32219600,36990,16112460
106,A12179508,4370390,328800,0,0,0,10863000,8566800,30200720,2507740,16007520
107,A12179504,15447370,141180,0,0,-11907270,11851650,8655010,34394150,235100,36599830
108,A12179503,8374380,40970,0,0,-6629040,6609600,6765080,20420740,508160,11126720
109,A12127002,2766140,0,0,0,0,8266670,6057620,21507280,0,10790830
110,A12179502,1257360,890780,0,0,0,3594000,3292510,8207090,0,4118630
111,A12127008,11774650,792900,0,0,-8046000,8024400,6475300,16082420,308900,12012900
112,A12179501,536576,52880,0,0,0,1875000,1566140,4797220,377640,2312260
113,A12179505,1525940,17090,0,0,0,4037430,3857940,14395360,224420,7633690
