,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A12101001,0,0,0,0,0,0,1797930,11333440,130050,3692950
1,A12175203,0,0,0,0,0,0,97024546,300118470,2418320,73516120
2,A10027951,0,0,0,0,0,0,1170680,6690850,0,2466760
3,A10027906,5571010,0,0,0,0,12132000,2508677,96282303,382140,18259060
4,A10027090,0,0,0,0,0,0,3102697,42698840,-206950,8674040
5,A10023508,,,,,,,,,,
6,A12170601,0,0,0,0,0,0,10902640,40872724,0,10818710
7,A12102008,0,0,6960,0,0,0,10342470,42415020,1980,13331490
8,A12102005,0,0,0,0,0,0,4009526,21861720,0,8246480
9,A12180404,4570,0,0,0,0,0,5422490,0,2268770,0
10,A12180407,11920,0,0,0,0,0,0,35508440,0,11541770
11,A12170603,28810,0,0,0,0,0,7278806,72738000,500030,13253170
12,A12170602,0,0,0,0,0,0,1178500,4495600,4760,2623090
13,A12102002,0,0,0,0,0,0,3104780,15932810,0,3929230
14,A12180401,0,0,0,0,0,0,777000,8879730,171050,3808190
15,A12180506,0,0,8930,0,0,0,5797449,36045010,545450,10989140
16,A10024408,0,0,0,0,0,0,8255311,40059700,931450,5833580
17,A10024626,0,0,-168460,168460,0,0,3855990,11266640,200980,2041420
18,A12185304,0,0,0,0,0,0,779340,24767860,450800,9127800
19,A12179001,0,0,0,0,0,0,5973350,17792930,0,10067190
20,A12179005,0,0,0,0,0,0,737980,19865500,130690,3917470
21,A12179004,0,0,6327330,0,0,0,28286797,79265290,6010860,8227930
22,A12185303,142270,0,15830,0,0,7690770,12689980,46744760,0,10623270
23,A12179002,0,0,14800,0,0,0,1996380,7825190,169720,4440410
24,A12179003,,,,,,,,,,
25,A12103002,0,0,0,0,0,0,5498400,19503670,0,6610940
26,A10027504,,,,,,,,,,
27,A12179006,,,,,,,,,,
28,A12181406,-81990,4988940,0,0,0,12424000,13665586,58171800,2682940,19936850
29,A12170401,0,0,0,0,0,0,1676020,7784720,0,2833540
30,A12104007,0,7008990,0,0,0,10948500,17221684,72541230,3668780,24322590
31,A12181403,0,0,0,0,0,0,1601300,13379690,717940,6448200
32,A12104005,-154728,1625220,-1649930,1649930,1861650,7831760,8140844,69950980,21436570,0
33,A12104001,0,0,0,0,0,0,710940,8451390,0,7152350
34,A12181404,0,4302180,0,0,0,11095000,11739051,50172520,0,18915590
35,A12187602,20360,0,0,0,0,0,2368320,27702560,105700,9479210
36,A10028006,8079670,0,0,0,-5006670,4996740,5768750,57589960,-721290,10030070
37,A12187501,2786370,311350,0,0,0,7343840,6825810,50342250,906670,11511930
38,A12106001,2075490,0,0,0,0,5515620,3924100,23128810,862960,7371750
39,A12105001,0,0,0,0,0,0,4630734,18370260,368540,5973420
40,A10025672,,,,,,,,,,
41,A12181103,6959010,0,0,0,0,15967350,21597763,101183100,-20,29834150
42,A12172401,0,0,0,0,0,0,12565194,48034200,222430,11827170
43,A12181101,0,0,0,0,0,0,2882090,11158740,1160,0
44,A12181102,0,0,0,0,0,3064510,746699,13086090,348680,6473120
45,A10025003,0,0,0,0,0,0,21063587,90041170,346290,19143200
