,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,,,,,0,0,,,88460,3307820
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,,,,,0,0,,,1429380,20019040
6,A10045401,,,,,0,0,,,,
7,A10045601,,,,,0,0,,,,
8,A10045302,,,,,0,0,,,0,57223830
9,A10045404,,,,,0,0,,,7797480,28774580
10,A10045001,,,,,0,0,,,,
11,A10045402,,,,,0,0,,,,
12,A10078901,,,,,0,0,,,-1708000,15585160
13,A10078902,,,,,0,0,,,,
14,A10045301,,,,,0,0,,,890300,22544850
15,A10078103,,,,,0,0,,,0,2588800
16,A10078102,,,,,,,,,,
17,A10045002,,,,,0,0,,,,
18,A13302201,,,,,0,0,,,,
19,A10025456,,,,,0,0,,,,
20,A10025372,,,,,0,0,,,,
21,A10044002,,,,,,,,,2315150,25295380
22,A10044001,,,,,0,0,,,140230,3340680
23,A10027364,,,,,,,,,119612,4127340
24,A10024756,,,,,,,,,,
25,A10085902,,,,,,,,,,
26,A10085903,,,,,,,,,,
27,A10080701,,,,,,,,,151740,3913080
28,A10026881,,,,,0,0,,,,
29,A10026517,,,,,0,0,,,689310,3137150
