kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A12115001,1144011600,488,20100226,지역난방,아파트,종합계약,14.0,0.0,994.0
A12114001,1144011700,538,19990701,개별난방,아파트,단일계약,12.0,164.0,369.0
A12174601,1144012000,617,20120629,개별난방,아파트,종합계약,23.0,0.0,1247.0
A10024784,1144012000,136,20041126,개별난방,아파트,,7.0,,
A10024891,1144012000,913,20200423,개별난방,아파트,종합계약,8.0,0.0,580.0
A12123001,1144012300,210,20040730,개별난방,아파트,단일계약,7.0,54.0,136.0
A12182101,1144012300,181,20021002,개별난방,아파트,단일계약,24.0,52.0,175.0
A12182401,1144012300,240,20021218,개별난방,아파트,단일계약,16.0,32.0,241.0
A10026053,1144012300,385,20190805,개별난방,아파트,종합계약,14.0,0.0,462.0
A10024150,1144012300,134,19991229,개별난방,아파트,종합계약,3.0,22.0,116.0
A10023665,1144012300,119,20030321,개별난방,아파트,종합계약,5.0,28.0,89.0
A12186901,1144012400,466,20030628,개별난방,아파트,단일계약,16.0,70.0,475.0
A10024587,1144012400,128,19951115,개별난방,아파트,,,,
A12185001,1144012500,172,20000401,개별난방,아파트,단일계약,4.0,32.0,156.0
A12125001,1144012500,189,20050726,지역난방,아파트,종합계약,8.0,11.0,196.0
A12185003,1144012500,1807,19910720,지역난방,아파트,단일계약,14.0,382.0,0.0
A12185004,1144012500,3710,19860607,중앙난방,아파트,단일계약,33.0,1233.0,0.0
A12171101,1144012500,320,20090305,개별난방,아파트,단일계약,7.0,0.0,366.0
A12125202,1144012500,795,20040824,지역난방,아파트,단일계약,18.0,67.0,922.0
A10027157,1144012500,362,20161221,개별난방,아파트,단일계약,10.0,204.0,0.0
A12187901,1144012600,180,20000930,개별난방,아파트,종합계약,7.0,60.0,146.0
A12187906,1144012600,499,20060504,개별난방,아파트,종합계약,9.0,0.0,570.0
A12187904,1144012600,420,19940929,지역난방,아파트,종합계약,11.0,128.0,142.0
A12187703,1144012600,282,20001216,개별난방,아파트,단일계약,7.0,19.0,333.0
A12187905,1144012600,477,20010727,개별난방,아파트,단일계약,9.0,129.0,419.0
A12187902,1144012600,206,20021101,개별난방,아파트,종합계약,5.0,45.0,205.0
A12127007,1144012700,820,20030929,지역난방,아파트,종합계약,12.0,119.0,499.0
A12127004,1144012700,657,20031112,지역난방,아파트,단일계약,16.0,107.0,437.0
A12127005,1144012700,733,20050602,지역난방,아파트,단일계약,25.0,4.0,914.0
A12127003,1144012700,540,20030930,지역난방,아파트,종합계약,18.0,173.0,480.0
A12127001,1144012700,436,20050920,지역난방,아파트,단일계약,10.0,0.0,546.0
A12127006,1144012700,761,20061011,지역난방,아파트,단일계약,21.0,0.0,965.0
A12179508,1144012700,861,20100720,지역난방,아파트,단일계약,26.0,88.0,899.0
A12179504,1144012700,1036,20101014,지역난방,아파트,단일계약,31.0,39.0,1136.0
A12179503,1144012700,588,20100623,지역난방,아파트,단일계약,17.0,58.0,600.0
A12127002,1144012700,484,20050715,지역난방,아파트,단일계약,22.0,2.0,702.0
A12179502,1144012700,213,20090622,지역난방,아파트,종합계약,10.0,88.0,168.0
A12127008,1144012700,840,20080201,지역난방,아파트,단일계약,15.0,0.0,839.0
A12179501,1144012700,184,20090622,지역난방,아파트,종합계약,6.0,32.0,137.0
A12179505,1144012700,380,20101014,지역난방,아파트,단일계약,15.0,22.0,412.0
