kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A15703306,1150010200,566,19951010.0,지역난방,아파트,단일계약,7.0,275.0,110.0
A15784201,1150010200,170,19950713.0,개별난방,아파트,종합계약,5.0,78.0,87.0
A10025703,1150010200,87,20010925.0,개별난방,아파트,종합계약,6.0,12.0,103.0
A10023543,1150010200,220,20220311.0,개별난방,아파트,종합계약,5.0,0.0,213.0
A15701004,1150010300,187,20041130.0,개별난방,아파트,단일계약,11.0,0.0,280.0
A15701601,1150010300,206,20040806.0,개별난방,아파트,단일계약,10.0,71.0,191.0
A15788302,1150010300,416,19920831.0,개별난방,아파트,단일계약,14.0,230.0,131.0
A15788901,1150010300,228,19870502.0,개별난방,아파트,단일계약,5.0,149.0,0.0
A15792602,1150010300,2176,20021031.0,지역난방,아파트,단일계약,80.0,654.0,3536.0
A15701602,1150010300,1164,20030906.0,개별난방,아파트,종합계약,31.0,91.0,1868.0
A15770801,1150010300,626,19981116.0,지역난방,아파트,단일계약,14.0,157.0,267.0
A15701002,1150010300,203,20061026.0,개별난방,아파트,단일계약,9.0,265.0,0.0
A15701003,1150010300,2517,20080108.0,지역난방,아파트,단일계약,71.0,3134.0,116.0
A15788203,1150010300,473,19881212.0,개별난방,아파트,단일계약,7.0,163.0,0.0
A15770101,1150010300,187,20041101.0,개별난방,아파트,단일계약,7.0,56.0,164.0
A15701007,1150010300,2603,20150819.0,지역난방,아파트,종합계약,77.0,5.0,4413.0
A10025201,1150010300,75,20060629.0,개별난방,아파트,종합계약,3.0,3.0,142.0
A15701006,1150010300,91,20050816.0,개별난방,아파트,,,,
A10023515,1150010300,576,20221201.0,지역난방,아파트,종합계약,50.0,0.0,815.0
A10024145,1150010300,429,20210903.0,개별난방,아파트,종합계약,10.0,0.0,260.0
A15780604,1150010400,990,19930615.0,지역난방,아파트,종합계약,33.0,561.0,513.0
A15780605,1150010400,1624,19921118.0,지역난방,아파트,단일계약,21.0,801.0,72.0
A15780905,1150010400,1476,19921118.0,지역난방,아파트,단일계약,19.0,397.0,280.0
A15780002,1150010400,414,19901030.0,지역난방,아파트,단일계약,14.0,382.0,0.0
A15781002,1150010400,914,19921118.0,지역난방,아파트,기타,11.0,176.0,78.0
A15780701,1150010400,164,19990429.0,지역난방,아파트,종합계약,6.0,70.0,254.0
A15780806,1150010400,2411,19921130.0,지역난방,아파트,기타,34.0,459.0,137.0
A15780705,1150010400,1998,19921130.0,지역난방,아파트,기타,25.0,370.0,78.0
A15720101,1150010400,177,20041223.0,개별난방,아파트,단일계약,6.0,71.0,122.0
A15780703,1150010400,540,19930917.0,지역난방,아파트,종합계약,18.0,433.0,416.0
A15774708,1150010400,1998,19920705.0,지역난방,아파트,단일계약,24.0,471.0,0.0
A15780401,1150010400,642,19990326.0,지역난방,아파트,단일계약,17.0,63.0,589.0
A15780904,1150010400,1110,19921118.0,지역난방,아파트,기타,14.0,354.0,93.0
A15780602,1150010400,359,19990210.0,개별난방,아파트,종합계약,13.0,74.0,225.0
A15780603,1150010400,660,19930617.0,지역난방,아파트,단일계약,22.0,524.0,551.0
A15780704,1150010400,1556,19921202.0,지역난방,아파트,단일계약,23.0,474.0,145.0
A15720001,1150010400,790,20130925.0,개별난방,아파트,단일계약,20.0,0.0,1213.0
A15781003,1150010400,1005,19930227.0,지역난방,아파트,기타,12.0,204.0,122.0
A10025616,1150010400,120,20060427.0,개별난방,아파트,종합계약,4.0,104.0,18.0
A10024367,1150010400,114,20010829.0,개별난방,아파트,종합계약,3.0,0.0,124.0
A10024792,1150010400,137,19990302.0,지역난방,아파트,종합계약,4.0,20.0,117.0
A15721001,1150010500,180,20051121.0,개별난방,아파트,단일계약,6.0,94.0,129.0
A15721003,1150010500,253,19931223.0,개별난방,아파트,기타,6.0,128.0,81.0
A15721005,1150010500,479,19990625.0,개별난방,아파트,종합계약,16.0,77.0,464.0
A15722010,1150010500,439,20140626.0,지역난방,아파트,종합계약,20.0,0.0,644.0
A15721006,1150010500,1466,20140612.0,지역난방,아파트,단일계약,48.0,3.0,1819.0
A15728011,1150010500,1171,20140529.0,지역난방,아파트,종합계약,37.0,0.0,1311.0
A15721007,1150010500,1004,20140612.0,지역난방,아파트,종합계약,33.0,0.0,1466.0
A15721004,1150010500,258,20050214.0,개별난방,아파트,단일계약,30.0,184.0,109.0
A15721010,1150010500,1270,20140529.0,지역난방,아파트,종합계약,40.0,12.0,1437.0
A15721009,1150010500,408,20140619.0,지역난방,아파트,종합계약,17.0,0.0,584.0
A15721008,1150010500,420,20140620.0,지역난방,아파트,단일계약,17.0,4.0,590.0
A15722009,1150010500,237,20140619.0,지역난방,아파트,종합계약,9.0,0.0,273.0
A10027433,1150010500,531,20160722.0,지역난방,아파트,종합계약,20.0,0.0,633.0
A10027452,1150010500,550,20160809.0,지역난방,아파트,종합계약,18.0,0.0,570.0
A10027403,1150010500,363,20160912.0,지역난방,아파트,단일계약,13.0,0.0,377.0
A10026879,1150010500,1194,20170410.0,지역난방,아파트,종합계약,84.0,10.0,1677.0
A10027687,1150010500,603,20170803.0,지역난방,아파트,종합계약,25.0,0.0,743.0
A10027371,1150010500,347,20160912.0,지역난방,아파트,단일계약,12.0,0.0,360.0
A10024426,1150010500,1529,20210215.0,지역난방,아파트,단일계약,40.0,0.0,1765.0
A15721011,1150010500,315,20140619.0,지역난방,아파트,단일계약,15.0,1.0,503.0
A15728002,1150010600,399,20071019.0,지역난방,아파트,단일계약,13.0,50.0,391.0
A15728006,1150010600,919,20080220.0,지역난방,아파트,단일계약,31.0,0.0,1005.0
A15728009,1150010600,2198,20050504.0,개별난방,아파트,단일계약,64.0,274.0,2428.0
A15728005,1150010600,643,20081001.0,지역난방,아파트,단일계약,19.0,66.0,646.0
A15728010,1150010600,157,20030925.0,개별난방,아파트,종합계약,5.0,43.0,135.0
A15728007,1150010600,948,20080610.0,지역난방,아파트,단일계약,34.0,125.0,885.0
A15728003,1150010600,518,20070921.0,지역난방,아파트,단일계약,19.0,52.0,670.0
A15782501,1150010600,160,20060330.0,개별난방,아파트,단일계약,7.0,26.0,221.0
A15728013,1150010600,102,20021022.0,개별난방,아파트,단일계약,3.0,30.0,99.0
A15728008,1150010600,1421,20071101.0,지역난방,아파트,단일계약,36.0,334.0,1245.0
A15728004,1150010600,629,20070726.0,지역난방,아파트,단일계약,19.0,93.0,617.0
A15779704,1150010600,194,20031231.0,개별난방,아파트,종합계약,9.0,30.0,203.0
A10028020,1150010800,111,20000925.0,개별난방,아파트,단일계약,6.0,15.0,104.0
A15781201,1150010800,215,20091104.0,개별난방,아파트,종합계약,10.0,15.0,229.0
A15722005,1150010900,354,20040511.0,개별난방,아파트,단일계약,14.0,37.0,329.0
A15784601,1150010900,202,19991223.0,개별난방,아파트,단일계약,6.0,8.0,229.0
A15722106,1150010900,320,20031231.0,개별난방,아파트,단일계약,12.0,93.0,274.0
A15722314,1150010900,1563,19931025.0,지역난방,아파트,기타,20.0,245.0,139.0
A15785711,1150010900,984,19931025.0,지역난방,아파트,기타,14.0,242.0,93.0
A15785709,1150010900,488,19940728.0,지역난방,아파트,단일계약,7.0,167.0,142.0
A15785703,1150010900,206,19990816.0,개별난방,아파트,단일계약,6.0,22.0,186.0
A15722304,1150010900,213,20041223.0,개별난방,아파트,단일계약,9.0,44.0,180.0
A15777501,1150010900,930,19940514.0,지역난방,아파트,기타,11.0,252.0,170.0
A15722108,1150010900,407,20031129.0,개별난방,아파트,단일계약,26.0,19.0,521.0
A15722201,1150010900,154,20030602.0,개별난방,아파트,종합계약,7.0,3.0,226.0
A15785608,1150010900,462,19940331.0,지역난방,아파트,단일계약,19.0,234.0,400.0
A15785002,1150010900,187,20050602.0,개별난방,아파트,단일계약,9.0,50.0,156.0
A15785005,1150010900,1065,19940521.0,지역난방,아파트,단일계약,12.0,263.0,0.0
A15722004,1150010900,341,20080609.0,개별난방,아파트,단일계약,14.0,50.0,390.0
A15722203,1150010900,224,19951216.0,지역난방,아파트,종합계약,6.0,45.0,132.0
A15785613,1150010900,1372,19940817.0,지역난방,아파트,단일계약,18.0,378.0,184.0
A15785507,1150010900,337,19931126.0,지역난방,아파트,단일계약,13.0,207.0,111.0
A15722204,1150010900,279,20031028.0,개별난방,아파트,종합계약,12.0,129.0,193.0
A15785612,1150010900,1000,19940817.0,지역난방,아파트,종합계약,12.0,171.0,83.0
A15722102,1150010900,205,20030224.0,개별난방,아파트,단일계약,16.0,47.0,168.0
A15785605,1150010900,250,19960920.0,지역난방,아파트,종합계약,3.0,66.0,26.0
A15778101,1150010900,686,19931216.0,지역난방,아파트,단일계약,26.0,295.0,582.0
A15785601,1150010900,160,19940909.0,지역난방,아파트,종합계약,8.0,57.0,109.0
A15722307,1150010900,387,19940729.0,지역난방,아파트,단일계약,5.0,124.0,115.0
A15722011,1150010900,112,19891228.0,개별난방,아파트,단일계약,4.0,57.0,20.0
A15722003,1150010900,285,20020913.0,개별난방,아파트,종합계약,11.0,51.0,281.0
A15773501,1150010900,258,20040607.0,개별난방,아파트,단일계약,11.0,98.0,190.0
A15722007,1150010900,206,19971006.0,개별난방,아파트,단일계약,5.0,79.0,111.0
A15785710,1150010900,680,19940824.0,지역난방,아파트,종합계약,23.0,394.0,592.0
A10025641,1150010900,116,20050629.0,개별난방,아파트,,,,
A15722104,1150010900,209,19980220.0,개별난방,아파트,단일계약,7.0,33.0,176.0
A15722008,1150010900,65,,,아파트,,,,
A15722306,1150010900,284,19980821.0,개별난방,아파트,단일계약,9.0,64.0,222.0
A10023292,1150010900,90,20171123.0,개별난방,아파트,단일계약,4.0,78.0,4.0
A15722001,1150010900,170,19980109.0,개별난방,아파트,단일계약,7.0,55.0,165.0
A10024505,1150010900,298,20201126.0,지역난방,아파트,종합계약,6.0,0.0,300.0
