kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A10023990,1135010300,270,20211202.0,개별난방,아파트,종합계약,3.0,0.0,109.0
A13987305,1135010400,1476,19990209.0,지역난방,아파트,단일계약,36.0,882.0,817.0
A13987303,1135010400,1320,19880929.0,중앙난방,아파트,단일계약,44.0,1386.0,0.0
A13993502,1135010400,498,19930303.0,중앙난방,아파트,단일계약,18.0,299.0,323.0
A13923104,1135010400,685,19890621.0,지역난방,아파트,단일계약,21.0,570.0,0.0
A13923106,1135010400,730,19970731.0,지역난방,아파트,단일계약,25.0,230.0,580.0
A13923102,1135010400,288,19991227.0,개별난방,아파트,단일계약,7.0,55.0,249.0
A13987304,1135010400,1880,19891030.0,중앙난방,아파트,단일계약,28.0,633.0,0.0
A13977913,1135010400,2634,19920928.0,지역난방,아파트,기타,33.0,636.0,0.0
A13987205,1135010400,700,19970627.0,개별난방,아파트,단일계약,24.0,544.0,288.0
A13923108,1135010400,1192,19891030.0,중앙난방,아파트,단일계약,16.0,548.0,0.0
A13993901,1135010400,486,20010628.0,지역난방,아파트,단일계약,4.0,66.0,72.0
A13987301,1135010400,378,20020314.0,중앙난방,아파트,단일계약,4.0,69.0,41.0
A13987302,1135010400,640,19891030.0,지역난방,아파트,단일계약,,229.0,0.0
A13987306,1135010400,1980,19880613.0,지역난방,아파트,단일계약,41.0,1254.0,0.0
A13993503,1135010400,1200,19881029.0,지역난방,아파트,단일계약,9.0,321.0,0.0
A13993501,1135010400,396,19930610.0,개별난방,아파트,단일계약,15.0,205.0,347.0
A13923103,1135010400,660,19881029.0,지역난방,아파트,단일계약,22.0,400.0,0.0
A10026660,1135010400,117,20171024.0,중앙난방,아파트,단일계약,,0.0,128.0
A13983810,1135010500,468,20010529.0,지역난방,아파트,종합계약,15.0,21.0,693.0
A13973202,1135010500,114,20050530.0,개별난방,아파트,단일계약,4.0,4.0,110.0
A13974103,1135010500,900,19980912.0,지역난방,아파트,단일계약,13.0,117.0,232.0
A13983712,1135010500,494,19990424.0,지역난방,아파트,단일계약,17.0,241.0,159.0
A13920804,1135010500,2654,19880907.0,지역난방,아파트,단일계약,28.0,1297.0,0.0
A13920106,1135010500,299,20000422.0,개별난방,아파트,단일계약,9.0,113.0,146.0
A13981608,1135010500,448,20030830.0,개별난방,아파트,단일계약,11.0,99.0,412.0
A13920707,1135010500,2646,19880513.0,지역난방,아파트,단일계약,32.0,2036.0,0.0
A13920209,1135010500,795,19980905.0,개별난방,아파트,단일계약,14.0,147.0,735.0
A13981402,1135010500,234,20010607.0,개별난방,아파트,단일계약,7.0,78.0,207.0
A13982701,1135010500,420,19890501.0,지역난방,아파트,단일계약,14.0,600.0,0.0
A13920205,1135010500,305,20050203.0,개별난방,아파트,단일계약,8.0,102.0,215.0
A13920001,1135010500,274,20000630.0,개별난방,아파트,종합계약,8.0,63.0,312.0
A13982301,1135010500,1944,19880907.0,지역난방,아파트,단일계약,26.0,851.0,0.0
A13983815,1135010500,1313,19981026.0,지역난방,아파트,단일계약,14.0,239.0,467.0
