kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A15805503,1147010200,1382,19860930.0,지역난방,아파트,단일계약,22.0,1820.0,0.0
A15881702,1147010200,155,20000629.0,개별난방,아파트,종합계약,5.0,12.0,164.0
A15805303,1147010200,1067,20050623.0,지역난방,아파트,단일계약,25.0,20.0,1399.0
A15805302,1147010200,423,20001213.0,개별난방,아파트,단일계약,12.0,108.0,322.0
A15881701,1147010200,153,20020813.0,지역난방,아파트,단일계약,5.0,45.0,115.0
A15870102,1147010200,542,19970716.0,지역난방,아파트,단일계약,6.0,25.0,180.0
A15875103,1147010200,1362,19860930.0,지역난방,아파트,단일계약,29.0,783.0,0.0
A15881601,1147010200,206,19981030.0,지역난방,아파트,단일계약,5.0,39.0,168.0
A15805109,1147010200,262,19940607.0,지역난방,아파트,단일계약,7.0,174.0,57.0
A15882104,1147010200,182,19980908.0,지역난방,아파트,종합계약,4.0,177.0,35.0
A15882006,1147010200,209,19960706.0,지역난방,아파트,종합계약,6.0,48.0,119.0
A15805105,1147010200,200,19970125.0,지역난방,아파트,기타,7.0,35.0,160.0
A15805002,1147010200,1512,19971208.0,지역난방,아파트,단일계약,51.0,711.0,648.0
A10028007,1147010200,76,20030814.0,개별난방,아파트,단일계약,3.0,29.0,60.0
A15880905,1147010200,495,20020327.0,지역난방,아파트,단일계약,23.0,190.0,529.0
A10027303,1147010200,121,20030110.0,개별난방,아파트,단일계약,3.0,63.0,104.0
A10025127,1147010200,99,20021108.0,개별난방,아파트,종합계약,4.0,16.0,80.0
A10025915,1147010200,76,20030814.0,개별난방,아파트,기타,3.0,36.0,53.0
A10026023,1147010200,410,20190423.0,지역난방,아파트,종합계약,18.0,0.0,487.0
A10024823,1147010200,103,19951121.0,개별난방,아파트,,,,
A10024699,1147010200,84,19991224.0,지역난방,아파트,,,,
A10024355,1147010200,106,20030517.0,개별난방,아파트,단일계약,3.0,32.0,97.0
A15884703,1147010300,2256,19880430.0,지역난방,아파트,단일계약,20.0,1350.0,0.0
A15883803,1147010300,215,20011026.0,개별난방,아파트,단일계약,6.0,24.0,216.0
A15883401,1147010300,357,20121126.0,개별난방,아파트,단일계약,10.0,0.0,450.0
A15883201,1147010300,485,20060915.0,개별난방,아파트,종합계약,18.0,156.0,341.0
A15809601,1147010300,189,20040731.0,개별난방,아파트,단일계약,5.0,62.0,120.0
A15883702,1147010300,200,19850529.0,개별난방,아파트,단일계약,3.0,213.0,0.0
A15809702,1147010300,485,19871231.0,개별난방,아파트,단일계약,,396.0,0.0
A15809502,1147010300,215,20080627.0,개별난방,아파트,종합계약,13.0,2.0,235.0
A15809402,1147010300,236,20051228.0,개별난방,아파트,종합계약,8.0,20.0,290.0
A15809401,1147010300,169,20050319.0,개별난방,아파트,종합계약,7.0,39.0,132.0
A15883202,1147010300,317,20101014.0,개별난방,아파트,종합계약,22.0,0.0,330.0
A15809403,1147010300,283,20041216.0,개별난방,아파트,단일계약,10.0,89.0,221.0
A15882201,1147010300,171,20090325.0,개별난방,아파트,단일계약,6.0,0.0,296.0
A15809201,1147010300,182,20040625.0,개별난방,아파트,단일계약,9.0,79.0,119.0
A15809001,1147010300,150,20030924.0,개별난방,아파트,단일계약,5.0,48.0,101.0
A15884202,1147010300,440,19851207.0,개별난방,아파트,단일계약,9.0,412.0,0.0
A15883402,1147010300,930,20140207.0,개별난방,아파트,단일계약,22.0,0.0,1005.0
A15883101,1147010300,170,19961220.0,개별난방,아파트,단일계약,4.0,12.0,133.0
A15809603,1147010300,444,20031216.0,개별난방,아파트,단일계약,13.0,139.0,313.0
A10025980,1147010300,121,20040908.0,개별난방,아파트,종합계약,,52.0,101.0
A15809003,1147010300,99,,개별난방,아파트,단일계약,0.0,18.0,90.0
A10025157,1147010300,126,20040917.0,개별난방,아파트,단일계약,6.0,39.0,110.0
A10025120,1147010300,134,20120217.0,개별난방,아파트,종합계약,6.0,0.0,143.0
A10025665,1147010300,94,20060407.0,개별난방,아파트,단일계약,4.0,19.0,81.0
A10024804,1147010300,126,19991207.0,개별난방,아파트,종합계약,3.0,6.0,128.0
A10024872,1147010300,3045,20200528.0,개별난방,아파트,종합계약,85.0,0.0,3476.0
A15878601,1147010300,155,20161206.0,개별난방,아파트,단일계약,12.0,7.0,171.0
