kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A15609501,1159010700,296,19870213.0,개별난방,아파트,단일계약,3.0,187.0,0.0
A15609006,1159010700,333,19981120.0,지역난방,아파트,종합계약,8.0,56.0,264.0
A15609007,1159010700,452,20130924.0,개별난방,아파트,단일계약,15.0,0.0,533.0
A15609306,1159010700,896,20030215.0,개별난방,아파트,단일계약,24.0,168.0,1082.0
A10026299,1159010700,668,20181227.0,개별난방,아파트,종합계약,18.0,3.0,870.0
A15609008,1159010700,120,19980529.0,개별난방,아파트,종합계약,2.0,15.0,105.0
A10024642,1159010700,140,20041229.0,개별난방,아파트,,,,
A10024811,1159010700,131,20021230.0,개별난방,아파트,단일계약,3.0,15.0,122.0
A10025013,1159010700,959,20210702.0,개별난방,아파트,종합계약,36.0,0.0,1213.0
A10024245,1159010700,514,20210629.0,개별난방,아파트,종합계약,21.0,0.0,657.0
A15681103,1159010800,206,19990122.0,개별난방,아파트,종합계약,5.0,47.0,160.0
A15681106,1159010800,514,19940820.0,개별난방,아파트,단일계약,12.0,126.0,398.0
A15681104,1159010800,278,19991209.0,개별난방,아파트,단일계약,8.0,111.0,220.0
A15602007,1159010800,609,20030628.0,개별난방,아파트,단일계약,16.0,120.0,589.0
A15602002,1159010800,200,20050916.0,개별난방,아파트,종합계약,6.0,73.0,155.0
A15676512,1159010800,925,19930418.0,중앙난방,아파트,기타,13.0,213.0,0.0
A15681110,1159010800,1628,19931120.0,중앙난방,아파트,단일계약,108.0,923.0,937.0
A15602001,1159010800,163,20060327.0,개별난방,아파트,단일계약,6.0,0.0,188.0
A15681108,1159010800,798,19950427.0,중앙난방,아파트,기타,12.0,426.0,0.0
A15681105,1159010800,487,19940115.0,개별난방,아파트,종합계약,11.0,232.0,232.0
A15601102,1159010900,295,20010802.0,개별난방,아파트,단일계약,7.0,6.0,423.0
A15672001,1159010900,199,19951114.0,개별난방,아파트,단일계약,4.0,7.0,230.0
A15670001,1159010900,545,20060825.0,개별난방,아파트,종합계약,12.0,0.0,991.0
A15601201,1159010900,171,19930113.0,개별난방,아파트,기타,2.0,33.0,49.0
A15685201,1159010900,174,19950119.0,개별난방,아파트,기타,2.0,56.0,132.0
A15601104,1159010900,734,20030802.0,개별난방,아파트,단일계약,22.0,10.0,722.0
A15685503,1159010900,423,20020227.0,개별난방,아파트,단일계약,11.0,75.0,415.0
A15601105,1159010900,880,19960213.0,개별난방,아파트,단일계약,22.0,274.0,618.0
A15685206,1159010900,1335,19880924.0,개별난방,아파트,단일계약,33.0,678.0,348.0
A15601003,1159010900,386,20100726.0,개별난방,아파트,종합계약,13.0,0.0,546.0
A15601103,1159010900,427,20030228.0,개별난방,아파트,단일계약,11.0,67.0,429.0
A15183001,1159010900,256,19961018.0,개별난방,아파트,단일계약,4.0,0.0,237.0
A10025504,1159010900,105,20050624.0,개별난방,아파트,,4.0,50.0,100.0
A15601004,1159010900,108,,,아파트,,,,
A15601202,1159010900,272,19950218.0,개별난방,아파트,종합계약,14.0,181.0,114.0
A10024733,1159010900,135,20031024.0,개별난방,아파트,단일계약,4.0,27.0,108.0
A10024098,1159010900,959,20211029.0,개별난방,아파트,단일계약,42.0,0.0,1058.0
