kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13375906,1120011300,297,20111230.0,개별난방,아파트,단일계약,10.0,15.0,400.0
A13375904,1120011300,237,19980330.0,개별난방,아파트,단일계약,2.0,27.0,51.0
A13375901,1120011300,535,19820918.0,중앙난방,아파트,단일계약,15.0,473.0,0.0
A13310004,1120011300,900,19861224.0,중앙난방,아파트,단일계약,25.0,882.0,0.0
A13384403,1120011300,583,19971002.0,개별난방,아파트,단일계약,11.0,183.0,285.0
A13375905,1120011300,330,19990420.0,개별난방,아파트,단일계약,3.0,5.0,170.0
A13376702,1120011300,566,19900525.0,중앙난방,아파트,단일계약,14.0,301.0,56.0
A13375903,1120011300,269,20041029.0,개별난방,아파트,단일계약,8.0,43.0,263.0
A13375902,1120011300,1114,19990420.0,중앙난방,아파트,단일계약,24.0,382.0,1019.0
A13383801,1120011300,536,19980330.0,개별난방,아파트,단일계약,19.0,286.0,400.0
A13375908,1120011300,310,20130415.0,개별난방,아파트,단일계약,6.0,0.0,239.0
A10026748,1120011300,1976,20161109.0,개별난방,아파트,단일계약,61.0,0.0,2473.0
A13382502,1120011400,217,19900922.0,개별난방,아파트,기타,6.0,150.0,0.0
A13311101,1120011400,159,20030925.0,개별난방,아파트,단일계약,5.0,20.0,150.0
A13384301,1120011400,168,19990113.0,개별난방,아파트,단일계약,4.0,23.0,145.0
A13372102,1120011400,777,19971007.0,개별난방,아파트,단일계약,20.0,211.0,585.0
A13372101,1120011400,283,19990731.0,개별난방,아파트,종합계약,6.0,40.0,255.0
A13376405,1120011400,378,19940404.0,개별난방,아파트,종합계약,9.0,105.0,178.0
A13384304,1120011400,331,19990611.0,개별난방,아파트,단일계약,10.0,91.0,284.0
A13392307,1120011400,580,20020219.0,개별난방,아파트,단일계약,30.0,65.0,595.0
A13384303,1120011400,256,20031027.0,개별난방,아파트,단일계약,6.0,119.0,171.0
A13381902,1120011400,219,19940204.0,개별난방,아파트,단일계약,5.0,52.0,137.0
A13382104,1120011400,372,20001027.0,개별난방,아파트,종합계약,10.0,79.0,301.0
A13382106,1120011400,390,19830903.0,개별난방,아파트,단일계약,5.0,320.0,0.0
A10026988,1120011400,688,20170529.0,개별난방,아파트,종합계약,16.0,17.0,1106.0
A10024503,1120011400,280,20201112.0,중앙난방,아파트,종합계약,10.0,0.0,720.0
A13312303,1120011500,656,20030828.0,개별난방,아파트,단일계약,34.0,52.0,923.0
A13312302,1120011500,604,20030930.0,개별난방,아파트,단일계약,28.0,35.0,849.0
A13378001,1120011500,445,20090601.0,개별난방,아파트,단일계약,17.0,0.0,800.0
A13383301,1120011500,221,19991208.0,개별난방,아파트,단일계약,5.0,46.0,175.0
A13383003,1120011500,246,19940404.0,개별난방,아파트,단일계약,7.0,70.0,169.0
A13382802,1120011500,202,20000919.0,개별난방,아파트,단일계약,6.0,23.0,197.0
A13312101,1120011500,157,20060530.0,개별난방,아파트,종합계약,6.0,104.0,143.0
A10025101,1120011500,114,20090206.0,개별난방,아파트,,,,
A13383702,1120011800,447,20000510.0,개별난방,아파트,단일계약,9.0,151.0,302.0
A13316001,1120011800,241,20090312.0,개별난방,아파트,종합계약,6.0,0.0,286.0
