kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A15283806,1153010200,285,19951116.0,개별난방,아파트,단일계약,4.0,42.0,179.0
A15205104,1153010200,454,20060627.0,개별난방,아파트,단일계약,11.0,77.0,462.0
A15286210,1153010200,450,19940121.0,개별난방,아파트,종합계약,11.0,185.0,194.0
A15283807,1153010200,299,20040207.0,개별난방,아파트,단일계약,5.0,42.0,300.0
A15205303,1153010200,498,20070517.0,개별난방,아파트,단일계약,12.0,0.0,498.0
A15285503,1153010200,340,19840629.0,개별난방,아파트,기타,,340.0,0.0
A15286807,1153010200,735,19890828.0,중앙난방,아파트,단일계약,22.0,450.0,0.0
A15286802,1153010200,290,19871029.0,개별난방,아파트,종합계약,10.0,141.0,43.0
A15285004,1153010200,493,19841208.0,개별난방,아파트,단일계약,9.0,258.0,0.0
A15283801,1153010200,155,20061130.0,개별난방,아파트,종합계약,12.0,0.0,258.0
A15205301,1153010200,240,20031204.0,개별난방,아파트,단일계약,8.0,98.0,154.0
A15205001,1153010200,216,20041112.0,개별난방,아파트,종합계약,5.0,67.0,156.0
A15286805,1153010200,488,19881217.0,개별난방,아파트,단일계약,3.0,126.0,0.0
A15284603,1153010200,427,19920625.0,개별난방,아파트,단일계약,5.0,246.0,0.0
A15205513,1153010200,1252,20001222.0,중앙난방,아파트,단일계약,26.0,291.0,1699.0
A15283803,1153010200,166,19970602.0,개별난방,아파트,단일계약,2.0,27.0,100.0
A15285804,1153010200,597,20010920.0,개별난방,아파트,단일계약,13.0,75.0,542.0
A15286602,1153010200,189,19981224.0,개별난방,아파트,종합계약,4.0,115.0,82.0
A15286801,1153010200,256,19930922.0,중앙난방,아파트,단일계약,4.0,127.0,76.0
A15205405,1153010200,1285,19981130.0,개별난방,아파트,단일계약,19.0,40.0,774.0
A15270501,1153010200,124,19980728.0,개별난방,아파트,단일계약,3.0,13.0,108.0
A10027493,1153010200,125,20061228.0,개별난방,아파트,단일계약,3.0,78.0,23.0
A10026989,1153010200,83,20030924.0,개별난방,아파트,,,,
A15205511,1153010200,718,19991127.0,개별난방,아파트,단일계약,18.0,213.0,675.0
A10027507,1153010200,105,19940513.0,개별난방,아파트,종합계약,2.0,24.0,68.0
A15208204,1153010600,390,20051229.0,개별난방,아파트,단일계약,10.0,65.0,369.0
A15282403,1153010600,290,19851216.0,개별난방,아파트,단일계약,6.0,150.0,0.0
A15208201,1153010600,165,20000627.0,개별난방,아파트,단일계약,3.0,15.0,154.0
A15283707,1153010600,391,19940314.0,지역난방,아파트,단일계약,14.0,160.0,86.0
