kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A12208002,1138010900,228,20040528.0,개별난방,아파트,단일계약,6.0,154.0,69.0
A12208102,1138010900,290,19931119.0,개별난방,아파트,종합계약,9.0,34.0,142.0
A12208104,1138010900,298,19921218.0,개별난방,아파트,단일계약,11.0,48.0,161.0
A12289402,1138010900,180,19961219.0,개별난방,아파트,종합계약,5.0,53.0,122.0
A12208101,1138010900,150,20000411.0,개별난방,아파트,단일계약,3.0,35.0,129.0
A12208105,1138010900,380,19940423.0,개별난방,아파트,단일계약,10.0,153.0,119.0
A10025659,1138010900,380,20180730.0,개별난방,아파트,단일계약,18.0,0.0,418.0
A12294102,1138011000,429,20000320.0,개별난방,아파트,종합계약,9.0,71.0,422.0
A10024581,1138011000,119,20040625.0,개별난방,아파트,단일계약,4.0,14.0,130.0
A10024769,1138011000,84,19971215.0,개별난방,아파트,,,,
A10023875,1138011000,1256,20230112.0,개별난방,아파트,종합계약,40.0,0.0,1541.0
A41279902,1138011400,318,20080514.0,지역난방,아파트,종합계약,18.0,19.0,486.0
A12220002,1138011400,298,20080614.0,지역난방,아파트,종합계약,15.0,12.0,557.0
A41279917,1138011400,353,20091223.0,지역난방,아파트,종합계약,18.0,130.0,389.0
A41279927,1138011400,334,20101130.0,지역난방,아파트,단일계약,20.0,49.0,497.0
A41279924,1138011400,571,20100614.0,지역난방,아파트,종합계약,17.0,130.0,989.0
A41279915,1138011400,448,20091223.0,지역난방,아파트,단일계약,23.0,138.0,524.0
A41279925,1138011400,189,20100908.0,지역난방,아파트,종합계약,13.0,20.0,249.0
A41279922,1138011400,175,20100908.0,지역난방,아파트,종합계약,22.0,6.0,278.0
A12220005,1138011400,707,20080514.0,지역난방,아파트,종합계약,24.0,53.0,825.0
A41279910,1138011400,947,20090112.0,지역난방,아파트,단일계약,36.0,158.0,937.0
A12220003,1138011400,335,20080514.0,지역난방,아파트,단일계약,20.0,80.0,434.0
A41279926,1138011400,126,20100614.0,지역난방,아파트,종합계약,4.0,20.0,213.0
A41279913,1138011400,469,20091126.0,지역난방,아파트,종합계약,14.0,68.0,548.0
A41279905,1138011400,241,20080514.0,지역난방,아파트,종합계약,15.0,31.0,319.0
A41279916,1138011400,387,20091223.0,지역난방,아파트,단일계약,26.0,10.0,455.0
A41279923,1138011400,330,20100908.0,지역난방,아파트,종합계약,19.0,12.0,496.0
A41279912,1138011400,659,20091113.0,지역난방,아파트,단일계약,33.0,126.0,803.0
A41279920,1138011400,486,20100709.0,지역난방,아파트,단일계약,23.0,81.0,730.0
A12220004,1138011400,551,20080514.0,지역난방,아파트,단일계약,21.0,73.0,585.0
A41279908,1138011400,255,20080514.0,지역난방,아파트,단일계약,16.0,34.0,316.0
A41279931,1138011400,712,20120223.0,지역난방,아파트,단일계약,23.0,55.0,753.0
A41279918,1138011400,472,20100115.0,지역난방,아파트,종합계약,29.0,189.0,666.0
A41279904,1138011400,379,20080514.0,지역난방,아파트,단일계약,13.0,61.0,393.0
A41279929,1138011400,412,20100908.0,지역난방,아파트,종합계약,21.0,37.0,493.0
A41279914,1138011400,434,20091126.0,지역난방,아파트,단일계약,20.0,132.0,463.0
A41279906,1138011400,230,20080514.0,지역난방,아파트,종합계약,13.0,46.0,291.0
A41279911,1138011400,660,20090112.0,지역난방,아파트,종합계약,24.0,90.0,674.0
A41279909,1138011400,162,20081212.0,지역난방,아파트,종합계약,6.0,22.0,230.0
A41279930,1138011400,297,20100614.0,지역난방,아파트,단일계약,10.0,10.0,339.0
A41279903,1138011400,378,20080514.0,지역난방,아파트,단일계약,18.0,56.0,432.0
A41279907,1138011400,187,20080514.0,지역난방,아파트,단일계약,8.0,38.0,197.0
A12220001,1138011400,208,20080514.0,지역난방,아파트,단일계약,11.0,41.0,211.0
A41279928,1138011400,423,20101130.0,지역난방,아파트,단일계약,14.0,24.0,474.0
A41279901,1138011400,300,20080614.0,지역난방,아파트,단일계약,17.0,12.0,584.0
A41279932,1138011400,426,20150123.0,지역난방,아파트,종합계약,28.0,0.0,495.0
A41279919,1138011400,143,20091223.0,지역난방,아파트,종합계약,9.0,0.0,166.0
A41279921,1138011400,1022,20100709.0,지역난방,아파트,단일계약,27.0,113.0,1703.0
A10025677,1138011400,350,20190208.0,지역난방,아파트,종합계약,7.0,61.0,199.0
A10025765,1138011400,361,20190130.0,지역난방,아파트,종합계약,13.0,0.0,454.0
A10026376,1138011400,142,20180322.0,지역난방,아파트,종합계약,4.0,0.0,142.0
