kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13204204,1132010700,952,19951124.0,개별난방,아파트,단일계약,28.0,277.0,739.0
A13204002,1132010700,456,20030915.0,개별난방,아파트,종합계약,11.0,98.0,513.0
A13290107,1132010700,1764,19881125.0,지역난방,아파트,단일계약,27.0,1073.0,0.0
A13292701,1132010700,194,20010602.0,개별난방,아파트,단일계약,6.0,0.0,218.0
A13204201,1132010700,183,19970509.0,개별난방,아파트,단일계약,4.0,55.0,138.0
A13204103,1132010700,1668,19920731.0,지역난방,아파트,단일계약,84.0,727.0,525.0
A13204104,1132010700,1710,19911112.0,중앙난방,아파트,단일계약,20.0,513.0,0.0
A13204301,1132010700,213,20051028.0,개별난방,아파트,단일계약,6.0,65.0,160.0
A13204205,1132010700,958,20030714.0,개별난방,아파트,단일계약,24.0,97.0,1006.0
A13204203,1132010700,300,20020819.0,개별난방,아파트,단일계약,9.0,29.0,361.0
A13204003,1132010700,135,20040625.0,개별난방,아파트,단일계약,5.0,38.0,128.0
A13275001,1132010700,111,20040630.0,개별난방,아파트,단일계약,4.0,6.0,114.0
A13292501,1132010700,158,19990922.0,개별난방,아파트,단일계약,3.0,172.0,3.0
A13204404,1132010700,797,20010614.0,개별난방,아파트,단일계약,19.0,152.0,848.0
A10026109,1132010700,160,19920806.0,개별난방,아파트,단일계약,,131.0,179.0
A13201207,1132010800,660,19871029.0,중앙난방,아파트,단일계약,8.0,423.0,0.0
A13201202,1132010800,200,20021202.0,개별난방,아파트,단일계약,6.0,0.0,227.0
A13201206,1132010800,526,20030315.0,개별난방,아파트,단일계약,13.0,72.0,645.0
A13201201,1132010800,190,19981201.0,개별난방,아파트,단일계약,4.0,36.0,192.0
A13201203,1132010800,205,19911219.0,개별난방,아파트,단일계약,7.0,96.0,28.0
A13275302,1132010800,734,19961012.0,지역난방,아파트,단일계약,9.0,101.0,59.0
A13293505,1132010800,448,20050218.0,개별난방,아파트,단일계약,14.0,110.0,379.0
A13281802,1132010800,630,19920905.0,개별난방,아파트,단일계약,21.0,438.0,102.0
A13275303,1132010800,139,20021202.0,개별난방,아파트,단일계약,4.0,0.0,158.0
A13281201,1132010800,348,19870718.0,개별난방,아파트,단일계약,4.0,217.0,0.0
A13201208,1132010800,1716,19961012.0,지역난방,아파트,단일계약,21.0,693.0,100.0
A13275301,1132010800,147,20050629.0,개별난방,아파트,단일계약,6.0,42.0,130.0
A13201209,1132010800,2678,19950930.0,개별난방,아파트,단일계약,80.0,670.0,1792.0
A13201001,1132010800,159,19990907.0,개별난방,아파트,단일계약,3.0,16.0,74.0
A13201002,1132010800,245,20021118.0,개별난방,아파트,단일계약,3.0,91.0,108.0
A13280104,1132010800,286,19901105.0,개별난방,아파트,단일계약,12.0,215.0,0.0
A10027136,1132010800,172,20160913.0,개별난방,아파트,단일계약,14.0,13.0,151.0
A10026714,1132010800,141,20041013.0,개별난방,아파트,단일계약,5.0,50.0,111.0
