kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A13186801,1126010600,152,19990129.0,개별난방,아파트,단일계약,3.0,24.0,137.0
A13186503,1126010600,242,19970131.0,개별난방,아파트,종합계약,6.0,48.0,147.0
A13176902,1126010600,335,19960621.0,지역난방,아파트,기타,4.0,172.0,0.0
A13113002,1126010600,284,20000628.0,개별난방,아파트,단일계약,5.0,293.0,38.0
A13113006,1126010600,214,20070216.0,개별난방+기타,아파트,단일계약,9.0,53.0,183.0
A13186905,1126010600,277,19920424.0,개별난방,아파트,기타,8.0,182.0,33.0
A13113001,1126010600,235,19990427.0,개별난방,아파트,단일계약,6.0,2.0,277.0
A13186502,1126010600,153,20050404.0,개별난방,아파트,종합계약,4.0,8.0,178.0
A13178101,1126010600,1326,20100108.0,지역난방,아파트,단일계약,32.0,346.0,1179.0
A13176901,1126010600,1609,19960313.0,지역난방,아파트,단일계약,21.0,393.0,515.0
A13113003,1126010600,478,19970725.0,지역난방,아파트,단일계약,9.0,143.0,305.0
A13187306,1126010600,1432,19960311.0,지역난방,아파트,단일계약,17.0,320.0,82.0
A13186504,1126010600,260,20040213.0,개별난방,아파트,,6.0,83.0,213.0
A13187406,1126010600,532,19981127.0,개별난방,아파트,단일계약,10.0,106.0,488.0
A13113004,1126010600,800,19970507.0,지역난방,아파트,단일계약,18.0,560.0,222.0
A13187302,1126010600,804,19960313.0,지역난방,아파트,기타,12.0,355.0,33.0
A13187305,1126010600,1315,19960621.0,지역난방,아파트,단일계약,32.0,479.0,260.0
A13186907,1126010600,704,19960328.0,개별난방,아파트,단일계약,25.0,295.0,145.0
A13187004,1126010600,876,19940929.0,개별난방,아파트,단일계약,22.0,237.0,348.0
A13186708,1126010600,1047,19930205.0,지역난방,아파트,단일계약,22.0,838.0,0.0
A13187201,1126010600,763,19951222.0,지역난방,아파트,단일계약,18.0,358.0,328.0
A13187203,1126010600,818,19951206.0,지역난방,아파트,단일계약,36.0,378.0,875.0
A13113008,1126010600,1402,20140618.0,개별난방,아파트,단일계약,39.0,12.0,1562.0
A13113007,1126010600,1896,20131211.0,개별난방,아파트,단일계약,63.0,13.0,2189.0
A10025397,1126010600,289,20180914.0,개별난방,아파트,종합계약,4.0,15.0,117.0
A10027297,1126010600,133,20050526.0,개별난방,아파트,종합계약,4.0,46.0,100.0
A10027775,1126010600,222,20151029.0,개별난방,아파트,단일계약,5.0,25.0,90.0
A10025137,1126010600,229,20191001.0,지역난방,아파트,종합계약,3.0,161.0,0.0
