kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A10026004,1165010600,607,20180727.0,지역난방,아파트,종합계약,21.0,0.0,981.0
A10026227,1165010600,595,20180604.0,지역난방,아파트,종합계약,11.0,0.0,890.0
A10026977,1165010600,107,20020220.0,개별난방,아파트,단일계약,5.0,43.0,89.0
A13790721,1165010600,320,19800430.0,지역난방,아파트,단일계약,11.0,400.0,0.0
A10025418,1165010600,475,20190621.0,지역난방,아파트,종합계약,20.0,0.0,860.0
A10025381,1165010600,126,19981218.0,개별난방,아파트,종합계약,2.0,12.0,114.0
A13790726,1165010600,686,19811229.0,지역난방,아파트,단일계약,5.0,392.0,0.0
A10023673,1165010600,596,20220830.0,지역난방,아파트,종합계약,24.0,0.0,1054.0
A10024913,1165010600,757,20200428.0,지역난방,아파트,종합계약,26.0,2.0,1200.0
A10027439,1165010600,843,20160608.0,지역난방,아파트,종합계약,27.0,0.0,1308.0
A10023462,1165010600,280,20221228.0,지역난방,아파트,종합계약,11.0,0.0,529.0
A10023971,1165010600,112,19831223.0,지역난방,아파트,종합계약,4.0,162.0,0.0
A13770105,1165010700,435,19890513.0,지역난방,아파트,단일계약,5.0,340.0,0.0
A13704404,1165010700,1260,19870617.0,지역난방,아파트,단일계약,13.0,1006.0,100.0
A13780403,1165010700,414,19871231.0,지역난방,아파트,단일계약,12.0,257.0,40.0
A13776508,1165010700,237,20001030.0,개별난방,아파트,단일계약,10.0,0.0,250.0
A13776301,1165010700,1119,20101029.0,지역난방,아파트,단일계약,17.0,42.0,1642.0
A13776510,1165010700,397,20120402.0,지역난방,아파트,단일계약,11.0,0.0,699.0
A13780402,1165010700,224,19910720.0,지역난방,아파트,단일계약,4.0,86.0,52.0
A13704101,1165010700,168,19860221.0,지역난방,아파트,종합계약,6.0,215.0,0.0
A13704104,1165010700,3410,20090313.0,지역난방,아파트,종합계약,81.0,0.0,6075.0
A13776509,1165010700,2444,20090714.0,지역난방,아파트,단일계약,60.0,0.0,4368.0
A13780201,1165010700,154,19940728.0,개별난방,아파트,단일계약,2.0,33.0,113.0
A10027205,1165010700,1612,20160830.0,지역난방,아파트,종합계약,43.0,0.0,2983.0
A10026015,1165010700,764,20180921.0,지역난방,아파트,종합계약,25.0,0.0,1192.0
A10026342,1165010700,85,19951102.0,개별난방,아파트,,4.0,4.0,82.0
A10025550,1165010700,76,20010803.0,개별난방,아파트,단일계약,2.0,0.0,54.0
A13704004,1165010700,63,20061205.0,개별난방,아파트,종합계약,3.0,0.0,206.0
A10026051,1165010700,829,20180831.0,지역난방,아파트,종합계약,30.0,7.0,1339.0
A10024254,1165010700,848,20210604.0,지역난방,아파트,종합계약,32.0,0.0,1523.0
A10024646,1165010700,108,19840215.0,지역난방,아파트,종합계약,6.0,150.0,0.0
A13788208,1165010800,1129,20030510.0,지역난방,아파트,종합계약,24.0,105.0,1748.0
A13770610,1165010800,164,20090626.0,개별난방,아파트,종합계약,6.0,0.0,406.0
A13707016,1165010800,435,20100506.0,지역난방,아파트,종합계약,19.0,0.0,763.0
A13788203,1165010800,590,19931125.0,지역난방,아파트,종합계약,18.0,210.0,218.0
A13785705,1165010800,408,19980528.0,지역난방,아파트,단일계약,10.0,94.0,344.0
A13788002,1165010800,413,19891218.0,지역난방,아파트,단일계약,14.0,188.0,0.0
A13792001,1165010800,2390,19880720.0,지역난방,아파트,단일계약,62.0,1374.0,1553.0
A13785607,1165010800,990,20060607.0,지역난방,아파트,종합계약,22.0,0.0,1442.0
A13787105,1165010800,264,19991126.0,개별난방,아파트,단일계약,7.0,109.0,247.0
A13772801,1165010800,299,19991130.0,지역난방,아파트,단일계약,8.0,20.0,329.0
A13770607,1165010800,161,20051223.0,개별난방,아파트,종합계약,6.0,0.0,397.0
A13707006,1165010800,293,20030422.0,개별난방,아파트,단일계약,3.0,0.0,211.0
A13785604,1165010800,615,19790822.0,지역난방,아파트,단일계약,13.0,480.0,0.0
A13786704,1165010800,194,20011214.0,개별난방,아파트,단일계약,7.0,46.0,238.0
A13788003,1165010800,299,20010521.0,지역난방,아파트,종합계약,11.0,0.0,476.0
A13707017,1165010800,64,19961029.0,개별난방,아파트,,,,
A13786601,1165010800,184,20060418.0,지역난방,아파트,종합계약,6.0,0.0,386.0
A13770609,1165010800,645,20031013.0,지역난방,아파트,종합계약,24.0,28.0,1763.0
A13775101,1165010800,997,19781215.0,지역난방,아파트,단일계약,21.0,1141.0,0.0
A13786901,1165010800,154,20040824.0,개별난방,아파트,종합계약,7.0,7.0,307.0
A13788201,1165010800,160,20001127.0,지역난방,아파트,종합계약,4.0,15.0,223.0
A13707002,1165010800,166,19891130.0,지역난방,아파트,단일계약,5.0,140.0,0.0
A13707009,1165010800,392,20090430.0,지역난방,아파트,단일계약,8.0,67.0,438.0
A10028146,1165010800,280,20141114.0,지역난방,아파트,단일계약,7.0,10.0,419.0
A13786803,1165010800,77,20051223.0,개별난방,아파트,종합계약,3.0,0.0,182.0
A13707019,1165010800,103,19990421.0,개별난방,아파트,,,,
A13787102,1165010800,159,20050224.0,개별난방,아파트,종합계약,8.0,45.0,210.0
A13770606,1165010800,67,20050623.0,개별난방,아파트,종합계약,6.0,23.0,238.0
A13707018,1165010800,141,20000624.0,중앙난방,아파트,종합계약,5.0,6.0,731.0
A10026941,1165010800,907,20170622.0,지역난방,아파트,종합계약,22.0,0.0,1284.0
A10026317,1165010800,86,19971015.0,개별난방,아파트,기타,4.0,0.0,96.0
A10026411,1165010800,593,20180124.0,지역난방,아파트,종합계약,34.0,0.0,854.0
A10027221,1165010800,421,20161223.0,지역난방,아파트,종합계약,13.0,0.0,621.0
A10026972,1165010800,115,20030904.0,지역난방,아파트,종합계약,8.0,4.0,296.0
A10026340,1165010800,84,20010228.0,개별난방,아파트,종합계약,2.0,0.0,267.0
A10024987,1165010800,126,20021130.0,개별난방,아파트,종합계약,10.0,20.0,100.0
A10026337,1165010800,79,20060127.0,개별난방,아파트,종합계약,4.0,0.0,171.0
A10023644,1165010800,47,20040921.0,개별난방,아파트,종합계약,2.0,0.0,125.0
A10024240,1165010800,1446,20210629.0,지역난방,아파트,종합계약,47.0,0.0,2886.0
A10024687,1165010800,68,20050511.0,개별난방,아파트,,,,
A10023688,1165010800,84,20011210.0,개별난방,아파트,종합계약,3.0,43.0,102.0
A10024552,1165010800,1317,20200925.0,지역난방,아파트,종합계약,78.0,7.0,2516.0
A10028021,1165010900,1077,20150618.0,개별난방,아파트,종합계약,27.0,0.0,1180.0
A13718001,1165010900,1264,20140811.0,개별난방,아파트,단일계약,37.0,0.0,1759.0
A13716001,1165011100,310,20130930.0,개별난방,아파트,종합계약,16.0,0.0,330.0
A10028105,1165011100,585,20150407.0,개별난방,아파트,단일계약,26.0,2.0,613.0
A10028046,1165011100,256,20141219.0,개별난방,아파트,단일계약,15.0,6.0,381.0
A13716002,1165011100,547,20140508.0,개별난방,아파트,단일계약,19.0,0.0,696.0
A13716003,1165011100,482,20140624.0,개별난방,아파트,단일계약,17.0,3.0,600.0
