kaptCode,bjdCode,Household_Num,Begin_Date,Heating_Method,House_Type,Elec_Con,Elev_Num,Park_Above,Park_Below
A10024819,1168010500,127,20011227.0,개별난방,아파트,,,,
A13528102,1168010600,768,20080603.0,지역난방,아파트,종합계약,17.0,0.0,1171.0
A13528103,1168010600,805,20050128.0,지역난방,아파트,종합계약,21.0,0.0,1804.0
A13528004,1168010600,2436,19831128.0,지역난방,아파트,단일계약,73.0,2997.0,0.0
A13583604,1168010600,1034,19831212.0,중앙난방,아파트,단일계약,36.0,1059.0,0.0
A13583701,1168010600,630,19990614.0,지역난방,아파트,종합계약,15.0,74.0,612.0
A13528003,1168010600,960,20000731.0,지역난방,아파트,종합계약,25.0,227.0,1011.0
A13528007,1168010600,354,19891206.0,지역난방,아파트,종합계약,16.0,0.0,461.0
A13528105,1168010600,1140,19831217.0,중앙난방,아파트,단일계약,38.0,1200.0,0.0
A13584101,1168010600,276,20040930.0,지역난방,아파트,종합계약,7.0,0.0,655.0
A13583507,1168010600,4424,19790830.0,지역난방,아파트,단일계약,42.0,3021.0,0.0
A13583403,1168010600,476,19840127.0,지역난방,아파트,단일계약,17.0,498.0,0.0
A13583404,1168010600,630,19830307.0,지역난방,아파트,종합계약,21.0,670.0,0.0
A13583402,1168010600,364,19831130.0,지역난방,아파트,단일계약,13.0,468.0,0.0
A10027800,1168010600,1608,20150922.0,지역난방,아파트,종합계약,41.0,0.0,3119.0
A10025646,1168010600,19,20030828.0,개별난방,아파트,단일계약,5.0,10.0,119.0
A10026526,1168010600,75,20040630.0,개별난방,아파트,단일계약,8.0,21.0,104.0
A10024102,1168010600,273,20210917.0,개별난방,아파트,종합계약,15.0,0.0,412.0
A10024815,1168010600,144,20080222.0,지역난방,아파트,,,,
A10026924,1168010600,239,20170620.0,지역난방,아파트,종합계약,8.0,0.0,411.0
A10024799,1168010600,120,19900419.0,지역난방,아파트,종합계약,4.0,93.0,0.0
A10028094,1168010700,86,20040420.0,개별난방,아파트,종합계약,4.0,8.0,230.0
A10024029,1168010700,63,20081006.0,개별난방,아파트,종합계약,,0.0,82.0
A10024814,1168010700,139,19981116.0,지역난방,아파트,,,,
A10024805,1168010700,130,20010720.0,개별난방,아파트,종합계약,6.0,4.0,166.0
A13501004,1168010800,644,19970704.0,개별난방,아파트,단일계약,20.0,226.0,458.0
A13501001,1168010800,203,20040602.0,개별난방,아파트,종합계약,8.0,0.0,572.0
A13582002,1168010800,548,19850803.0,지역난방,아파트,종합계약,21.0,580.0,0.0
A13501007,1168010800,111,19960724.0,개별난방,아파트,,,,
A13501008,1168010800,113,,,아파트,,,,
A13583301,1168010800,160,20031224.0,개별난방,아파트,단일계약,5.0,13.0,226.0
A13501006,1168010800,368,20141208.0,지역난방,아파트,종합계약,10.0,0.0,645.0
A13501005,1168010800,130,20040630.0,개별난방,아파트,종합계약,0.0,,
A10024501,1168010800,249,20201030.0,개별난방,아파트,종합계약,5.0,0.0,176.0
A13590204,1168011000,825,19781130.0,지역난방,아파트,단일계약,23.0,850.0,0.0
A13589802,1168011000,3130,19760607.0,지역난방,아파트,단일계약,88.0,2350.0,0.0
A13511201,1168011000,515,19800915.0,지역난방,아파트,단일계약,10.0,465.0,0.0
A13551103,1168011000,1232,19771226.0,지역난방,아파트,단일계약,24.0,941.0,0.0
A13590602,1168011000,582,19791113.0,지역난방,아파트,단일계약,14.0,596.0,0.0
A13511001,1168011000,322,19821118.0,지역난방,아파트,종합계약,9.0,410.0,0.0
A13511004,1168011000,1924,19820525.0,지역난방,아파트,종합계약,53.0,2800.0,0.0
A13511101,1168011000,766,19820614.0,지역난방,아파트,단일계약,21.0,344.0,0.0
