code,date,elect,gas,heat,watercool,waterhot
A14001303,202302,166554,0,43226,6674,2641
A10024691,202302,333203,5974,812,14969,5562
A14072701,202302,493373,0,1690890,30514,12623
A14003006,202302,127673,0,497,10256,2784
A14003004,202302,79824,0,288378,5565,2407
A14085501,202302,124769,0,338764,4289,2897
A14003101,202302,68807,0,0,3633,1163
A14003106,202302,251843,0,1014908,9805,6555
A14072901,202302,74121,0,208317,1578,1578
A14086001,202302,250832,0,50396,6783,3234
A14077902,202302,609110,0,0,11147,0
A10027071,202302,54494,0,0,1953,0
A14082601,202302,85197,0,0,4192,0
A14019001,202303,37084,0,0,0,0
A14070901,202303,112739,0,141,3689,1521
A14070302,202303,192391,0,0,7647,0
A10023798,202303,108189,0,0,5163,0
A14005001,202303,72959,0,0,3366,0
A14085101,202303,67371,0,0,3629,0
A14074101,202303,90772,0,0,4856,0
A10025533,202303,120073,0,0,7518,0
A14007001,202303,92609,0,0,4605,0
A14010003,202303,145581,0,0,9220,0
A14010002,202303,81661,0,0,3163,0
A10027901,202303,77475,0,0,3592,0
A14075201,202303,181015,0,373246,5703,0
A14001101,202303,58618,0,0,2824,0
A14001201,202303,81411,0,0,4283,0
A14001303,202303,145709,0,18624,6984,2691
A14003003,202303,90397,0,0,4234,1656
A14085501,202303,108841,0,193495,4881,2940
A14003105,202303,194360,0,42905,15180,5349
A14003106,202303,227047,0,571629,11086,6731
A14072901,202303,64204,0,107398,1734,1734
A10027908,202303,309592,0,40408,8181,2955
A10027071,202303,59103,0,0,2194,0
A14024001,202303,47575,0,0,6294,0
A14070302,202304,206403,0,0,8587,0
A10023798,202304,116726,0,0,5788,0
A14005001,202304,79666,0,0,3217,0
A14075201,202304,184615,0,176607,5410,0
A10027071,202304,59751,0,0,2130,0
A14019001,202101,50439,0,0,0,0
A14070901,202101,139726,0,522,4187,1934
A14070302,202101,245162,0,0,8883,0
A14006001,202101,58165,0,0,4388,0
A14004002,202101,350474,0,0,0,0
A14076401,202101,72977,0,0,4099,0
A14005001,202101,99357,0,0,3779,0
A14085002,202101,163113,0,0,9030,2413
A14085101,202101,84750,0,0,8964,0
A10025533,202101,146644,0,0,7679,0
A10025898,202101,71188,0,0,3211,0
A14007002,202101,453895,0,0,26858,0
A14007001,202101,105965,0,0,6228,0
A14083101,202101,68520,0,0,3625,0
A14010003,202101,371902,0,0,9773,0
A14010002,202101,87343,0,0,3581,0
