code,date,elect,gas,heat,watercool,waterhot
A13824005,202203,1303312,0,205863,0,21092
A13872504,202203,96550,2710,0,515,0
A13804206,202203,252931,0,0,0,0
A13887302,202203,212561,0,0,12811,0
A13887301,202203,57684,0,10069,2373,1410
A13887405,202203,171074,0,311234,5937,3078
A13804002,202203,122012,0,0,7188,0
A13887403,202203,91413,0,187765,3748,2553
A10025185,202203,205670,0,278,11005,0
A13885306,202203,269525,0,24135,12780,6388
A13877501,202203,271271,0,580979,11539,6714
A13885304,202203,204527,9242,22143,0,4998
A13885301,202203,59898,0,0,0,0
A13885102,202203,160553,0,21788,0,3434
A10027881,202203,67888,0,0,2003,0
A13880806,202203,544549,0,1135274,26926,13557
A13880407,202203,217180,0,547,17427,6284
A13880701,202203,98192,0,8448,0,2360
A13816101,202203,80550,2559,0,4032,0
A13895503,202203,20500,0,0,0,0
A13816202,202203,149165,7769,0,0,3333
A13880406,202203,168729,0,15116,11310,3307
A13881005,202203,271491,0,534,18263,7138
A13895501,202203,111692,0,0,5361,0
A13816002,202203,87313,0,233,5630,1875
A13880603,202203,68494,2986,0,4473,1166
A13880602,202203,41545,0,0,0,0
A13895502,202203,81349,0,0,7343,0
A10025850,202203,2579692,49851,3595,141454,62102
A13820001,202203,49291,0,0,3424,0
A13820004,202203,138978,0,20145,0,3723
A13820201,202203,1229955,15872,3482221,64153,25217
A13820007,202203,189190,0,56702,0,4459
A13882401,202203,41157,0,0,3021,0
A13820005,202203,155081,0,13616,6897,4632
A10027346,202203,325329,0,401,11577,6714
A13821001,202203,51220,0,0,3401,0
A13821004,202203,150423,0,0,10476,0
A13821002,202203,129131,0,0,6752,0
A13876112,202203,62583,0,0,3627,0
A13876110,202203,230440,0,8883,12138,0
A13821007,202203,209248,0,0,10438,0
A13876113,202203,293256,0,193261,18258,6720
A13876109,202203,97181,0,0,6551,0
A13821003,202203,150767,0,0,9244,0
A13876111,202203,85134,0,0,4982,0
A13876114,202203,515235,0,590,32487,12723
A13876108,202203,169174,0,0,10846,0
A13821006,202203,205670,0,0,12178,0
A13821005,202203,135344,0,0,9295,0
A10028086,202203,214892,0,259,10557,4698
A10026682,202203,413940,0,398,30934,12159
A10027632,202203,127395,0,180,6706,2897
A10027744,202203,143489,4949,213,7512,3096
A10027553,202203,188095,0,265,9647,4173
A10027461,202203,247057,0,237,10782,4084
A10023897,202203,104273,0,129,5881,2331
A13805001,202203,175706,0,16501,0,2986
A13883601,202203,68542,0,0,0,1631
A13805002,202203,1629755,0,3903,102328,49279
A13883602,202203,221080,0,24423,17074,5887
A13813008,202203,187867,9934,23675,13726,4058
A13813003,202203,55845,0,0,0,0
A13813002,202203,54388,0,0,7761,2549
A13813010,202203,477301,0,54887,15287,8199
A13813005,202203,78780,0,10114,4795,1631
A13813006,202203,57938,0,0,3330,1190
A13886009,202203,146901,0,23508,5967,3626
A13813004,202203,59249,0,8103,2514,1128
A10026734,202203,140087,34894,0,8581,0
A10026249,202203,205210,0,0,13053,0
A10026362,202203,70190,0,0,3214,0
A13881601,202203,73010,0,0,10074,0
A13881302,202203,82224,0,0,0,0
A13811204,202203,91233,0,28118,3903,2010
A13811202,202203,148392,0,370309,5687,3964
A13811206,202203,172382,0,45839,5821,5486
A13881603,202203,134795,0,24733,5605,3347
A10023887,202203,438661,0,777,21884,9542
A10024085,202203,32251550,0,43650000,9849480,3244
A10024492,202203,115135,0,120,9736,3749
A10023922,202203,224337,6208,161,10626,4606
A10023927,202203,143165,4263,431,6855,3567
A10024152,202203,339770,0,391,21185,8547
A10024787,202203,297303,6241,391,19201,7255
A10024197,202203,106160,0,124,6329,2805
A10024577,202203,192019,0,195,12560,4808
A13812004,202203,67717,0,0,4750,0
A13881701,202203,221171,0,0,13221,0
A13812001,202203,48165,2380,0,3205,0
A13812002,202203,53872,0,2410,3627,0
A13812005,202203,240212,0,0,14732,0
A13822002,202204,1114447,23194,61722,72727,25549
A13822004,202204,1644252,0,102344,120090,38577
A13886701,202204,91698,0,5300,4674,2057
A13822902,202204,185763,0,9499,2951,2951
A13822702,202204,482874,0,0,33536,11174
A13822003,202204,1529280,0,161571,106473,37894
A13822301,202204,502502,0,203,11296,3642
A13822701,202204,433244,0,42984,24722,7314
A13822001,202204,814086,0,597,54679,18913
A13872503,202204,114290,0,4,5404,1758
A13824002,202204,108019,0,0,4472,0
A13872502,202204,212166,0,39320,7580,2597
A13824005,202204,1281076,0,71408,0,19929
A13824006,202204,2187410,0,118822,145757,47740
A13824001,202204,109535,0,0,4886,0
A13872504,202204,46303,467,0,0,0
A13804206,202204,228931,0,0,0,0
A13887302,202204,223268,0,0,13512,0
A13887301,202204,59544,0,2865,2449,1239
A13887405,202204,180643,0,153297,7154,3150
A13804002,202204,109615,0,0,8247,0
A13804003,202204,115818,0,0,0,0
A13887702,202204,75161,3294,859,0,1560
