code,date,elect,gas,heat,watercool,waterhot
A10027136,202202,,,,,
A10026714,202202,,,,,
A13203302,202203,112666,0,0,6572,0
A13203303,202203,177713,0,0,12362,0
A13295201,202203,59964,0,0,5295,0
A13286107,202203,153442,0,0,13640,0
A13287801,202203,94907,0,0,4900,0
A13286203,202203,54605,2067,0,0,0
A13286109,202203,212593,0,0,0,0
A13203403,202203,98184,5163,0,6358,0
A13286110,202203,,,,,
A13287503,202203,,,,,
A13203202,202203,,,,,
A13286304,202203,,,,,
A13203408,202203,,,,,
A13286904,202203,,,,,
A13203002,202203,89382,0,0,4513,0
A13203102,202203,,,,,
A13286105,202203,,,,,
A13203001,202203,,,,,
A13203401,202203,,,,,
A13286002,202203,,,,,
A10026175,202203,,,,,
A10024827,202203,,,,,
A10023914,202203,,,,,
A13285404,202203,100607,0,0,11953,0
A13202306,202203,,,,,
A13285503,202203,52824,0,0,4756,0
A13282510,202203,151630,0,0,10312,0
A13272101,202203,71514,3223,0,8653,0
A13276416,202203,205265,0,0,13157,0
A13202302,202203,56552,0,0,0,0
A13285406,202203,200590,0,0,12675,0
A13283405,202203,77227,0,0,0,0
A13202308,202203,,,,,
A13202102,202203,76694,0,0,3964,0
A13276415,202203,254499,0,0,23362,0
A13285507,202203,96097,0,0,0,0
A13202103,202203,,,,,
A13202002,202203,382267,0,0,0,0
A13285401,202203,,,,,
A13202304,202203,39140,0,0,0,0
A13272102,202203,,,,,
A13283611,202203,,,,,
A13276417,202203,106620,5388,0,0,0
A13202312,202203,,,,,
A13285305,202203,95274,0,0,0,0
A10026856,202203,,,,,
A10026279,202203,,,,,
A10027555,202203,,,,,
A10024822,202203,28171,0,0,0,0
A10024463,202203,43350,0,0,291,0
A13204506,202203,,,,,
A13204502,202203,63565,0,0,4494,0
A13204501,202203,,,,,
A13204505,202203,,,,,
A13290404,202203,125474,0,0,6027,0
A13204503,202203,70400,0,0,70980,0
A13204402,202203,63264,2926,0,4554,0
A13204510,202203,715778,0,0,43547,0
A13292002,202203,,,,,
A13204409,202203,474141,0,982,0,16635
A13204508,202203,,,,,
A13204408,202203,,,,,
A13272201,202203,,,,,
A13204507,202203,,,,,
A13204302,202203,,,,,
A13204001,202203,55467,0,0,7275,0
A13204406,202203,,,,,
A13204105,202203,,,,,
A13290105,202203,154522,0,13720,0,3912
A13290003,202203,,,,,
A13290809,202203,173056,0,0,0,0
A13204204,202203,,,,,
A13204002,202203,,,,,
A13290107,202203,396394,0,33485,0,9787
A13292701,202203,50181,0,0,0,0
A13204201,202203,48675,0,0,0,0
A13204103,202203,,,,,
A13204104,202203,268064,0,0,15227,7533
A13204301,202203,64360,0,0,8532,0
A13204205,202203,,,,,
A13204203,202203,92002,0,0,5166,0
A13204003,202203,,,,,
A13292501,202203,,,,,
A13204404,202203,239202,10489,0,31177,0
A13201207,202203,,,,,
A13201202,202203,,,,,
A13201206,202203,,,,,
A13201201,202203,,,,,
A13201203,202203,53429,318244,0,0,0
A13275302,202203,96576,0,0,0,3160
A13293505,202203,,,,,
A13281802,202203,363961,2502,0,19324,0
A13281201,202203,84400,0,0,5341,0
A13201208,202203,446607,14592,44589,0,7163
A13201209,202203,849117,642,0,44512,0
A13201001,202203,,,,,
A13201002,202203,50404,0,0,3423,0
A13280104,202203,,,,,
A10026714,202203,,,,,
A13203302,202204,,,,,
A13203303,202204,183044,0,0,12861,0
A13295201,202204,,,,,
A13286107,202204,150660,0,0,14683,0
A13287801,202204,97447,0,0,5564,0
A13286203,202204,54763,0,0,0,0
A13286109,202204,,,,,
A13203403,202204,100763,4755,0,7065,0
A13286110,202204,297746,0,0,23099,0
A13287503,202204,129096,5025,0,0,0
A13203202,202204,,,,,
A13286304,202204,323258,0,0,23787,0
A13203408,202204,153278,0,0,0,0
A13286904,202204,,,,,
A13203002,202204,,,,,
A13286105,202204,,,,,
A13203001,202204,,,,,
A13203401,202204,,,,,
A13286002,202204,66315,0,0,3545,0
A10023732,202204,,,,,
A10023827,202204,,,,,
A13285404,202204,,,,,
A13202306,202204,80976,0,0,0,0
A13285503,202204,,,,,
A13282510,202204,155634,0,0,11236,0
A13272101,202204,,,,,
A13276416,202204,,,,,
A13202302,202204,,,,,
A13285406,202204,193291,0,0,11902,0
A13283405,202204,,,,,
A13202308,202204,,,,,
A13276414,202204,,,,,
A13202102,202204,,,,,
A13276415,202204,,,,,
A13285507,202204,86737,0,0,0,0
A13202103,202204,77186,0,0,5356,0
A13202002,202204,,,,,
A13285401,202204,,,,,
A13202304,202204,39747,0,0,0,0
A13272102,202204,82780,0,0,4788,0
A13283611,202204,193518,0,0,14819,0
A13202312,202204,,,,,
A13285305,202204,,,,,
A13285601,202204,40731,0,0,5089,0
A10024822,202204,,,,,
A10024463,202204,,,,,
A13204502,202204,,,,,
A13204501,202204,46073,0,0,3433,0
A13204505,202204,,,,,
A13290404,202204,,,,,
A13204503,202204,,,,,
A13204402,202204,57909,0,0,4389,0
A13204510,202204,642498,0,0,42451,0
A13292002,202204,,,,,
A13204409,202204,,,,,
A13204508,202204,,,,,
A13204408,202204,,,,,
A13272201,202204,145715,0,0,7365,0
A13204507,202204,154533,0,0,9995,6306
