,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13679903,0,0,0,0,0,0,1735280,13806380,0,5393830
1,A13606002,0,0,0,0,0,0,4579880,13466770,0,6527630
2,A13606101,0,0,0,0,0,0,4136550,13726970,0,0
3,A13606003,0,0,0,0,0,0,16237374,29633220,69680,13923160
4,A13606106,0,0,0,0,0,0,1709241,10458920,1838200,6224910
5,A13681303,0,0,0,0,0,0,613172,26140000,0,21200920
6,A13606105,0,0,0,0,0,0,503848,4117010,0,2720460
7,A13606107,0,0,0,0,0,0,11626525,40652430,2100,22736960
8,A13679902,0,0,0,0,0,0,2100010,7294990,0,3775500
9,A13606005,-4647732,10233000,209440,0,-1239000,4816000,1924383,7255410,-1372520,6206720
10,A13606201,0,0,112700,0,0,0,9704631,36560170,88840,21130630
11,A13606102,140220,0,0,0,0,0,3870980,16347770,0,0
12,A13681304,0,0,0,0,0,0,1953300,14791380,381300,9264770
13,A10027350,,,,,,,,,,
14,A10027227,0,0,182380,0,0,0,3556835,27273040,0,11045680
15,A13606004,12716630,58330610,0,0,3577000,70525000,30048538,162543310,16514690,73341400
16,A10028001,0,0,0,0,0,0,1305024,16938310,-258470,8000670
17,A10025140,,,,,,,,,,
18,A13603401,0,0,13920,0,0,0,3012729,10080120,0,6414150
19,A13603701,0,0,0,0,0,0,4121770,12470620,-199300,8297130
20,A13603702,0,0,0,0,0,0,2548220,9905400,0,4068000
21,A13672101,0,0,0,0,0,0,9824010,42043840,0,17135630
22,A13672102,0,0,0,0,0,0,835220,17238240,230,7168450
23,A13604301,0,0,0,0,0,0,1475720,4562160,438700,3601920
24,A13670801,0,0,0,0,0,0,4490110,18464850,908200,8108100
25,A13604401,0,0,0,0,0,0,373770,15495150,-150,7003670
26,A13607101,21480,0,0,0,0,0,5859473,17704150,3580,10058710
27,A13607301,0,0,0,0,0,0,1057148,8397830,0,0
28,A13607302,0,0,0,0,0,0,0,6646150,172160,3785870
29,A13608601,0,0,0,0,0,0,1287830,8170580,207080,4502000
30,A10027189,0,0,0,0,0,0,14023325,36523070,-19939670,19867040
31,A10023669,0,0,0,0,0,0,11443700,0,0,0
32,A13608301,0,0,0,0,0,0,1294710,15617600,0,7227480
33,A13677401,0,0,0,0,0,0,5474900,21349150,341490,8944350
34,A13676501,0,0,0,289810,0,0,1448615,6408270,0,3471520
35,A13610007,0,0,0,0,0,0,15893172,64800960,0,37644770
36,A13685104,0,0,109570,0,0,0,4251617,14318950,0,0
