,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13679903,0,0,0,0,0,0,2117730,12694330,75670,5104500
1,A13606002,0,0,0,0,0,0,4501940,12175070,0,6782480
2,A13606101,0,0,0,0,0,0,4468270,15604500,0,16080410
3,A13606003,0,0,0,0,0,0,16174311,26849150,70580,14347650
4,A13606106,0,0,0,0,0,0,2487282,11437490,1065320,7004610
5,A13681303,0,0,0,0,0,0,2183982,23691470,0,0
6,A13606105,0,0,0,0,0,0,297043,4611750,0,2896490
7,A13606107,0,0,0,0,0,0,13096432,43888150,0,23896140
8,A13679902,0,0,0,0,0,0,2041550,6729970,0,3922500
9,A13606005,-2828728,13060490,405270,0,983500,3832500,-236555,9586940,1642350,4564370
10,A13606201,0,0,201980,0,0,0,8677351,41847570,45600,19918210
11,A13606102,295150,0,0,0,0,0,4025060,14835780,1936120,0
12,A13681304,0,0,0,0,0,0,1807580,13284860,442080,8190700
13,A10027350,,,,,,,,,,
14,A10027227,0,0,355610,0,0,0,6708005,30913050,86740,11576480
15,A13606004,33336010,167408970,0,0,4816000,100611000,50205239,134979490,-2567730,87215930
16,A10028001,0,0,0,0,0,0,1667725,16560830,-213970,8432320
17,A10025140,,,,,,,,,,
18,A13603401,0,0,73030,0,0,0,3271087,9274970,541650,6066110
19,A13603701,0,0,0,0,0,0,5539840,13525090,-245400,7705710
20,A13603702,0,0,0,0,0,0,2699210,9134080,0,3562820
21,A13672101,0,0,0,0,0,0,6293500,38227090,0,17109480
22,A13672102,0,0,332090,0,0,0,1043070,15950630,-180,7606190
23,A13604301,0,0,0,0,0,0,1417180,3953200,404190,3130860
24,A13670801,0,0,0,0,0,0,7101010,20637720,843430,8664890
25,A13604401,0,0,0,0,0,0,96720,17172050,-340,7783490
26,A13607101,74860,0,0,0,0,0,6089993,16230920,133670,9053960
27,A13607301,0,0,0,0,0,0,1575288,7466930,0,0
28,A13607302,0,0,0,0,0,0,0,6708040,451490,3512350
29,A13608601,0,0,0,0,0,0,1138880,7689370,135160,4364500
30,A10027189,0,0,0,0,0,0,14878138,40001660,-20906190,20861500
31,A10023669,,,,,,,,,,
32,A13608301,0,0,218170,0,0,0,954430,17457580,0,7826440
33,A13677401,0,0,0,0,0,0,6363860,19365900,-298960,8164340
34,A13676501,0,0,0,296050,0,0,1017014,7563220,0,3158970
35,A13610007,0,0,0,0,0,0,21446573,68205100,0,37931860
36,A13685104,0,0,232320,0,0,0,4495579,15758040,278260,16159900
37,A13684306,0,0,0,0,0,0,9565695,23482430,0,12138650
38,A13684701,0,0,0,0,0,0,2046720,6997240,0,0
39,A13677101,0,0,0,0,0,0,9461710,22856260,47580,9656900
40,A13677206,0,0,0,0,0,0,6508543,26199490,3747280,29843600
41,A13610003,0,0,0,0,0,0,7568840,8380320,138530,4762550
42,A13610001,0,0,0,0,0,0,2483480,6324910,7009260,0
43,A13684605,0,0,0,0,0,0,5879566,16388930,0,11110340
44,A13676605,0,0,0,0,0,0,4651113,15306300,0,8146460
45,A13610004,0,0,0,0,0,0,5244180,4777020,0,0
46,A13677807,0,0,0,0,0,0,2156920,9281400,172130,8256000
47,A13610107,0,0,0,0,0,0,2979110,31822890,0,0
48,A13610202,0,0,561040,0,0,0,515074,17961950,-11100,8023270
49,A13610301,0,0,0,0,0,0,3322420,8260200,9525870,0
50,A13610103,0,0,0,0,0,0,1077969,15318830,0,8153930
51,A13676504,0,0,0,0,0,0,1612880,15880610,-910,6580310
52,A13676703,0,0,0,0,0,0,7692413,27454620,2057200,13442320
53,A13676702,0,0,0,0,0,0,5392601,20699890,298300,23755200
54,A13610005,0,0,304280,0,0,0,4969550,17293770,815500,8697330
55,A13610201,14200,0,0,0,0,0,419810,7698860,66680,3606520
56,A13676704,0,0,0,0,0,0,1518320,4569870,-217950,2839010
57,A13610102,0,0,0,0,0,0,5247970,9749200,0,4852910
58,A10028000,0,0,0,0,0,0,2319290,15590800,157100,5563630
59,A13611202,0,0,0,0,0,0,11864662,44190610,-3240,27068370
60,A13611011,0,0,0,0,0,0,22412578,52850600,0,18395150
61,A13611201,0,0,0,0,0,0,6244850,25328670,35000,11298040
62,A13611005,0,0,0,0,0,0,2024590,43805360,211330,18136480
63,A13611007,0,0,0,0,0,0,18558620,92637730,1100660,45308100
64,A13611006,0,0,0,0,0,0,3885626,78639750,0,35763260
65,A13680701,0,0,0,0,0,0,1797241,7314270,0,0
66,A13611103,0,0,0,0,0,0,3044820,45594400,0,22567700
67,A13679403,0,0,0,0,0,0,4197897,24747100,0,5860140
68,A13611002,0,0,337840,0,0,0,338605,5016400,-50410,2497030
69,A13611004,0,0,0,0,0,0,2417850,21740600,0,0
70,A13611010,0,0,0,0,0,0,1048240,1710240,0,1339090
71,A13611009,0,0,0,0,0,0,566400,1005020,101000,757800
72,A13611001,0,0,0,0,0,0,448320,3219730,0,2203950
73,A13611102,0,0,0,0,0,0,200915,4009260,0,2857500
74,A13611008,0,0,0,0,0,0,29577753,71522790,0,31032800
75,A13679402,0,0,0,0,0,0,1832440,3713690,0,2480830
76,A13606006,,,,,,,,,,
77,A10025638,0,0,0,0,0,0,14367030,100775470,563122,35842440
78,A13611012,0,0,0,0,0,0,701310,1122660,0,1002620
79,A10023926,0,0,0,0,0,0,165750,64829530,0,16491480
80,A10025753,0,0,0,0,0,0,5327509,18583400,287450,7122100
81,A13671204,0,0,0,0,0,0,4239020,30760730,637720,15967210
82,A13671210,0,0,0,0,0,0,817130,4675170,0,3357300
83,A13671209,0,0,0,0,0,0,9901883,41829780,2370470,16925260
84,A13671212,0,0,289480,0,0,0,1425112,4063270,22940,2538500
85,A13671203,0,0,0,0,0,0,1602510,6600800,223720,3518750
86,A13671207,0,0,0,0,0,0,3179280,9728560,0,4961240
87,A13671208,0,0,0,0,0,0,46912843,0,19772550,0
88,A13671205,0,0,0,0,0,0,10798344,47346750,0,24025680
89,A13671213,0,0,35320,0,0,0,5171825,14896650,107410,5913790
90,A13671206,0,0,0,0,0,0,3337090,19215000,252630,10542180
91,A13686302,0,0,0,0,0,0,2898090,48148620,0,23821530
92,A13671211,0,0,435070,0,0,0,1541670,3230160,0,2019760
93,A10024603,,,,,,,,,,
94,A13613005,0,0,0,0,0,0,2058170,24558410,-189970,12868030
95,A13613001,0,0,0,0,0,0,3087820,5366480,0,0
96,A13613201,0,0,0,0,0,0,3388022,12345050,0,0
