,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13679903,0,0,0,0,0,0,2629010,16120010,18680,4753730
1,A13606002,0,0,0,0,0,0,9919840,15813890,0,6743270
2,A13606101,0,0,0,0,0,0,4908460,17354270,0,15313260
3,A13606003,0,0,0,0,0,0,18710831,32527330,55550,15157500
4,A13606106,0,0,0,0,0,0,4275128,12021570,268920,9058390
5,A13681303,0,0,0,0,0,0,8612030,28138710,0,0
6,A13606105,0,0,0,0,0,0,1183833,5195770,0,2558050
7,A13606107,0,0,0,0,0,0,14626359,49037920,0,23762030
8,A13679902,0,0,0,0,0,0,5962480,7542510,633800,3399360
9,A13606005,3773483,15430090,291020,0,224000,4210500,2633077,8841620,115120,5313460
10,A13606201,0,0,272580,0,0,0,9037404,46114640,12040,21282810
11,A13606102,382140,0,0,0,0,0,4297560,17520160,0,0
12,A13681304,0,0,0,0,0,0,3309960,16582130,448220,8855970
13,A10027350,,,,,,,,,,
14,A10027227,0,0,167620,0,0,0,9834586,32524480,0,11575090
15,A13606004,68926410,408714440,0,0,4434500,84605500,70124367,161321020,16875740,77714800
16,A10028001,0,0,0,0,0,0,2304956,22229760,-177310,8436560
17,A10025140,,,,,,,,,,
18,A13603401,0,0,60280,0,0,0,3508612,10975520,296700,5659940
19,A13603701,0,0,0,0,0,0,6205150,14739480,-151120,8271600
20,A13603702,0,0,0,0,0,0,3281430,11031190,0,3474240
21,A13672101,0,0,0,0,0,0,12235070,45952070,0,17756320
22,A13672102,0,0,0,0,0,0,3374290,20426390,-60,7487440
23,A13604301,0,0,0,0,0,0,2261230,5133460,389750,3439590
24,A13670801,0,0,0,0,0,0,8176540,21686590,0,9401990
25,A13604401,0,0,0,0,0,0,97640,19139800,-450,7081830
26,A13607101,437540,0,0,0,0,0,6678142,19889100,455600,9659200
27,A13607301,0,0,0,0,0,0,3722278,9443030,0,0
28,A13607302,0,0,0,0,0,0,0,8170170,0,3317090
29,A13608601,0,0,0,0,0,0,1133160,9919520,490090,3549660
30,A10027189,0,0,0,0,0,0,16838552,41814690,-20446900,20400620
31,A10023669,,,,,,,,,,
32,A13608301,0,0,0,0,0,0,1351270,19356610,0,7903820
33,A13677401,0,0,0,0,0,0,12095260,24756330,563640,8359010
34,A13676501,0,0,0,304900,0,0,2002208,7309230,0,3230290
35,A13610007,0,0,0,0,0,0,32915965,73292380,0,37555300
