,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A13679903,0,0,0,0,0,0,2070320,14807770,103540,4116810
1,A13606002,0,0,0,0,0,0,4613830,13516390,0,6501860
2,A13606101,0,0,0,0,0,0,3482920,15497790,-312360,17878360
3,A13606003,0,0,0,0,0,0,10239371,33189390,64120,13401870
4,A13606106,0,0,0,0,0,0,1170094,11832060,1800690,7095280
5,A13681303,0,0,0,0,0,0,725564,28320850,0,0
6,A13606105,0,0,0,0,0,0,802545,4451110,0,2909100
7,A13606107,0,0,0,0,0,0,12357725,45244900,1050,24182090
8,A13679902,0,0,0,0,0,0,1638210,8484450,0,3691500
9,A13606005,3195650,-495000,20830,0,224000,2534000,-1368230,11130620,-1108270,6820010
10,A13606201,0,0,18910,0,0,0,4316343,44762020,188580,21331080
11,A13606102,6180,0,0,0,0,0,2894300,19873770,418340,0
12,A13681304,0,0,0,0,0,0,1506345,17207660,320320,9381790
13,A10027350,,,,,,,,,,
14,A10027227,0,0,1550,0,0,0,3090817,31134740,0,10941670
15,A13606004,17031290,39205260,0,0,2758000,57424500,18365084,206806900,-1982770,85684080
16,A10028001,0,0,0,0,0,0,1522968,19785200,-233630,8080770
17,A10025140,,,,,,,,,,
18,A13603401,0,0,1890,0,0,0,1845375,13873860,0,6574380
19,A13603701,0,0,0,0,0,0,4029510,13329000,154660,8307300
20,A13603702,0,0,0,0,0,0,2914470,11772740,-170950,4116000
21,A13672101,0,0,0,0,0,0,5839110,51925170,0,17025760
22,A13672102,0,0,1360,0,0,0,1034470,18297480,-300,7524810
23,A13604301,0,0,0,0,0,0,1638090,905250,284270,3603580
24,A13670801,0,0,0,0,0,0,4403950,20392770,0,8678630
25,A13604401,0,0,0,0,0,0,97980,16625500,-500,8073210
26,A13607101,1360,0,0,0,0,0,4573239,20963270,233260,9626220
27,A13607301,0,0,0,0,0,0,1020767,8446640,0,0
28,A13607302,0,0,0,0,0,0,0,9137740,0,3913500
