,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15106001,0,0,0,0,0,0,1530160,5367910,331690,3242400
1,A15192201,0,0,0,0,0,0,5837102,16599610,17720,9815790
2,A15181602,0,0,11480,0,0,0,9212888,0,4962440,0
3,A15178203,0,0,0,0,0,0,1566492,6700400,-371720,5023520
4,A15105302,0,0,0,0,0,0,6802244,74763190,1225730,37231470
5,A15106103,0,0,0,0,0,0,1467120,9664070,382960,5772400
6,A15178201,0,0,0,0,0,0,3500387,70514720,0,47184690
7,A15178202,0,0,0,0,0,0,2008018,11546310,0,6069360
8,A15180705,42130,0,0,0,0,0,32794525,117944420,-893270,68150100
9,A15176202,0,0,0,0,0,0,9144475,41947340,471680,26658730
10,A15106101,0,0,4810,0,0,0,946870,7739330,0,3722740
11,A15105301,0,0,1060,0,0,0,1420810,3567200,512240,2937390
12,A15184101,0,0,15960,0,0,0,1587035,14987370,475770,13592640
13,A15180701,0,0,6360,0,0,0,2351850,7798580,360,3983120
14,A15105303,0,0,0,0,0,0,17459013,59617840,1861890,42630670
15,A15105002,,,,,,,,,,
16,A15105005,0,0,0,0,0,0,3445136,9032860,323420,9387220
17,A15105602,0,0,0,0,0,0,620770,8305140,-811650,6141450
18,A15105004,0,0,0,0,0,0,3402600,23847650,389520,14433760
19,A15192202,0,0,0,0,0,0,1248200,11913960,-851800,8582700
20,A15106901,0,0,0,0,0,0,22731785,66495290,0,42352420
21,A15105503,0,0,188880,0,0,0,3601460,23179570,0,16069430
22,A15105006,0,0,0,0,0,0,3779756,14848130,77980,6452890
23,A15176602,0,0,0,0,0,0,6674700,0,0,0
24,A15105008,0,0,0,0,0,0,2056280,15205430,0,7204260
25,A15105603,0,0,0,0,32714000,32714000,4580940,58815360,1919760,24941700
26,A15178204,0,0,129430,0,0,0,1546270,9930920,903330,6259570
27,A10025423,,,,,,,,,,
28,A10026710,0,0,0,0,0,0,3771950,3771950,0,0
29,A10025428,0,0,0,0,0,0,1258900,4935680,42,2066480
30,A10025092,0,0,0,0,0,0,16918660,50375350,0,20705190
31,A10025422,,,,,,,,,,
32,A10024638,,,,,,,,,,
33,A10024894,0,0,0,0,0,0,12365500,28964290,818600,9072270
34,A15177101,0,0,0,0,0,0,515750,6439390,0,0
35,A15101503,0,0,0,0,0,0,1103860,15541300,24760,7871030
36,A15176701,0,0,0,0,0,0,2325753,21371310,1181475,0
37,A15186002,0,0,40570,0,0,0,3072709,9815860,34790,5797650
38,A15101501,0,0,0,0,0,0,1632320,5609260,0,0
39,A15188801,,,,,,,,,,
40,A15101101,0,0,0,0,0,0,2811430,15507030,150340,8664330
41,A15185201,0,0,0,0,0,0,2471017,5247730,250950,4802050
42,A15179403,0,0,0,0,0,0,948240,20423890,0,9921640
43,A15187101,0,0,5830,0,0,0,2442720,5925660,0,3929730
44,A15101506,0,0,88110,0,0,0,8460229,54813270,2659120,27850900
45,A15101505,0,0,0,0,0,0,832640,7094620,0,3438170
46,A15190301,0,0,0,0,0,0,8756560,0,0,0
47,A15179701,0,0,0,0,0,0,3538810,14758840,0,9478030
48,A15101802,0,0,133350,0,0,0,14396006,10724510,12866510,12866510
49,A15101508,-1873,3350030,0,0,0,30516000,15632714,48806840,6095780,24790310
50,A15188101,0,0,0,0,0,0,1382210,8513020,137350,6110030
51,A15185704,0,0,0,0,0,0,14149856,0,236160,0
52,A15101504,0,0,0,0,0,0,30287740,98217510,4704840,58470890
53,A15102203,0,0,0,0,0,0,2890360,11355640,46800,7235270
54,A15101507,5896880,0,0,0,0,7380000,4371980,0,0,0
55,A15101702,0,0,0,0,0,0,1249160,9462840,306970,6064540
56,A15102202,0,0,0,0,0,0,1410190,9151790,43840,4677550
57,A15190705,0,0,4240,0,0,0,10792870,61158090,2287240,30718240
58,A15101901,0,0,0,0,0,0,7629250,0,37920,0
59,A15102902,0,0,0,0,0,0,1786850,7908200,219960,0
60,A15101509,0,0,0,0,0,0,3331392,0,1517000,0
61,A15101903,54410,0,0,0,0,0,4549940,21419540,218300,14109200
62,A15178401,,,,,,,,,,
63,A10026910,,,,,,,,,,
64,A10024621,,,,,,,,,,
65,A10023661,,,,,,,,,,
66,A10024749,,,,,,,,,,
67,A10024634,,,,,,,,,,
68,A15108003,39080,0,0,0,0,0,1193870,6511930,233780,6834830
69,A15108001,0,0,0,0,0,0,-589610,10080620,6963750,0
70,A10025511,,,,,,,,,,
