,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15106001,0,0,0,0,0,0,1454590,6096630,309750,3621450
1,A15192201,0,0,0,0,0,0,5577316,17923180,352150,9705490
2,A15181602,0,0,0,0,0,0,10861238,0,5112730,0
3,A15178203,0,0,0,0,0,0,-983300,9961360,-613850,5166950
4,A15105302,0,0,0,0,0,0,288111,80991160,455570,35802750
5,A15106103,0,0,0,0,0,0,855100,10744980,483150,5505780
6,A15178201,0,0,0,0,0,0,3615984,77174190,0,48961380
7,A15178202,0,0,0,0,0,0,1550314,12507070,0,5961010
8,A15180705,5550,0,0,0,0,0,163775996,0,74454407,0
9,A15176202,0,0,0,0,0,0,8831284,47142360,121000,25827060
10,A15106101,0,0,2690,0,0,0,1264260,7720670,0,3703050
11,A15105301,0,0,0,0,0,0,-277450,6007820,-499670,3821980
12,A15184101,0,0,22010,0,0,0,1244386,16147210,0,0
13,A15180701,0,0,0,0,0,0,2262540,8587570,-13550,3901750
14,A15105303,0,0,0,0,0,0,15191172,76931310,940710,39917670
15,A15105002,,,,,,,,,,
16,A15105005,0,0,0,0,0,0,2882884,8209100,0,0
17,A15105602,0,0,0,0,0,0,1057410,8928850,-1178940,6084750
18,A15105004,0,0,0,0,0,0,2057330,26945930,318250,14832500
19,A15192202,0,0,0,0,0,0,2142060,13372700,-581860,8131200
20,A15106901,0,0,0,0,0,0,18328511,74230290,0,43944770
21,A15105503,0,0,26080,0,0,0,4130390,26728570,0,16622270
22,A15105006,0,0,0,0,0,0,3186238,15656930,100370,6274700
23,A15176602,0,0,0,0,0,0,6940160,0,7177590,0
24,A15105008,0,0,0,0,0,0,2397500,19120780,0,7193650
25,A15105603,0,0,0,0,28242500,28242500,0,64724550,1919760,24874720
26,A15178204,0,0,26570,0,0,0,500130,11891870,594960,6305530
27,A10025423,,,,,,,,,,
28,A10026710,0,0,0,0,0,0,4399200,4399200,2842560,2842560
29,A10025428,0,0,0,0,0,0,884680,4659600,39990,2004520
30,A10025092,0,0,0,0,0,0,30613763,77279020,327470,21038550
31,A10025422,,,,,,,,,,
32,A10024638,,,,,,,,,,
33,A10024894,0,0,0,0,0,0,4297010,24856790,212610,8785720
34,A15177101,0,0,0,0,0,0,290670,6962720,0,0
35,A15101503,0,0,0,0,0,0,-265730,19346920,24340,7458420
36,A15176701,0,0,0,0,0,0,5354949,19849960,1048125,0
37,A15186002,0,0,17270,0,0,0,2541822,11817100,1060,5891590
38,A15101501,0,0,0,0,0,0,1943690,6093090,0,5741400
39,A15188801,,,,,,,,,,
40,A15101101,0,0,0,0,0,0,3756590,15331970,173590,8371500
41,A15185201,0,0,0,0,0,0,2783026,5823390,0,0
42,A15179403,0,0,0,0,0,0,4015726,19061740,0,9319070
43,A15187101,0,0,1160,0,0,0,2275360,6622860,0,4029720
44,A15101506,0,0,29410,0,0,0,2571387,62688630,-2566350,27303630
45,A15101505,0,0,0,0,0,0,93620,9040810,0,3541930
46,A15190301,0,0,0,0,0,0,9602720,7919980,0,0
47,A15179701,0,0,0,0,0,0,3129990,17640400,0,9397790
48,A15101802,0,0,22660,0,0,0,14669137,11725870,0,0
49,A15101508,-842,2571930,0,0,0,29172000,6043497,49506660,4712220,25139240
50,A15188101,0,0,0,0,0,0,1110690,9500480,66810,5988720
51,A15185704,0,0,0,0,0,0,3007128,12209160,0,0
52,A15101504,0,0,0,0,0,0,30329470,104251490,3404210,57673500
53,A15102203,0,0,0,0,0,0,2929616,12262790,134870,7627890
54,A15101507,5920300,0,0,0,0,6825000,4837220,0,0,0
55,A15101702,0,0,0,0,0,0,1511840,10362050,152030,5822170
56,A15102202,0,0,0,0,0,0,1937330,10549750,9210,4779180
57,A15190705,0,0,0,0,0,0,15149448,73009120,1477520,32719710
58,A15101901,0,0,0,0,0,0,9040720,0,0,0
59,A15102902,0,0,0,0,0,0,2086900,7907190,219020,0
60,A15101509,0,0,0,0,0,0,2581620,0,1280750,0
61,A15101903,28300,0,0,0,0,0,3665190,25672870,182660,13808000
62,A15178401,,,,,,,,,,
63,A10026910,,,,,,,,,,
64,A10024621,,,,,,,,,,
65,A10023661,0,0,0,0,0,0,14267710,0,138600,0
66,A10024749,,,,,,,,,,
67,A10024634,,,,,,,,,,
68,A15108003,6960,0,0,0,0,0,9840640,0,0,0
69,A15108001,0,0,0,0,0,0,3032656,7590580,-7039560,7039560
70,A10025511,,,,,,,,,,
