,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15106001,0,0,,,0,0,2897570,6100630,391140,3371360
1,A15192201,0,0,,,0,0,6068893,17929240,147360,9279900
2,A15181602,0,0,183180,0,0,0,11589456,0,5192230,0
3,A15178203,0,0,0,0,0,0,2739464,8504870,-816860,4468960
4,A15105302,0,0,,,0,0,6185474,87929650,2456720,33982260
5,A15106103,0,0,0,0,0,0,1652540,10973110,470840,5251890
6,A15178201,0,0,,,0,0,3573712,80820850,0,46199390
7,A15178202,0,0,,,0,0,4744638,13784320,97570,6088860
8,A15180705,2477670,0,0,0,0,0,32470144,132096270,-349860,52900840
9,A15176202,0,0,,,0,0,14729363,49669330,69310,23359070
10,A15106101,0,0,455440,0,0,0,2436860,8921450,0,3570950
11,A15105301,0,0,362490,0,0,0,1984090,4633970,73300,2917130
12,A15184101,0,0,307710,0,0,0,1662184,17933520,710800,12669470
13,A15180701,0,0,,,0,0,2944040,9552750,24050,3663790
14,A15105303,0,0,,,0,0,22164142,71079330,1408080,39896130
15,A15105002,,,,,,,,,,
16,A15105005,0,0,,,0,0,4398894,7558000,220530,8769300
17,A15105602,0,0,0,0,0,0,3388490,10851290,-787840,5206950
18,A15105004,0,0,0,0,0,0,4548930,27170130,236010,13422450
19,A15192202,0,0,,,0,0,4587360,13944820,0,7362600
20,A15106901,0,0,0,0,0,0,35265253,78794230,12203570,36554490
21,A15105503,0,0,,,0,0,8224051,27515680,0,15505900
22,A15105006,0,0,0,0,0,0,4069194,17557850,85600,5624660
23,A15176602,0,0,,,0,0,8544980,0,0,0
24,A15105008,0,0,,,0,0,5991930,18640320,0,6916440
25,A15105603,0,103261300,,,53130000,53130000,8337200,69302000,1919760,19790200
26,A15178204,0,0,,,0,0,2679980,12201530,582040,6244450
27,A10025423,,,,,,,,,,
28,A10026710,0,0,,,0,0,2807090,2807090,0,0
29,A10025428,0,0,0,0,0,0,1170580,3942050,0,1954600
30,A10025092,0,0,0,0,0,0,36545240,58911450,457780,18731740
31,A10025422,,,,,,,,,,
32,A10024638,,,,,,,,,,
33,A10024894,0,0,0,0,0,0,12992770,21947240,1411170,6878810
34,A15177101,0,0,0,0,0,0,541440,7603160,0,0
35,A15101503,0,0,0,0,0,0,3931320,19052730,25170,7029120
36,A15176701,0,0,,,0,0,3696761,25012070,602880,0
37,A15186002,0,0,224350,0,0,0,4321059,12493120,59820,5784330
38,A15101501,0,0,0,0,0,0,2242870,6984840,0,0
39,A15188801,,,,,,,,,,
40,A15101101,0,0,,,0,0,3934740,0,-7120,0
41,A15185201,0,0,,,0,0,3051137,5839160,283780,4969750
42,A15179403,0,0,0,0,0,0,5911710,22215870,0,9356620
43,A15187101,0,0,15000,0,0,0,3174020,6569420,0,3939240
44,A15101506,0,0,,,0,0,15186553,77183640,888500,28125460
45,A15101505,0,0,,,0,0,92260,9090280,0,3068460
46,A15190301,0,0,0,0,0,0,10186310,0,0,0
47,A15179701,0,0,,,0,0,5490420,18288800,0,9267070
48,A15101802,0,0,,,0,0,13920891,12080560,12370910,12370910
49,A15101508,-2140,172921560,0,0,0,49056000,11053397,44972230,5297030,24111770
50,A15188101,0,0,0,0,0,0,2611160,9465520,67400,5848410
51,A15185704,0,0,0,0,0,0,16940557,0,236160,0
52,A15101504,0,0,,,0,0,39126400,109545270,2354330,53400460
53,A15102203,0,0,0,0,0,0,4089497,12993760,548620,6334830
54,A15101507,51727340,0,0,0,0,8721000,8110480,0,0,0
55,A15101702,0,0,0,0,0,0,4451240,10648080,461750,5102100
56,A15102202,0,0,0,0,0,0,2982210,10204050,0,4751160
57,A15190705,0,0,,,0,0,21385909,75665260,5711760,27102800
58,A15101901,0,0,,,0,0,9177700,0,32990,0
59,A15102902,0,0,,,0,0,2274590,7918780,115830,0
60,A15101509,0,0,0,0,0,0,2820250,0,1249250,0
61,A15101903,722010,0,,,0,0,9323610,23748160,578010,13640870
62,A15178401,,,,,,,,,,
63,A10026910,,,,,,,,,,
64,A10024621,,,,,,,,,,
65,A10023661,,,,,,,,,,
66,A10024749,,,,,,,,,,
67,A10024634,,,,,,,,,,
68,A15108003,459170,0,0,0,0,0,4074400,7307040,6876710,0
69,A15108001,0,0,,,0,0,4283480,7257750,6477360,0
70,A10025511,,,,,,,,,,
