,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15106001,0,0,,,0,0,1888720,5599440,139860,3114300
1,A15192201,0,0,0,0,0,0,5972427,16476790,270110,9563400
2,A15181602,0,0,182330,0,0,0,9959704,0,4889120,0
3,A15178203,0,0,,,0,0,1698890,6766110,-580370,4938170
4,A15105302,0,0,0,0,0,0,9625076,74056190,478430,36897210
5,A15106103,0,0,,,0,0,1965570,9423840,277030,5596330
6,A15178201,0,0,0,0,0,0,3381222,73495610,0,46382340
7,A15178202,0,0,,,0,0,1675670,12115430,20940,6077250
8,A15180705,428840,0,0,0,0,0,31416100,120102300,-834310,65545600
9,A15176202,0,0,0,0,0,0,12455384,43846460,101330,25584430
10,A15106101,0,0,,,0,0,1109530,7673850,0,3683700
11,A15105301,0,0,19960,0,0,0,1784370,3432910,699710,2589960
12,A15184101,0,0,27080,0,0,0,1566753,15496020,418500,13577960
13,A15180701,0,0,142090,0,0,0,1923220,8315630,18460,3945980
14,A15105303,0,0,0,0,0,0,18360809,65570420,384010,39954610
15,A15105002,,,,,,,,,,
16,A15105005,0,0,0,0,0,0,2851817,7292210,128170,8377190
17,A15105602,0,0,,,0,0,279800,8883210,-841250,5811750
18,A15105004,0,0,0,0,0,0,3815460,24617980,241260,14169880
19,A15192202,0,0,,,0,0,1871390,12299220,-602330,7863450
20,A15106901,0,0,0,0,0,0,21267324,72095250,0,41756920
21,A15105503,0,0,,,0,0,3111468,24358350,0,15989860
22,A15105006,0,0,0,0,0,0,3368905,14482970,96890,6745590
23,A15176602,0,0,0,0,0,0,6797880,0,0,0
24,A15105008,0,0,0,0,0,0,2094788,16946940,0,7083740
25,A15105603,0,332198,0,0,43653500,7937,6173260,406002,1919760,19990
26,A15178204,0,0,578060,0,0,0,396950,11108630,240970,6470950
27,A10025423,,,,,,,,,,
28,A10026710,0,0,,,0,0,2452980,2452980,0,0
29,A10025428,0,0,0,0,0,0,720120,3865930,0,1984500
30,A10025092,0,0,0,0,0,0,27256869,55911490,1343410,21198850
31,A10025422,,,,,,,,,,
32,A10024638,,,,,,,,,,
33,A10024894,0,0,0,0,0,0,8262800,21747100,-11990,8794310
34,A15177101,0,0,,,0,0,1211680,6177960,0,0
35,A15101503,0,0,0,0,0,0,1400610,16638650,35410,7421210
36,A15176701,0,0,,,0,0,2920394,22240050,1232120,0
37,A15186002,0,0,37490,0,0,0,3722948,11066780,14630,5852040
38,A15101501,0,0,0,0,0,0,1634680,5540740,0,0
39,A15188801,,,,,,,,,,
40,A15101101,0,0,,,0,0,3466540,13828780,168890,8273730
41,A15185201,0,0,0,0,0,0,1825503,5852890,386300,4512170
42,A15179403,0,0,,,0,0,923670,20318820,0,9266360
43,A15187101,0,0,14110,0,0,0,2435310,6289220,0,3825080
44,A15101506,0,0,,,0,0,8712269,58024670,312150,28816740
45,A15101505,0,0,0,0,0,0,662580,7919800,0,3159320
46,A15190301,0,0,0,0,0,0,9189130,0,0,0
47,A15179701,0,0,,,0,0,4122800,16169610,0,9127620
48,A15101802,0,0,216740,0,0,0,13699026,11795370,12754800,12754800
49,A15101508,2599,47559530,0,0,0,41556000,8410440,41225300,4586040,24798320
50,A15188101,0,0,,,0,0,1662150,8765970,29450,4883230
51,A15185704,0,0,0,0,0,0,14455207,0,334160,0
52,A15101504,0,0,0,0,0,0,31133270,98785800,1966680,58151190
53,A15102203,0,0,0,0,0,0,3651120,11377570,558670,6672120
54,A15101507,26776260,0,0,0,0,10107000,5527060,0,0,0
55,A15101702,0,0,,,0,0,1461480,9953630,367040,5917960
56,A15102202,0,0,0,0,0,0,1142620,9948410,0,4349550
57,A15190705,0,0,,,0,0,9966169,68047670,1568580,28330480
58,A15101901,0,0,,,0,0,8407890,0,124490,0
59,A15102902,0,0,0,0,0,0,1949460,7592290,170820,0
60,A15101509,0,0,0,0,0,0,2332330,0,1527500,0
61,A15101903,316530,0,,,0,0,6095170,22890890,110750,13298790
62,A15178401,,,,,,,,,,
63,A10026910,,,,,,,,,,
64,A10024621,,,,,,,,,,
65,A10023661,,,,,,,,,,
66,A10024749,,,,,,,,,,
67,A10024634,,,,,,,,,,
68,A15108003,230430,0,0,0,0,0,1197400,7412230,6703450,0
69,A15108001,0,0,,,0,0,3051710,6766580,7112190,0
70,A10025511,,,,,,,,,,
