,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15106001,0,0,0,0,0,0,793032,8428870,276360,3538500
1,A15192201,0,0,0,0,0,0,7151729,27783840,215400,9852740
2,A15181602,0,0,0,0,0,0,13959944,0,5249180,0
3,A15178203,0,0,0,0,0,0,2463048,9035590,-432780,5321880
4,A15105302,0,0,0,0,0,0,529401,123255630,370680,37320540
5,A15106103,0,0,0,0,0,0,-651260,16183670,91540,6174820
6,A15178201,0,0,0,0,0,0,3566383,117339870,2863710,47893380
7,A15178202,0,0,0,0,0,0,1404550,21171420,67690,6142190
8,A15180705,43220,0,0,6308820,0,0,35910244,198871570,-944463,79811710
9,A15176202,0,0,0,0,0,0,6670105,67406610,116890,27143400
10,A15106101,0,0,3490,0,0,0,1789930,12001870,0,3703040
11,A15105301,0,0,1160,0,0,0,1940495,5092290,188580,3348980
12,A15184101,0,0,6960,0,0,0,1255426,23991340,270300,13741670
13,A15180701,0,0,0,0,0,0,2844760,13075240,-50,4100440
14,A15105303,0,0,0,0,0,0,17078805,97911110,1099300,43221020
15,A15105002,,,,,,,,,,
16,A15105005,0,0,0,0,0,0,2158506,10826360,382600,8954830
17,A15105602,0,0,0,0,0,0,474610,11813510,229110,6217050
18,A15105004,0,0,0,0,0,0,279260,40871970,695600,14741120
19,A15192202,0,0,0,0,0,0,1540330,16850420,-529670,8350650
20,A15106901,0,0,0,0,0,0,26035930,113747660,0,43652270
21,A15105503,0,0,25690,0,0,0,2980545,34191310,0,17445900
22,A15105006,0,0,0,0,0,0,4104319,24429030,104300,6862820
23,A15176602,0,0,0,0,0,0,9851120,0,0,0
24,A15105008,0,0,0,0,0,0,3739550,25830650,0,7390890
25,A15105603,0,0,0,0,22896500,22896500,3359630,96713183,1919760,26879040
26,A15178204,0,0,50550,0,0,0,2249190,13848050,719110,6936550
27,A10025423,,,,,,,,,,
28,A10026710,0,0,0,0,0,0,6333300,6333300,0,0
29,A10025428,0,0,0,0,0,0,1687400,5612950,128010,2191430
30,A10025092,0,0,0,0,0,0,32561228,91491540,0,21332470
31,A10025422,,,,,,,,,,
32,A10024638,,,,,,,,,,
33,A10024894,0,0,0,0,0,0,8457620,34194760,487490,9164510
34,A15177101,0,0,0,0,0,0,539230,10228700,0,0
35,A15101503,0,0,0,0,0,0,973460,26142370,35320,7949290
36,A15176701,0,0,0,0,0,0,4502089,28011070,1246570,0
37,A15186002,0,0,15940,0,0,0,2373098,15299610,49840,6139420
38,A15101501,0,0,0,0,0,0,1753260,9818290,0,0
39,A15188801,,,,,,,,,,
40,A15101101,0,0,0,0,0,0,2045196,20797680,138140,8779830
41,A15185201,0,0,0,0,0,0,1814876,10306540,283640,4986960
42,A15179403,0,0,0,0,0,0,1045570,25982110,0,9762080
43,A15187101,0,0,1060,0,0,0,1934920,10242460,0,4055150
44,A15101506,0,0,29170,0,0,0,6953040,74628640,1318710,27773390
45,A15101505,0,0,0,0,0,0,364830,12581370,0,3600120
46,A15190301,0,0,0,0,0,0,13684090,13172300,0,0
47,A15179701,0,0,0,0,0,0,1993390,23846940,0,9760200
48,A15101802,0,0,22240,0,0,0,654900,19277426,0,13502400
49,A15101508,1270,7905600,0,0,0,13386000,3756526,55107940,5374600,24037640
50,A15188101,0,0,0,0,0,0,854990,13445800,137350,6275490
51,A15185704,0,0,0,0,0,0,1921849,18612510,236160,0
52,A15101504,0,0,0,0,0,0,44565050,154585200,6236380,58691120
53,A15102203,0,0,0,0,0,0,2015382,17912320,354160,7892230
54,A15101507,2338460,0,0,0,0,6621000,5325460,0,0,0
55,A15101702,0,0,0,0,0,0,1276806,13145509,242400,6161870
56,A15102202,0,0,0,0,0,0,2435540,14120260,10680,4733040
57,A15190705,0,0,0,0,0,0,18163598,104336230,1554290,31419130
58,A15101901,0,0,0,0,0,0,10928850,0,50520,0
59,A15102902,0,0,0,0,0,0,1570000,10258820,219020,0
60,A15101509,0,0,0,0,0,0,3020249,0,1422500,0
61,A15101903,17820,0,0,0,0,0,3368760,34714930,263050,14380280
62,A15178401,,,,,,,,,,
63,A10026910,,,,,,,,,,
64,A10024621,,,,,,,,,,
65,A10023661,0,0,0,0,0,0,0,0,0,0
66,A10024749,,,,,,,,,,
67,A10024634,,,,,,,,,,
68,A15108003,4570,0,0,0,0,0,42230,10248470,488550,6580060
69,A15108001,0,0,0,0,0,0,6264174,8248910,7261140,0
70,A10025511,,,,,,,,,,
