,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,13871345,62539210,1700940,19436660
1,A15288806,0,0,0,0,0,0,2889940,16606700,0,0
2,A15288802,0,0,0,0,0,0,2269480,14866730,177460,4702220
3,A15288805,0,0,0,0,0,0,4132090,30126040,0,8269280
4,A15288813,0,0,0,0,0,0,11234180,52365790,20,23572720
5,A15288801,0,0,0,0,0,0,1158970,0,0,0
6,A15288814,0,0,0,0,0,0,37802029,113502430,40000,45997250
7,A15288809,0,0,0,0,0,0,5668590,36181920,315030,12836720
8,A15288803,0,0,0,0,0,0,1673118,9453470,-420,4826050
9,A15288804,0,0,0,0,0,0,2098008,11901730,0,0
10,A15288807,0,0,0,0,0,0,9044450,30485430,0,8618340
11,A15288810,0,0,0,0,0,0,16132682,45629180,532300,18527560
12,A15288611,9437760,0,0,0,-10492000,10492000,2883910,27734910,-171290,14007730
13,A10028063,0,0,0,0,0,0,12600430,0,3171750,0
14,A15288004,0,0,0,0,0,0,5197160,18631160,0,9027410
15,A15286806,81740,1745010,0,0,0,6188000,4371770,25594180,2244540,9829700
16,A15284305,0,0,0,0,0,0,2430630,11931480,136720,5407540
17,A15205305,0,0,0,0,0,0,4457950,18949790,85910,7943630
18,A15288002,0,0,920,0,0,0,4124420,25007660,193810,9670110
19,A15283809,0,0,11710,0,0,0,2784319,12703590,0,0
20,A15205108,0,0,0,0,0,0,18737230,40211330,0,16830430
21,A15286809,-311850,0,0,0,0,30715000,11070465,80177680,0,36236880
22,A15283902,0,0,0,0,0,0,2138020,15287450,436120,6813540
23,A15205103,0,0,0,0,0,0,3458190,13514170,-140,5855680
24,A15284906,0,0,0,0,0,0,16687103,75006180,-2186540,24368320
25,A15205002,0,0,0,0,0,0,1398100,5480730,-297880,3043560
26,A15283806,0,0,0,0,0,0,0,14632140,0,5077410
27,A15205104,0,0,0,0,0,0,9734490,29329390,0,9529620
28,A15286210,0,0,0,0,0,0,6360286,26753340,0,8758970
29,A15283807,0,0,0,0,0,0,1645160,18111530,80,6382770
30,A15205303,0,0,0,0,0,0,3816250,20392120,-369630,9290980
31,A15285503,0,0,0,0,0,0,353230,0,0,0
32,A15286807,0,0,0,0,0,7536810,5995960,42775500,194300,15190520
33,A15286802,0,0,0,0,0,0,3923652,16559258,0,0
34,A15285004,0,0,0,0,0,0,2380370,20992830,877150,8689200
35,A15283801,0,0,0,0,0,0,3886234,12875170,0,2742980
36,A15205301,0,0,0,0,0,0,59346,11654250,602670,4107550
37,A15205001,0,0,0,0,0,0,2681550,13647170,279530,4690440
38,A15286805,0,0,0,0,0,0,0,15515560,299460,6937690
39,A15284603,0,0,0,0,0,0,3682270,15648720,0,6745790
40,A15205513,650270,0,0,0,0,12960590,34988310,74029200,5474250,21540890
41,A15283803,0,0,0,0,0,0,1844700,6483330,0,2064880
42,A15285804,0,0,0,0,0,0,3761337,31614540,106110,13366430
43,A15286602,0,0,1750,0,0,0,8467188,0,0,0
44,A15286801,264440,0,0,0,0,4044000,774560,18081720,0,5474000
45,A15205405,0,0,0,0,0,0,48098412,0,17242820,0
46,A15270501,,,,,,,,,,
47,A10027493,,,,,,,,,,
48,A10026989,,,,,,,,,,
49,A15205511,0,0,0,0,0,0,295846,34389090,360,13619260
50,A10027507,,,,,,,,,,
51,A15208204,0,0,0,0,0,0,756950,21093090,0,7659630
52,A15282403,0,0,0,0,0,0,1994836,0,0,0
53,A15208201,0,0,0,0,0,0,1324280,5615890,49570,3299720
54,A15283707,1410070,0,0,0,0,2817600,3475540,13370350,976150,6414200
55,A15208006,0,0,0,0,0,0,7227190,21627180,366810,7267590
56,A15283603,0,0,0,0,0,0,1201980,11433370,-25,5809175
57,A15283706,0,0,0,0,0,0,2708820,18796650,0,7135810
58,A15279403,0,0,0,0,0,0,15688498,36600380,-358910,14185220
59,A15283702,0,0,0,0,0,0,621850,11024240,0,4379610
60,A15283709,2281250,0,0,0,2069030,2069030,19414000,17907760,9234350,8962900
61,A15283701,0,0,0,0,0,0,1606140,4465290,0,0
62,A15282810,0,0,0,0,0,0,4378620,27109060,812820,13771950
63,A15208005,0,0,0,0,0,0,2243318,8316230,-22610,3596410
64,A15208202,0,0,0,0,0,0,1037290,11777290,240,5026480
65,A15208007,0,0,2230,0,0,0,3286330,13395240,246890,3501010
66,A15282608,2292080,0,0,0,0,4302000,681927,21038220,296140,8656130
67,A15283704,0,0,0,0,0,0,1359700,15750320,12500,5468400
68,A15279402,1521630,0,0,0,70,2968670,9341200,23931060,0,8192000
69,A15208003,0,0,0,0,0,0,0,34272190,0,0
70,A15279404,337143,0,0,42000,0,7647200,12123379,38097220,1759730,18645840
71,A15283711,0,0,0,0,0,0,9165150,40732090,-11180,19831730
72,A15282405,0,0,0,0,0,0,401790,0,0,5833500
73,A15282105,0,0,0,0,0,0,3658625,12761240,-4610,6866560
74,A15280304,0,0,0,0,0,0,2168290,9100440,0,0
75,A15209206,0,0,9680,0,0,0,8967847,48718220,1306750,19409140
76,A15209304,0,0,9910,0,0,0,2927990,12166030,0,4264450
77,A15209207,0,0,0,0,0,0,15916331,130174500,420820,51148110
78,A15209003,0,0,0,0,0,0,725560,5563770,0,0
79,A15209305,0,0,0,0,0,0,3297216,61826210,20,27466550
80,A15209004,0,0,0,0,0,0,1939740,48362120,0,14356770
81,A15209002,0,0,0,0,0,0,24213841,0,1883050,0
82,A15209203,-900,2787450,0,0,0,11382000,1962400,28965200,0,0
83,A15209202,0,0,0,0,0,0,4949686,11782400,0,8223280
84,A15280602,0,0,0,0,0,0,1434055,6517280,0,0
85,A15209205,0,0,0,0,0,0,3647240,34350120,599540,14211330
86,A15209303,0,0,0,0,0,0,2328586,9728820,0,4036660
87,A15209201,0,0,0,0,0,0,539588,7972820,623830,0
88,A15280303,0,0,2760,0,0,0,1016676,8651140,0,0
89,A15209007,0,0,0,0,0,0,14064770,68509820,0,18015730
90,A15209006,,,,,,,,,,
91,A15275101,0,0,0,0,0,0,129260,10461770,0,3484820
92,A10024745,0,0,0,0,0,0,26121260,65867590,0,19106770
93,A15210101,0,0,0,0,0,0,333660,7817180,0,2797070
94,A15210104,0,0,0,0,0,0,1861352,11603650,8010170,0
95,A15210102,0,0,0,0,0,0,1845760,8795590,0,0
96,A15210103,0,0,0,0,0,0,1700190,6430540,7091290,0
97,A15210206,0,0,0,0,0,0,1984280,10820100,0,0
98,A15210105,0,0,0,0,0,0,1975260,11667720,390500,4839630
99,A15210107,0,0,0,0,0,0,14378510,40945940,4385550,0
100,A15210211,0,0,0,0,0,0,8335690,34574360,0,13736180
101,A15210106,0,0,0,0,0,0,0,14968360,-35800,5877490
102,A15210212,0,0,0,0,0,0,8972600,34989280,0,14042200
103,A15278301,0,0,0,0,0,0,-241870,3997930,0,0
104,A15210210,0,0,0,0,0,0,24660090,0,8534850,0
105,A15210209,0,0,0,0,0,0,2298130,15998110,670,8030510
106,A15210207,0,0,0,0,0,0,251690,15417740,0,6214660
107,A10026434,0,0,0,0,0,0,1230190,22919620,1646540,7861010
108,A10027522,,,,,,,,,,
109,A15279101,0,0,0,0,0,0,17550842,56158230,0,18804460
110,A15210001,18620,0,0,0,0,0,2616224,25222000,83910,9213660
111,A15213006,62180,0,0,0,0,0,1586620,12163550,0,5363500
112,A15213004,54340,0,0,0,0,0,717023,19448090,301300,9390670
113,A15213005,0,0,0,0,0,0,3777340,42153610,1939420,19113360
114,A15213002,55830,0,0,0,0,0,2587810,29829230,396980,13960600
115,A15213007,0,0,0,0,0,0,4190215,66001740,325900,20407590
116,A15213001,43570,0,0,0,0,0,1266820,35131490,-106350,12019770
117,A10027764,0,0,24510,0,0,0,6488360,0,2313540,0
118,A10026729,0,0,90000,0,0,0,752540,4021580,2180630,0
119,A10026039,0,0,0,0,0,0,0,6213110,0,2940670
120,A15213003,0,0,0,0,0,0,779380,21251300,0,8615990
121,A15271601,0,0,0,0,0,0,3319605,20001260,439900,5148770
122,A10025614,4141070,8540,0,0,0,11472270,3990300,47442840,0,20404110
123,A10025386,1717340,0,0,0,0,0,1870770,5470670,0,1867950
124,A10025387,2493630,0,1020790,0,0,5336000,10326500,35285910,180,11465500
125,A10025858,3012280,0,0,0,-2879700,2879700,4098960,13065240,568070,4279690
126,A10025564,587100,0,0,0,0,1712880,1178480,5593730,97910,2173520
127,A10024849,1840730,0,0,0,0,4067280,2928182,30935380,26420,6941120
128,A10024927,2146360,0,0,0,0,3078800,4590453,29288217,62500,6460900
129,A10025115,2750670,0,0,0,0,3554900,9698200,42223030,-621740,7795870
130,A10025193,3818760,0,0,0,0,5496330,13965690,42747170,0,13018030
131,A10025302,803798,0,0,0,150392,2614400,3915380,12858230,0,5455570
