,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,10571866,44538140,-949740,21313750
1,A15288806,0,0,0,0,0,0,3859294,13614230,0,0
2,A15288802,0,0,0,0,0,0,2289310,7850850,274870,4229680
3,A15288805,0,0,0,0,0,0,3044840,17113990,0,8838100
4,A15288813,0,0,0,0,0,0,16474910,33502010,945710,24129770
5,A15288801,0,0,0,0,0,0,925430,0,0,0
6,A15288814,0,0,0,0,0,0,26055102,70719570,37690,43988910
7,A15288809,0,0,0,0,0,0,7405890,20513880,234470,12645710
8,A15288803,0,0,0,0,0,0,1781344,6968860,60,4945980
9,A15288804,0,0,0,0,0,0,2404820,8564770,0,0
10,A15288807,0,0,34400,0,0,0,6024460,16421840,0,8100790
11,A15288810,0,0,0,0,0,0,9851920,27076850,790830,17533680
12,A15288611,15635660,0,0,0,-14028000,14028000,3545290,19959370,-127750,12851060
13,A10028063,0,0,0,0,0,0,7404470,0,3310660,0
14,A15288004,0,0,0,0,0,0,3127900,14662670,0,8789820
15,A15286806,80470,4336230,0,0,0,8361500,3595640,15213980,3776980,8514080
16,A15284305,0,0,0,0,0,0,2468510,7967430,389120,5046850
17,A15205305,0,0,0,0,0,0,4059800,13768090,26320,7738770
18,A15288002,0,0,3240,0,0,0,4922560,15903480,404320,9303250
19,A15283809,0,0,151990,0,0,0,2321067,8204770,0,0
20,A15205108,0,0,0,0,0,0,6597230,27433310,0,15725660
21,A15286809,-528570,4198310,0,0,0,45130000,8800569,50326330,5226000,32188770
22,A15283902,0,0,0,0,0,0,2677740,10465820,167920,6623850
23,A15205103,0,0,0,0,0,0,2714560,8714370,-70,5742140
24,A15284906,0,0,0,0,0,0,11367986,40726100,-3161040,23789330
25,A15205002,0,0,0,0,0,0,1306150,3496980,-292760,3225880
26,A15283806,0,0,0,0,0,0,1420450,9500040,0,5065620
27,A15205104,0,0,0,0,0,0,5851920,16448940,0,9529620
28,A15286210,0,0,0,0,0,0,4182188,16104800,372670,8471920
29,A15283807,0,0,0,0,0,0,1154240,13103970,660,5987500
30,A15205303,0,0,0,0,0,0,3106750,14899310,-423400,9177210
31,A15285503,0,0,0,0,0,0,330830,0,18320,0
32,A15286807,3104910,934200,0,0,0,12533400,5565090,25363180,232800,15085350
33,A15286802,0,0,0,0,0,0,-9694670,9560430,0,0
34,A15285004,0,0,0,0,0,0,2850160,12657190,676890,7813130
35,A15283801,0,0,0,0,0,0,2343760,7461260,0,2967670
36,A15205301,0,0,0,0,0,0,212581,9465740,330750,4224630
37,A15205001,0,0,0,0,0,0,2226950,7810470,570700,4329620
38,A15286805,0,0,55490,0,0,0,0,9391400,198030,6225070
39,A15284603,0,0,0,0,0,0,2304250,9767670,0,6428960
40,A15205513,1556450,11400340,0,0,0,19432500,21640810,41599720,6709520,18669650
41,A15283803,0,0,0,0,0,0,1633960,4648400,182310,2397820
42,A15285804,0,0,0,0,0,0,5519164,18805250,135650,13060700
43,A15286602,0,0,29330,0,0,0,6341050,0,0,0
44,A15286801,4144860,0,0,0,0,5004000,725150,9419270,0,5420600
45,A15205405,0,0,0,0,0,0,31913693,27539580,18456490,18096750
46,A15270501,,,,,,,,,,
47,A10027493,,,,,,,,,,
48,A10026989,,,,,,,,,,
49,A15205511,0,0,0,0,0,0,1308200,26387790,680,13698020
50,A10027507,,,,,,,,,,
51,A15208204,0,0,0,0,0,0,1496690,13366340,0,7421260
52,A15282403,0,0,0,0,0,0,1978890,6949880,0,0
53,A15208201,0,0,0,0,0,0,1640550,3968550,43950,2916190
54,A15283707,2006320,397560,0,0,0,5307000,3776270,10927380,2704370,5364510
55,A15208006,0,0,0,0,0,0,4142170,11537240,259770,6455150
56,A15283603,0,0,0,0,0,0,1635870,7148830,-608,5723848
57,A15283706,0,0,0,0,0,0,4266300,10222360,0,6813960
58,A15279403,0,0,0,0,0,0,7199729,21554140,131060,13572190
59,A15283702,0,0,0,0,0,0,1284060,6686790,0,4506310
60,A15283709,3868040,1018960,0,0,5282640,5282640,17707780,14686540,8624270,7806900
61,A15283701,0,0,0,0,0,0,1266420,3995900,0,0
62,A15282810,0,0,0,0,0,0,5277120,16906310,669280,12785780
63,A15208005,0,0,0,0,0,0,1874780,5691200,-55560,3776260
64,A15208202,0,0,0,0,0,0,9326150,0,1,0
65,A15208007,0,0,5580,0,0,0,2065530,7384160,95540,3436320
66,A15282608,4507670,0,0,0,0,6441000,1591660,11507640,772600,7442700
67,A15283704,0,0,0,0,0,0,1998460,10111740,11930,5781150
68,A15279402,1521630,373590,0,0,-350,6191320,6780650,13831900,0,7804320
69,A15208003,0,0,0,0,0,0,0,23550170,0,0
70,A15279404,510783,1892800,0,48000,0,15680000,13308511,25644240,-25240,18010210
71,A15283711,0,0,0,0,0,0,8311880,32581470,6000,18055000
72,A15282405,0,0,0,0,0,0,347090,0,0,5553680
73,A15282105,0,0,0,0,0,0,3317072,11412540,-2610,7226380
74,A15280304,0,0,0,0,0,0,1890550,8018690,0,0
75,A15209206,0,0,32570,0,0,0,8622076,30754590,238580,18864860
76,A15209304,0,0,15420,0,0,0,1907727,8862730,0,4153270
77,A15209207,0,0,0,0,0,0,22809756,78871580,936480,47903350
78,A15209003,0,0,0,0,0,0,917720,4029000,0,0
79,A15209305,0,0,0,0,0,0,10946873,37826730,710,27465860
80,A15209004,0,0,0,0,0,0,2184610,27078960,0,13711800
81,A15209002,0,0,79780,908440,0,0,17042784,63280990,0,39085420
82,A15209203,-1650,1722160,0,0,0,17262000,2319160,18794840,2947060,0
83,A15209202,0,0,0,0,0,0,4393570,10532900,0,7632700
84,A15280602,0,0,0,0,0,0,1398020,4280740,0,0
85,A15209205,0,0,0,0,0,0,6304670,21891340,644440,13368600
86,A15209303,0,0,0,0,0,0,1801382,6297060,0,3839370
87,A15209201,0,0,0,0,0,0,534070,6046250,697000,0
88,A15280303,0,0,44080,0,0,0,2187193,6839640,0,0
89,A15209007,0,0,0,0,0,0,6584330,39004690,0,16934110
90,A15209006,,,,,,,,,,
91,A15275101,0,0,0,0,0,0,1068980,7405570,0,3314340
92,A10024745,0,0,0,0,0,0,15784030,32485590,0,18950630
93,A15210101,0,0,4740,0,0,0,1173520,4352260,0,3075420
94,A15210104,0,0,0,0,0,0,1095545,8244160,7635070,0
95,A15210102,0,0,0,0,0,0,1980800,5704310,0,3999863
96,A15210103,0,0,0,0,0,0,973420,6548580,193320,6790680
97,A15210206,0,0,0,0,0,0,1837360,7148330,0,0
98,A15210105,0,0,0,0,0,0,2488390,7403000,549640,4463450
99,A15210107,0,0,0,0,0,0,13184950,28198510,3528610,0
100,A15210211,0,0,0,0,0,0,5599550,20949430,0,12893530
101,A15210106,0,0,0,0,0,0,0,9345460,-25460,6065860
102,A15210212,0,0,0,0,0,0,5828280,23124040,0,14700040
103,A15278301,0,0,0,0,0,0,292490,3246370,0,0
104,A15210210,0,0,0,0,0,0,17635110,0,8101440,0
105,A15210209,0,0,0,0,0,0,1839670,15211410,-190,7372070
106,A15210207,0,0,0,0,0,0,1300170,10572300,0,5532880
107,A10026434,0,0,0,0,0,0,2512170,11703940,1580400,7387450
108,A10027522,,,,,,,,,,
109,A15279101,0,0,0,0,0,0,9945900,35219910,4519420,18623670
110,A15210001,36770,0,0,0,0,0,4882943,16406700,118170,8742340
111,A15213006,160240,0,0,0,0,0,1695320,10203340,0,5146280
112,A15213004,348880,0,0,0,0,0,1089212,16833210,-345720,9121310
113,A15213005,0,0,0,0,0,0,3836860,35447160,51970,18328500
114,A15213002,90970,0,0,0,0,0,1342910,25704070,0,13319550
115,A15213007,0,0,0,0,0,0,3178180,40540300,204790,19943420
116,A15213001,225750,0,0,0,0,0,487360,20889500,0,11235650
117,A10027764,0,0,90830,0,0,0,3755350,0,2051600,0
118,A10026729,0,0,32330,0,0,0,850800,1587680,308930,1931490
119,A10026039,0,0,0,0,0,0,0,3281720,0,2427670
120,A15213003,0,0,0,0,0,0,737210,17889740,0,8524420
121,A15271601,0,0,0,0,0,0,1587404,11255260,995930,4489960
122,A10025614,4141070,1167380,0,0,0,21089000,2038760,40047820,0,20079840
123,A10025386,3042380,147620,0,0,0,0,1149870,2714900,0,1824900
124,A10025387,2496190,561200,870190,0,0,10057500,5425390,20630050,-2600,10530600
125,A10025858,5249580,344520,0,0,-4890600,4890600,2561550,7489930,342210,4155070
126,A10025564,745450,101400,0,0,0,2473200,918130,3067230,158880,2094250
127,A10024849,1851190,322660,0,0,0,6835690,606790,13947990,33500,6480390
128,A10024927,2264450,394060,0,0,0,5732990,2667220,14563230,32490,5742430
129,A10025115,201230,676480,0,0,0,6723050,3293450,18749550,-50500,7593970
130,A10025193,3818760,692740,0,0,0,9920780,3487970,22389400,0,12852130
131,A10025302,730726,234550,0,0,410564,4661150,1919590,7373230,57750,5030490
