,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,20403991,42942040,987570,19311480
1,A15288806,0,0,0,0,0,0,4248350,15915850,0,0
2,A15288802,0,0,0,0,0,0,2908020,11744990,321170,3991670
3,A15288805,0,0,0,0,0,0,5047000,18279000,0,7586640
4,A15288813,0,0,0,0,0,0,13263840,45953280,110,22283750
5,A15288801,0,0,0,0,0,0,1294970,0,16010,0
6,A15288814,0,0,0,0,0,0,40078203,97732780,30570,42995710
7,A15288809,0,0,0,0,0,0,9024240,28280350,290990,12678390
8,A15288803,0,0,0,0,0,0,2278967,8433310,-80,4550850
9,A15288804,0,0,0,0,0,0,2973682,10357040,0,0
10,A15288807,0,0,155680,0,0,0,10670030,21274510,0,8001850
11,A15288810,0,0,0,0,0,0,14328926,35690420,0,16421660
12,A15288611,119129800,0,0,0,-17532000,17532000,6174800,23342800,-120730,13766110
13,A10028063,0,0,0,0,0,0,10428410,0,3447610,0
14,A15288004,0,0,0,0,0,0,3014870,17780360,0,7780170
15,A15286806,318200,67140480,0,0,0,8841000,8342140,19190970,2806340,8655170
16,A15284305,0,0,103060,0,0,0,3151820,10240470,168640,4891140
17,A15205305,0,0,0,0,0,0,5346520,16863760,236700,7516840
18,A15288002,0,0,210270,0,0,0,7104300,21399660,402330,9253200
19,A15283809,0,0,48340,0,0,0,3231167,11355230,67440,0
20,A15205108,0,0,0,0,0,0,12777310,34778040,0,14820950
21,A15286809,0,247495050,0,0,0,52980000,31234803,62626020,0,36278100
22,A15283902,0,0,0,0,0,0,2947580,12720110,360,6956020
23,A15205103,0,0,0,0,0,0,4369978,11440350,-610,5680670
24,A15284906,0,0,0,0,0,0,17838426,52407900,1869000,21068510
25,A15205002,0,0,0,0,0,0,2644200,4944870,-59120,2658570
26,A15283806,0,0,0,0,0,0,2121190,11916010,0,4832310
27,A15205104,0,0,,,0,0,6581590,21536970,0,8646440
28,A15286210,0,0,0,0,0,0,6837555,21248420,371840,7891860
29,A15283807,0,0,,,0,0,1888670,17175720,760,5687200
30,A15205303,0,0,,,0,0,4216730,17764710,-1436120,8882200
31,A15285503,0,0,,,0,0,523610,0,0,0
32,A15286807,0,77682800,,,0,15079870,8911980,40083350,201060,13717360
33,A15286802,0,0,0,0,0,0,4201650,13525510,5800,0
34,A15285004,0,0,,,0,0,4641940,17988020,1792820,7370000
35,A15283801,0,0,,,0,0,4074136,10619320,0,3469390
36,A15205301,0,0,,,0,0,11454746,0,4467470,0
37,A15205001,0,0,,,0,0,2715310,9492140,236460,3972320
38,A15286805,0,0,,,0,0,2319390,11957500,298840,6390530
39,A15284603,0,0,,,0,0,4803590,12859320,0,6237710
40,A15205513,10300280,181257220,,,0,31605000,42445570,52613810,8504190,16020960
41,A15283803,0,0,,,0,0,2196860,5519590,0,2325970
42,A15285804,0,0,,,0,0,8490771,24506070,54340,11811000
43,A15286602,0,0,,,0,0,7409070,0,0,0
44,A15286801,33419390,0,0,0,0,5694000,806420,12289970,0,5785400
45,A15205405,0,0,0,0,0,0,12933673,34423870,2262830,16419600
46,A15270501,,,,,,,,,,
47,A10027493,,,,,,,,,,
48,A10026989,,,,,,,,,,
49,A15205511,0,0,,,0,0,1839994,30863790,-30,12873280
50,A10027507,,,,,,,,,,
51,A15208204,0,0,0,0,0,0,2182400,16902730,0,6914380
52,A15282403,0,0,0,0,0,0,2037597,9627720,0,0
53,A15208201,0,0,0,0,0,0,870780,5772830,0,2790650
54,A15283707,7414570,43592490,,,0,10780000,3717630,13976030,2890600,4646880
55,A15208006,0,0,,,0,0,6920380,15453250,210230,6969290
56,A15283603,0,0,0,0,0,0,2864360,9213130,-33,4034183
57,A15283706,0,0,,,0,0,4890300,13714850,0,6514440
58,A15279403,0,0,0,0,0,0,8418398,27791570,341570,13056830
59,A15283702,0,0,,,0,0,2528320,9019560,0,3868010
60,A15283709,54616287,53018380,,,22774300,22774300,21136100,16738890,7743090,7446240
61,A15283701,0,0,0,0,0,0,6257440,0,0,0
62,A15282810,0,0,0,0,0,0,6414150,22243300,968940,12057290
63,A15208005,0,0,,,0,0,2049434,7778920,-24150,3514620
64,A15208202,0,0,,,0,0,2026670,10175340,-510,4465890
65,A15208007,0,0,87540,0,0,0,4231410,9498570,76730,3312510
66,A15282608,57983020,0,0,0,0,4956000,918910,16187820,198690,7478660
67,A15283704,0,0,0,0,0,0,2491950,13713840,10340,5166760
68,A15279402,1521630,51103470,0,0,500,19822040,10796420,18016950,300,8978630
69,A15208003,0,0,0,0,0,0,0,28566650,0,21974490
70,A15279404,-128309090,127360800,0,0,-41769000,41706000,-33580500,33414720,-19756680,19689440
71,A15283711,0,0,,,0,0,10779230,37388180,451520,18388590
72,A15282405,0,0,0,0,0,0,450810,0,0,0
73,A15282105,0,0,,,0,0,4108150,12888590,-3650,6566410
74,A15280304,0,0,,,0,0,2306540,9396050,0,0
75,A15209206,0,0,299140,0,0,0,8769042,44440310,1079070,18329770
76,A15209304,0,0,38500,0,0,0,2298630,11445200,0,3964890
77,A15209207,0,0,,,0,0,31123293,106682340,948610,45562470
78,A15209003,0,0,0,0,0,0,1586940,4743810,0,0
79,A15209305,0,0,0,0,0,0,15045009,50650520,210,26551270
80,A15209004,0,0,0,0,0,0,4253420,35093320,0,15073290
81,A15209002,0,0,,,0,0,27643025,73737700,1192980,35960020
82,A15209203,0,0,0,0,0,0,2578150,23313640,0,0
83,A15209202,0,0,0,0,0,0,5538340,12027600,0,7333030
84,A15280602,0,0,,,0,0,2506490,4968900,-263010,5764240
85,A15209205,0,0,0,0,0,0,7169730,29749690,653630,14547960
86,A15209303,0,0,0,0,0,0,1957674,8669400,0,3643170
87,A15209201,0,0,,,0,0,688720,7159130,0,0
88,A15280303,0,0,,,0,0,2444966,7891570,0,0
89,A15209007,0,0,,,0,0,17751140,53723210,0,16083360
90,A15209006,,,,,,,,,,
91,A15275101,0,0,,,0,0,1146400,9611540,0,3432840
92,A10024745,0,0,,,0,0,20581940,48054110,0,18602050
93,A15210101,0,0,93740,0,0,0,1704700,5830220,-2830,2765940
94,A15210104,0,0,0,0,0,0,1588168,11023340,0,7509930
95,A15210102,0,0,,,0,0,3357160,6475610,0,7920060
96,A15210103,0,0,0,0,0,0,1147430,7327050,0,0
97,A15210206,0,0,,,0,0,2216580,10358290,0,0
98,A15210105,0,0,0,0,0,0,2644880,10512810,507230,4115940
99,A15210107,0,0,0,0,0,0,20811410,38754710,0,0
100,A15210211,0,0,,,0,0,7941230,28071510,0,12270990
101,A15210106,0,0,0,0,0,0,0,13225850,0,5675500
102,A15210212,0,0,0,0,0,0,8891710,29007590,0,12837140
103,A15278301,0,0,,,0,0,1237308,4717830,0,0
104,A15210210,0,0,0,0,0,0,5743410,16900130,584900,7087300
105,A15210209,0,0,0,0,0,0,2244870,16825690,-620,6911680
106,A15210207,0,0,0,0,0,0,2111540,12896600,0,5667070
107,A10026434,0,0,0,0,0,0,4187650,14784090,1611880,6999980
108,A10027522,,,,,,,,,,
109,A15279101,0,0,,,0,0,11200215,48519170,0,18587100
110,A15210001,45190,0,0,0,0,0,6291041,20515490,216890,8391640
111,A15213006,222170,0,,,0,0,2354420,11152310,0,4706260
112,A15213004,159670,0,,,0,0,2089716,19373100,217380,8672460
113,A15213005,0,0,0,0,0,0,6823000,39504810,412290,17437640
114,A15213002,991130,0,,,0,0,2752530,29266030,382420,12309800
115,A15213007,0,0,0,0,0,0,4227710,52850630,1283980,19316340
116,A15213001,1267950,0,,,0,0,1054100,26548210,185830,11293860
117,A10027764,0,0,,,0,0,7585920,0,2596210,0
118,A10026729,0,0,121400,0,0,0,2514560,2464310,0,0
119,A10026039,0,0,0,0,0,0,188300,4357410,96550,2520670
120,A15213003,0,0,0,0,0,0,1661140,19928800,0,8235450
121,A15271601,0,0,,,0,0,3388525,16789350,367960,4490930
122,A10025614,4141070,56869930,0,0,0,56578250,6668970,43668360,0,18762530
123,A10025386,7545630,6951120,0,0,0,0,2179490,3787650,110,1751930
124,A10025387,6286610,39834870,,,0,21956900,8680450,22026170,270,9537370
125,A10025858,26114020,0,,,0,0,15368778,0,4343420,0
126,A10025564,4061440,7693200,,,0,4370700,1728390,3672320,195800,1758730
127,A10024849,1840560,24221400,0,0,0,19818470,5029963,17269610,28090,6671050
128,A10024927,3490730,32772320,0,0,0,11675050,6617310,17696630,89240,6206800
129,A10025115,3553930,41472260,,,-190000,15775000,13800760,20533140,43300,7686150
130,A10025193,3818760,58209240,,,0,19773000,18100220,29596510,0,13520470
131,A10025302,1734062,15099860,0,0,0,10581120,4213769,9886490,0,4996920
