,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,18196190,70926330,2772490,17995730
1,A15288806,0,0,0,0,0,0,5262719,24571690,0,0
2,A15288802,0,0,0,0,0,0,3376560,16202630,183540,4239310
3,A15288805,0,0,0,0,0,0,2848730,22954020,0,8345160
4,A15288813,0,0,0,0,0,0,18012970,69372200,30,24942430
5,A15288801,0,0,0,0,0,0,1187270,0,15170,0
6,A15288814,0,0,0,0,0,0,6430528,121662330,37030,46860020
7,A15288809,0,0,0,0,0,0,4676630,27625780,343790,12941480
8,A15288803,0,0,0,0,0,0,1115600,12287890,-450,4936010
9,A15288804,0,0,0,0,0,0,3407050,15277100,0,0
10,A15288807,0,0,0,0,0,0,9317020,25443000,0,8834000
11,A15288810,0,0,0,0,0,0,8463640,36086950,0,17546170
12,A15288611,8199590,0,0,0,-7336000,7336000,1890640,35964560,-122830,14260190
13,A10028063,0,0,0,0,0,0,14739770,0,3467440,0
14,A15288004,0,0,0,0,0,0,2091600,25993210,0,9202970
15,A15286806,79990,2178870,0,0,0,5110000,3901990,29959430,1944040,10152390
16,A15284305,0,0,0,0,0,0,1993047,14149110,117920,5636240
17,A15205305,0,0,0,0,0,0,3033900,24629270,372740,8005220
18,A15288002,0,0,3050,0,0,0,2630530,24493220,146730,10081850
19,A15283809,0,0,5650,0,0,0,2779124,15333640,97640,0
20,A15205108,0,0,0,0,0,0,1471140,48111530,0,16682210
21,A15286809,0,0,0,0,0,28730000,4782029,96168260,0,39693500
22,A15283902,0,0,0,0,0,0,2917290,18815800,134870,7031580
23,A15205103,0,0,0,0,0,0,1199901,13969040,-220,6165720
24,A15284906,0,0,0,0,0,0,5842852,59188450,-456920,23810990
25,A15205002,0,0,0,0,0,0,1731902,4793080,-622770,3603620
26,A15283806,0,0,0,0,0,0,0,17245570,0,5588470
27,A15205104,0,0,0,0,0,0,4665150,23755030,0,9529620
28,A15286210,0,0,0,0,0,0,5604480,24176820,324000,8606860
29,A15283807,0,0,0,0,0,0,1596520,17639980,-40,6707450
30,A15205303,0,0,0,0,0,0,-50010,29672400,-657180,10107100
31,A15285503,0,0,0,0,0,0,400960,0,20420,0
32,A15286807,0,0,0,0,0,8047120,4980150,35850150,217360,13238090
33,A15286802,0,0,0,0,0,0,3231789,16059551,820420,0
34,A15285004,0,0,0,0,0,0,2082080,19426000,1889310,8194570
35,A15283801,0,0,0,0,0,0,2203072,11414830,0,3656130
36,A15205301,0,0,0,0,0,0,530281,15273850,377720,4502650
37,A15205001,0,0,0,0,0,0,2578090,10047760,0,4312940
38,A15286805,0,0,0,0,0,0,0,18262390,0,6591360
39,A15284603,0,0,0,0,0,0,125690,17156170,0,6926310
40,A15205513,268910,0,0,0,0,5343750,26963000,64032500,675960,26212830
41,A15283803,0,0,0,0,0,0,1505400,8496410,0,2430390
42,A15285804,0,0,0,0,0,0,3196771,25660290,14840,12458290
43,A15286602,0,0,4280,0,0,0,11388310,0,353440,0
44,A15286801,1298560,0,0,0,0,3297000,902180,16068120,0,6146980
45,A15205405,0,0,0,0,0,0,4452497,34807840,175990,18280500
46,A15270501,,,,,,,,,,
47,A10027493,,,,,,,,,,
48,A10026989,,,,,,,,,,
49,A15205511,0,0,0,0,0,0,-400655,47200430,920,14074550
50,A10027507,,,,,,,,,,
51,A15208204,0,0,0,0,0,0,645770,24973840,0,8518220
52,A15282403,0,0,0,0,0,0,1989827,13056400,0,0
53,A15208201,0,0,0,0,0,0,1622720,7292330,116540,2997540
54,A15283707,1392040,0,0,0,0,2704800,5291170,17108730,1760700,6991670
55,A15208006,0,0,0,0,0,0,6284070,27500690,320780,6573720
56,A15283603,0,0,0,0,0,0,872150,13173660,43,4921607
57,A15283706,0,0,0,0,0,0,5849850,20639640,0,7210180
58,A15279403,0,0,0,0,0,0,16637237,43017780,-226310,14953610
59,A15283702,0,0,0,0,0,0,-225410,11024240,401290,4379610
60,A15283709,2242980,0,0,0,1961380,1961380,27178460,25925670,9972930,9335950
61,A15283701,0,0,0,0,0,0,179780,7851500,0,0
62,A15282810,0,0,0,0,0,0,4532450,30529310,668340,13573810
63,A15208005,0,0,0,0,0,0,3369762,10321950,-62720,3967040
