,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,11950922,46469590,480960,21192780
1,A15288806,0,0,0,0,0,0,4398894,14188720,0,0
2,A15288802,0,0,0,0,0,0,2166330,8587960,150820,4020520
3,A15288805,0,0,0,0,0,0,2775100,18402620,0,7023840
4,A15288813,0,0,0,0,0,0,13792210,39893200,605460,21853920
5,A15288801,0,0,115370,0,0,0,1049420,0,0,0
6,A15288814,0,0,0,0,0,0,25766584,81773210,22320,41752100
7,A15288809,0,0,0,0,0,0,6698330,22466510,301690,12898310
8,A15288803,0,0,0,0,0,0,2268579,7280210,-150,4548390
9,A15288804,0,0,0,0,0,0,2668600,8908960,0,0
10,A15288807,0,0,207200,0,0,0,8534010,17888000,0,7970220
11,A15288810,0,0,0,0,0,0,7064888,35426000,600500,17611040
12,A15288611,58158060,0,0,0,-15448000,15448000,6497790,19463550,-119410,12340880
13,A10028063,0,0,0,0,0,0,9151660,0,3270970,0
14,A15288004,0,0,0,0,0,0,4770950,14964160,102850,9691660
15,A15286806,245090,20902230,0,0,0,15421000,5209250,14417130,4683940,5490610
16,A15284305,0,0,16470,0,0,0,2414509,8073780,181840,4733000
17,A15205305,0,0,0,0,0,0,4477520,13639180,104420,7298600
18,A15288002,0,0,485640,0,0,0,5312100,17849810,313900,8571170
19,A15283809,0,0,182640,0,0,0,2157830,8734500,0,0
20,A15205108,0,0,0,0,0,0,37930650,0,17001600,0
21,A15286809,-1127840,93135180,0,0,-5000,72940000,17265526,46473420,4858730,34238940
22,A15283902,0,0,0,0,0,0,2777330,10662420,314700,6519350
23,A15205103,0,0,0,0,0,0,2308145,10087740,-530,5400460
24,A15284906,0,0,0,0,0,0,4722900,50770400,-4952810,26239960
25,A15205002,0,0,0,0,0,0,1342981,3794440,-215370,2741980
26,A15283806,0,0,0,0,0,0,1865200,9826540,0,4654990
27,A15205104,0,0,0,0,0,0,5482190,17377890,0,9216260
28,A15286210,0,0,0,0,0,0,3941062,18933240,184500,8757900
29,A15283807,0,0,0,0,0,0,1137440,14847290,1090,5791240
30,A15205303,0,0,0,0,0,0,3029830,15124000,336890,8456440
31,A15285503,0,0,0,0,0,0,547730,0,0,0
32,A15286807,0,22882500,0,0,0,15510000,4709430,29990120,240050,14257000
33,A15286802,0,0,0,0,0,0,2557880,10923750,0,0
34,A15285004,0,0,0,0,0,0,3200920,14328600,110470,7615960
35,A15283801,0,0,0,0,0,0,2243482,7868670,0,2693490
36,A15205301,0,0,0,0,0,0,519267,9489870,502540,3893170
37,A15205001,0,0,0,0,0,0,1972830,8881900,0,3481790
38,A15286805,0,0,276600,0,0,0,1859100,8852170,608660,5710550
39,A15284603,0,0,0,0,0,0,2826080,10808460,0,6296750
40,A15205513,5107160,79695620,0,0,0,21901600,29494950,44692210,8263420,15684780
41,A15283803,0,0,0,0,0,0,2286650,4401210,530980,2202440
42,A15285804,0,0,0,0,0,0,5645633,20279770,82250,12473250
43,A15286602,0,0,110080,0,0,0,6306150,0,0,0
44,A15286801,23753920,0,0,0,0,5829000,-2824620,10375750,-737540,6253420
45,A15205405,0,0,0,1109800,0,0,35369874,27582320,17007740,16810260
46,A15270501,,,,,,,,,,
47,A10027493,,,,,,,,,,
48,A10026989,,,,,,,,,,
49,A15205511,0,0,0,0,0,0,1101245,27590790,-70,12499220
50,A10027507,,,,,,,,,,
51,A15208204,0,0,0,0,0,0,1420280,14181650,0,7287710
52,A15282403,0,0,0,0,0,0,9212747,7041550,0,0
53,A15208201,0,0,0,0,0,0,1857650,4306650,10940,2963330
54,A15283707,3953930,12727320,0,0,0,10499400,2904390,11867350,2660110,5890850
55,A15208006,0,0,0,0,0,0,3662010,12027880,266690,6489550
56,A15283603,0,0,0,0,0,0,2150940,7416120,-541,5021401
57,A15283706,0,0,0,0,0,0,3578510,10982760,0,6465790
58,A15279403,0,0,0,0,0,0,6802902,21245410,-205090,12920890
59,A15283702,0,0,0,0,0,0,1766000,7523620,0,4310460
60,A15283709,18841750,14240410,0,0,15329010,15329010,17158320,14093300,8420110,7713300
61,A15283701,0,0,0,0,0,0,1075560,4418640,0,0
62,A15282810,0,0,0,0,0,0,5449590,17249740,371280,11691120
63,A15208005,0,0,0,0,0,0,1782980,5385870,349110,3240430
64,A15208202,0,0,144140,0,0,0,1917520,7712980,160,4775940
65,A15208007,0,0,46800,0,0,0,3095860,7508080,208610,3298090
66,A15282608,27102210,0,0,0,0,9231000,1951400,12920880,334770,7141970
67,A15283704,0,0,0,0,0,0,2454180,10729660,13500,5684050
68,A15279402,1521628,17086950,0,0,-168,12531050,7095200,13694450,0,8554150
69,A15208003,0,0,0,0,0,0,0,23638530,0,0
70,A15279404,3866013,47137650,0,0,0,27112500,15115321,26268060,2660990,14786390
71,A15283711,0,0,0,0,0,0,8334110,32373810,8420,17146600
72,A15282405,0,0,0,0,0,0,528060,0,0,6285310
73,A15282105,0,0,0,0,0,0,3422477,12062240,-220,7094720
74,A15280304,0,0,0,0,0,0,2497140,8389010,0,0
75,A15209206,0,0,325470,0,0,0,6641831,36100220,0,19964780
76,A15209304,0,0,113010,0,0,0,2074430,8973180,0,4063070
77,A15209207,0,0,0,0,0,0,22684529,88067920,662550,44319410
78,A15209003,0,0,0,0,0,0,1493550,3895480,0,0
79,A15209305,0,0,0,0,0,0,9580883,41010650,620,25139920
80,A15209004,0,0,0,0,0,0,1325270,30570890,0,12733050
81,A15209002,0,0,496290,0,0,0,22345564,68099210,0,38705630
82,A15209203,780,41983540,0,0,0,21574000,2942870,18364340,2885200,0
83,A15209202,0,0,0,0,0,0,14957490,0,7598040,0
84,A15280602,0,0,0,0,0,0,1690160,4328940,0,0
85,A15209205,0,0,0,0,0,0,7141090,21592300,979840,15124690
86,A15209303,0,0,0,0,0,0,1946116,6660580,3793650,3793650
87,A15209201,0,0,0,0,0,0,489390,6764140,778120,0
88,A15280303,0,0,0,0,0,0,1736063,7657900,0,0
89,A15209007,0,0,0,0,0,0,7620540,40468380,0,15971910
90,A15209006,,,,,,,,,,
91,A15275101,0,0,0,0,0,0,1297310,7547730,0,3229000
92,A10024745,0,0,0,0,0,0,14248570,38376780,0,17707940
93,A15210101,0,0,113020,0,0,0,1120670,4760330,-186550,2885920
94,A15210104,0,0,0,0,0,0,1561825,7434350,0,8643140
95,A15210102,0,0,0,0,0,0,1931840,5348378,0,4361062
96,A15210103,0,0,0,0,0,0,1211770,6941000,827510,6990890
97,A15210206,0,0,0,0,0,0,1666810,7753540,0,0
98,A15210105,0,0,0,0,0,0,2782430,8204260,208410,4287860
99,A15210107,0,0,0,0,0,0,13016000,28246030,4179410,0
100,A15210211,0,0,0,0,0,0,6002920,22622270,0,12178130
101,A15210106,0,0,0,0,0,0,0,11194520,-4640,6285620
102,A15210212,0,0,0,0,0,0,5717210,23740840,0,13357610
103,A15278301,0,0,0,0,0,0,1083020,3058330,677020,0
104,A15210210,0,0,0,0,0,0,18158550,0,8065120,0
105,A15210209,0,0,0,0,0,0,1512730,16068070,100,7471950
106,A15210207,0,0,0,0,0,0,1394820,10684320,0,5603540
107,A10026434,0,0,0,0,0,0,2628300,11209630,983650,7408600
108,A10027522,,,,,,,,,,
109,A15279101,0,0,0,0,0,0,9352660,36834140,0,18250490
110,A15210001,43550,0,0,0,0,0,5720097,16363580,366550,8054230
111,A15213006,344530,0,0,0,0,0,2845100,9999320,0,5057850
112,A15213004,604940,0,0,0,0,0,3301595,17153380,191520,9191830
113,A15213005,0,0,0,0,0,0,4622530,35639500,769250,18701620
114,A15213002,218340,0,0,0,0,0,1577890,26613560,567280,13450410
115,A15213007,0,0,0,0,0,0,3493460,41854200,212340,19085050
116,A15213001,458420,0,0,0,0,0,-128420,21357970,0,12043490
117,A10027764,0,0,363650,0,0,0,1024390,3534930,710470,1515540
118,A10026729,0,0,169730,0,0,0,1390080,1627570,255810,1874020
119,A10026039,0,0,0,0,0,0,422820,3122310,647320,2175600
120,A15213003,0,0,0,0,0,0,1236180,18194800,0,8615020
121,A15271601,0,0,0,0,0,0,737311,12787800,707100,4127140
122,A10025614,4141070,18108260,0,0,0,37927990,5994270,36206100,0,18667720
123,A10025386,4711510,2584960,0,0,0,0,1333340,2654260,0,1778700
124,A10025387,3372700,10824440,855990,0,0,16574950,6572880,20854480,110,11209650
125,A10025858,9176050,4235620,0,0,-8093400,8093400,3048770,7471020,398350,4264730
126,A10025564,1445880,2688400,0,0,0,4012000,1049650,2908140,158880,2081100
127,A10024849,1856630,7612280,0,0,0,12290030,1546121,15240710,35790,6605850
128,A10024927,2682120,10177580,0,0,0,9249200,3679810,15681360,15690,6524410
129,A10025115,3514350,13708850,0,0,-2070,10853500,6141490,21203200,-36930,7490930
130,A10025193,3818760,15625390,0,0,0,18819840,6665560,25017850,0,12572970
131,A10025302,1548420,4553110,0,0,88750,8097250,3986870,7355650,48170,4455170
