,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A15288812,0,0,0,0,0,0,61303381,0,18258880,0
1,A15288806,0,0,0,0,0,0,3912891,15393770,0,0
2,A15288802,0,0,0,0,0,0,2929930,10178850,216780,4353010
3,A15288805,0,0,0,0,0,0,3706890,18891900,0,8003770
4,A15288813,0,0,0,0,0,0,13318600,44413990,40,24485900
5,A15288801,0,0,0,0,0,0,1098070,0,0,0
6,A15288814,0,0,0,0,0,0,26475404,81568950,70370,44712510
7,A15288809,0,0,0,0,0,0,7211220,24120830,256110,11580610
8,A15288803,0,0,0,0,0,0,2224047,8154410,120,4962940
9,A15288804,0,0,0,0,0,0,2695597,9992550,0,0
10,A15288807,0,0,110290,0,0,0,6678410,18505120,0,8529790
11,A15288810,0,0,0,0,0,0,12346788,30970720,0,16146910
12,A15288611,54911180,0,0,0,-13868000,13868000,5113100,23422710,-87180,12847230
13,A10028063,0,0,0,0,0,0,9074680,0,3368280,0
14,A15288004,0,0,0,0,0,0,2873960,17160610,0,9194230
15,A15286806,85080,27443100,0,0,0,8788500,5584510,18175720,3285690,8638370
16,A15284305,0,0,0,0,0,0,2764762,9561970,317200,5333210
17,A15205305,0,0,0,0,0,0,5129970,16533920,604880,7873910
18,A15288002,0,0,38190,0,0,0,5782570,17908640,347860,9047170
19,A15283809,0,0,4930,0,0,0,2675593,10314040,0,0
20,A15205108,0,0,0,0,0,0,9207440,30629390,0,15970130
21,A15286809,-303875,99896410,0,0,0,48125000,14287762,62830810,0,36274130
22,A15283902,0,0,0,0,0,0,3333580,11965510,70220,6511590
23,A15205103,0,0,0,0,0,0,3097107,10194160,-780,5742850
24,A15284906,0,0,0,0,0,0,10015029,49891950,-662890,23091920
25,A15205002,0,0,0,0,0,0,1928740,4099600,-344650,2735520
26,A15283806,0,0,0,0,0,0,1759500,11319560,0,5458870
27,A15205104,0,0,0,0,0,0,6425790,18239830,0,8576700
28,A15286210,0,0,0,0,0,0,5511528,18757760,222860,8022370
29,A15283807,0,0,0,0,0,0,1582560,14822610,810,6080580
30,A15205303,0,0,0,0,0,0,3790870,17496000,-1233150,9246810
31,A15285503,0,0,0,0,0,0,358660,0,0,0
32,A15286807,0,23770500,0,0,0,18659710,7157070,30706790,203010,14410060
33,A15286802,0,0,0,0,0,0,3381760,11201640,0,0
34,A15285004,0,0,0,0,0,0,3545020,15073660,2032940,7440400
35,A15283801,0,0,0,0,0,0,3647858,7807030,0,2776870
36,A15205301,0,0,0,0,0,0,11098676,0,4906170,0
37,A15205001,0,0,0,0,0,0,2371870,9452440,157940,4064370
