,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,,,,,,,8344633,27332390,660710,5105850
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,,,0,0,,,5993649,34902120,2805580,18861520
6,A10045401,0,0,,,,,,,,
7,A10045601,0,0,0,0,0,0,,,0,0
8,A10045302,0,0,,,,,,,,
9,A10045404,0,0,0,0,0,0,6178209,58312040,3395310,28344010
10,A10045001,0,0,0,0,,,,,,
11,A10045402,0,0,21050,0,0,0,-1678843,13070323,,
12,A10078901,,,0,0,0,0,,,,
13,A10078902,0,0,0,0,0,0,0,4102290,,
14,A10045301,,,0,0,0,0,,,-991670,23803100
15,A10078103,0,0,0,0,0,0,,,,
16,A10078102,,,,,,,,,,
17,A10045002,,,0,0,0,0,17175262,38820550,,
18,A13302201,,,0,0,0,0,2803580,11141620,,
19,A10025456,,,,,,,,,992000,5713650
20,A10025372,,,,,0,0,2441244,7070790,33080,2864130
21,A10044002,0,0,,,0,0,2755702,97934470,,
22,A10044001,0,0,0,0,,,,,,
23,A10027364,0,0,,,0,0,5577422,18944420,160957,4275230
24,A10024756,,,,,,,,,,
25,A10085902,,,0,0,0,0,,,344250,3637500
26,A10085903,,,4090,0,,,,,,
27,A10080701,,,0,0,0,0,,,-27270,3804610
28,A10026881,,,,,,,,,,
29,A10026517,,,0,0,,,,,,
