,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,208900,0,0,0,0,0,-4857456,58615980,90120,3998380
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,0,0,0,0,0,0,2080812,51382610,2004780,20186110
6,A10045401,0,0,11480,0,0,0,11222300,0,5304400,0
7,A10045601,0,0,0,0,0,0,4617310,58611180,1482075,0
8,A10045302,0,0,45970,0,0,0,20540503,152953299,0,54913730
9,A10045404,0,0,0,0,0,0,2715885,81391980,3374250,29150990
10,A10045001,0,0,0,0,0,0,15092890,28687040,541400,8822700
11,A10045402,0,0,6590,0,0,0,3357230,11566800,14721630,0
12,A10078901,0,0,0,0,0,0,14117494,68734890,-1900670,15745730
13,A10078902,0,0,0,0,0,0,0,5042330,0,2665980
14,A10045301,0,0,0,0,0,0,2249406,45253650,1034860,21361210
15,A10078103,0,0,0,0,0,0,0,5333950,0,2576620
16,A10078102,,,,,,,,,,
17,A10045002,0,0,0,0,0,0,18364384,62832700,-770520,16084600
18,A13302201,0,0,0,0,0,0,2562460,15239410,62640,4536540
19,A10025456,0,0,0,0,0,0,4848080,21641040,1168040,6159970
20,A10025372,0,0,0,0,0,0,3773679,10849040,0,2960270
21,A10044002,0,0,0,0,0,0,-1914210,163250550,2659980,25066420
22,A10044001,0,0,0,0,0,0,1337280,10619240,117050,3900960
23,A10027364,0,0,0,0,0,0,6457430,31418090,146686,4287210
24,A10024756,,,,,,,,,,
25,A10085902,0,0,0,0,0,0,696805,0,550960,0
26,A10085903,0,0,5720,0,0,0,3071740,34186090,-707250,14634670
27,A10080701,0,0,0,0,0,0,3381066,14665760,0,3851560
28,A10026881,0,0,16460,0,0,0,28235000,72416750,7128390,19637550
29,A10026517,0,0,0,0,0,0,3189525,20288760,1330590,2941820
