,kaptCode,heatC,heatP,gasC,gasP,waterHotC,waterHotP,electC,electP,waterCoolC,waterCoolP
0,A10071301,534910,0,0,0,0,0,13895153,22941240,174340,4544290
1,A10023352,,,,,,,,,,
2,A10026849,,,,,,,,,,
3,A10023356,,,,,,,,,,
4,A10023343,,,,,,,,,,
5,A10045403,0,0,0,0,0,0,12042468,41941110,2602720,17359260
6,A10045401,0,0,134510,0,0,0,10754560,0,4283800,0
7,A10045601,0,0,0,0,0,0,7232418,40819210,785735,0
8,A10045302,0,0,860810,0,0,0,55888322,125782920,0,54078800
9,A10045404,0,0,0,0,0,0,11986811,56357190,8188890,25176950
10,A10045001,0,0,0,0,0,0,10795870,20982240,296470,8648820
11,A10045402,0,0,177740,0,0,0,2441920,10766000,10536280,0
12,A10078901,0,0,0,0,0,0,15815899,37454380,-2649060,15344110
13,A10078902,0,0,0,0,0,0,0,4949440,0,2401610
14,A10045301,0,0,0,0,0,0,8137930,42015960,-130710,21801890
15,A10078103,134640,0,0,0,0,0,443752,4944810,0,2234570
16,A10078102,,,,,,,,,,
17,A10045002,0,0,0,0,0,0,22442000,43067680,132790,15201120
18,A13302201,0,0,0,0,0,0,2855700,10421470,66480,4242960
19,A10025456,0,0,271320,0,0,0,24756975,0,5956900,0
20,A10025372,0,0,0,0,0,0,4742683,8038070,14700,2603140
21,A10044002,0,0,0,0,0,0,28226055,87174610,2340950,24419910
22,A10044001,0,0,0,0,0,0,5522544,7215990,117050,3394270
23,A10027364,0,0,0,0,0,0,7318031,13993390,105841,4057780
24,A10024756,,,,,,,,,,
25,A10085902,0,0,0,0,0,0,2644564,8348160,796310,3777710
26,A10085903,0,0,16610,0,0,0,10647920,27241920,-1088270,13571200
27,A10080701,0,0,0,0,0,0,1756040,10591690,0,3795950
28,A10026881,0,0,139890,0,0,0,32312610,51002760,2721960,19274640
29,A10026517,0,0,0,0,0,0,5920329,11191940,-1710,3252690
